,GEOID,NAME,STATE_NAME,ALAND,AWATER
2374,47119,Maury,Tennessee,1588022048,6318294
2375,22019,Calcasieu,Louisiana,2755960140,77912357
2376,37115,Madison,North Carolina,1164498325,4840167
2377,51670,Hopewell,Virginia,26817673,1228128
2378,48201,Harris,Texas,4421068052,182379558
2379,05109,Pike,Arkansas,1554861342,35284868
2380,37141,Pender,North Carolina,2256645360,162833419
2381,19013,Black Hawk,Iowa,1465303204,17928724
2382,12015,Charlotte,Florida,1764089884,689239393
2383,01051,Elmore,Alabama,1601945704,99781063
2384,48229,Hudspeth,Texas,11837605339,2189943
2385,13077,Coweta,Georgia,1142367433,12680737
2386,17011,Bureau,Illinois,2250884554,11523914
2387,18039,Elkhart,Indiana,1199580231,12457801
2388,10005,Sussex,Delaware,2424633519,674085951
2389,02020,Anchorage,Alaska,4420814009,621079537
2390,06055,Napa,California,1938032964,104262608
2391,08055,Huerfano,Colorado,4120756290,5792101
2392,17143,Peoria,Illinois,1602412934,29919375
2393,12023,Columbia,Florida,2065197126,10207158
2394,47055,Giles,Tennessee,1582304899,642572
2395,54101,Webster,West Virginia,1433479488,7146543
2396,72025,Caguas,Puerto Rico,151783110,1201073
2397,72019,Barranquitas,Puerto Rico,88714042,77812
2398,54019,Fayette,West Virginia,1713569362,17443841
2399,54039,Kanawha,West Virginia,2335256702,24015465
2400,72039,Ciales,Puerto Rico,172310193,459604
2401,72043,Coamo,Puerto Rico,202052321,38061
2402,28031,Covington,Mississippi,1071784952,2880713
2403,31063,Frontier,Nebraska,2524283363,14110080
2404,29187,St. Francois,Missouri,1170380017,7218075
2405,48485,Wichita,Texas,1625459966,13644166
2406,08073,Lincoln,Colorado,6676289547,22780358
2407,26097,Mackinac,Michigan,2646654800,2793754477
2408,08119,Teller,Colorado,1442988178,4960197
2409,30089,Sanders,Montana,7149404122,76395122
2410,22089,St. Charles,Louisiana,719347893,308635080
2411,29213,Taney,Missouri,1637451070,50126669
2412,48315,Marion,Texas,986530318,102099491
2413,36031,Essex,New York,4646753187,316350562
2414,05015,Carroll,Arkansas,1631531435,22705630
2415,40017,Canadian,Oklahoma,2322112746,23146755
2416,48323,Maverick,Texas,3313818749,31872415
2417,17201,Winnebago,Illinois,1328792558,15873993
2418,24041,Talbot,Maryland,695561637,539363457
2419,17193,White,Illinois,1281999217,17833682
2420,23001,Androscoggin,Maine,1211993472,75543630
2421,20037,Crawford,Kansas,1527499258,13573629
2422,48087,Collingsworth,Texas,2378749928,2279194
2423,48095,Concho,Texas,2547914005,25740025
2424,48105,Crockett,Texas,7270935061,53329
2425,35015,Eddy,New Mexico,10816688004,56493049
2426,19059,Dickinson,Iowa,985574547,60680641
2427,17023,Clark,Illinois,1298554904,8771353
2428,47149,Rutherford,Tennessee,1603892832,12406556
2429,37069,Franklin,North Carolina,1273761673,7173998
2430,26045,Eaton,Michigan,1489783175,10942140
2431,20111,Lyon,Kansas,2194958222,20561825
2432,05127,Scott,Arkansas,2312470680,14373451
2433,08045,Garfield,Colorado,7633807267,21696625
2434,13157,Jackson,Georgia,879711035,8858770
2435,40037,Creek,Oklahoma,2460340023,50692024
2436,29229,Wright,Missouri,1765788195,3525240
2437,12061,Indian River,Florida,1302272811,295509933
2438,18121,Parke,Indiana,1151822275,13655204
2439,01067,Henry,Alabama,1454959642,16953809
2440,09015,Windham,Connecticut,1328477631,21478813
2441,08051,Gunnison,Colorado,8389334152,53070998
2442,08053,Hinsdale,Colorado,2893614472,15324685
2443,48273,Kleberg,Texas,2282572444,541041659
2444,05139,Union,Arkansas,2691171273,42102269
2445,20091,Johnson,Kansas,1226679688,16319024
2446,53015,Cowlitz,Washington,2955587567,65453464
2447,05093,Mississippi,Arkansas,2336409933,72224609
2448,12013,Calhoun,Florida,1469394597,18070425
2449,12063,Jackson,Florida,2378091733,94217116
2450,12103,Pinellas,Florida,709086406,1535985822
2451,41009,Columbia,Oregon,1705984342,78454245
2452,12127,Volusia,Florida,2852382099,857613983
2453,13201,Miller,Georgia,731471756,3211332
2454,13235,Pulaski,Georgia,645583957,5046606
2455,40119,Payne,Oklahoma,1773885850,31991880
2456,28001,Adams,Mississippi,1197464268,65273639
2457,28021,Claiborne,Mississippi,1262400025,35711134
2458,28061,Jasper,Mississippi,1751636189,3130850
2459,49051,Wasatch,Utah,3048452815,79128329
2460,51127,New Kent,Virginia,543986299,35598427
2461,53031,Jefferson,Washington,4671633827,994992501
2462,53045,Mason,Washington,2485218918,236969801
2463,53051,Pend Oreille,Washington,3626617235,65406812
2464,53057,Skagit,Washington,4481338199,483760601
2465,53065,Stevens,Washington,6415657826,162941995
2466,53067,Thurston,Washington,1871256793,133627810
2467,56041,Uinta,Wyoming,5391631765,16625817
2468,53017,Douglas,Washington,4711819965,76557106
2469,28067,Jones,Mississippi,1799639020,12681687
2470,42007,Beaver,Pennsylvania,1125854819,24162295
2471,46109,Roberts,South Dakota,2851720399,89929974
2472,39049,Franklin,Ohio,1378955470,29029615
2473,48141,El Paso,Texas,2624264468,5322143
2474,48029,Bexar,Texas,3212426745,40788666
2475,49023,Juab,Utah,8784407525,36542088
2476,19121,Madison,Iowa,1452999050,2983840
2477,22055,Lafayette,Louisiana,696257610,1149127
2478,37005,Alleghany,North Carolina,608220280,3687222
2479,35029,Luna,New Mexico,7679776933,433660
2480,37021,Buncombe,North Carolina,1700318978,8942802
2481,41039,Lane,Oregon,11795044830,436058218
2482,13227,Pickens,Georgia,601031041,1690669
2483,48455,Trinity,Texas,1796920726,52260791
2484,20167,Russell,Kansas,2295402858,34126776
2485,05031,Craighead,Arkansas,1831537035,14324622
2486,21047,Christian,Kentucky,1858342356,16919159
2487,48261,Kenedy,Texas,3777657843,1261927310
2488,30079,Prairie,Montana,4497780202,15092932
2489,45039,Fairfield,South Carolina,1777521260,61063162
2490,56043,Washakie,Wyoming,5798152471,10415890
2491,38049,McHenry,North Dakota,4853487955,97323497
2492,49039,Sanpete,Utah,4117901457,32049371
2493,49017,Garfield,Utah,13403572593,85610782
2494,45057,Lancaster,South Carolina,1422080346,15487881
2495,54059,Mingo,West Virginia,1095926646,2177833
2496,30111,Yellowstone,Montana,6820650795,39944760
2497,17013,Calhoun,Illinois,657415184,77051402
2498,35041,Roosevelt,New Mexico,6335242836,18679734
2499,48321,Matagorda,Texas,2830645444,1345742564
2500,42009,Bedford,Pennsylvania,2621693106,12005858
2501,30073,Pondera,Montana,4207608375,43980663
2502,28123,Scott,Mississippi,1577902084,3001523
2503,01113,Russell,Alabama,1660652494,15564412
2504,13207,Monroe,Georgia,1025872448,5643846
2505,26163,Wayne,Michigan,1584700910,157700644
2506,22037,East Feliciana,Louisiana,1174022934,6150603
2507,31129,Nuckolls,Nebraska,1489645185,1718484
2508,34023,Middlesex,New Jersey,800946845,35291196
2509,37155,Robeson,North Carolina,2453481924,5076395
2510,39099,Mahoning,Ohio,1065748187,35455920
2511,45073,Oconee,South Carolina,1622773470,121733747
2512,48351,Newton,Texas,2418212546,15672146
2513,02105,Hoonah-Angoon,Alaska,16978039504,7804886156
2514,13225,Peach,Georgia,389234765,2678496
2515,13007,Baker,Georgia,885665381,18598653
2516,02198,Prince of Wales-Hyder,Alaska,13643344240,14612163807
2517,55061,Kewaunee,Wisconsin,886951790,1921336270
2518,18113,Noble,Indiana,1064085740,17060239
2519,30003,Big Horn,Montana,12944280256,47395459
2520,45071,Newberry,South Carolina,1632452022,44011454
2521,53023,Garfield,Washington,1841054897,19294817
2522,51105,Lee,Virginia,1127622846,4896591
2523,30099,Teton,Montana,5883457566,52625570
2524,12001,Alachua,Florida,2267905452,241297386
2525,21171,Monroe,Kentucky,853220889,6801900
2526,22109,Terrebonne,Louisiana,3185395699,2207589251
2527,26111,Midland,Michigan,1340188403,27503345
2528,26019,Benzie,Michigan,828014457,1398245676
2529,22113,Vermilion,Louisiana,3039650774,954683407
2530,08049,Grand,Colorado,4782276779,59886083
2531,38081,Sargent,North Dakota,2223461620,21731925
2532,13205,Mitchell,Georgia,1326483085,4314212
2533,38079,Rolette,North Dakota,2338867336,94423046
2534,36115,Washington,New York,2152770306,38126377
2535,48489,Willacy,Texas,1529652214,502884780
2536,20199,Wallace,Kansas,2366348285,140936
2537,47151,Scott,Tennessee,1378652173,2418741
2538,19159,Ringgold,Iowa,1386932347,8723135
2539,27135,Roseau,Minnesota,4329730562,16913419
2540,08037,Eagle,Colorado,4362754228,18970639
2541,48359,Oldham,Texas,3886337114,2339716
2542,47007,Bledsoe,Tennessee,1052973468,858669
2543,18157,Tippecanoe,Indiana,1292163450,11230872
2544,21067,Fayette,Kentucky,734617508,4920615
2545,30069,Petroleum,Montana,4288047861,48927318
2546,23009,Hancock,Maine,4110642800,1962698999
2547,27149,Stevens,Minnesota,1459664592,30322218
2548,31017,Brown,Nebraska,3163296263,9814399
2549,40019,Carter,Oklahoma,2129500591,29983177
2550,45079,Richland,South Carolina,1961343757,38007093
2551,48247,Jim Hogg,Texas,2942674729,92565
2552,51640,Galax,Virginia,21332077,105290
2553,49015,Emery,Utah,11557242835,24843849
2554,54035,Jackson,West Virginia,1202685109,18828941
2555,55029,Door,Wisconsin,1248277424,4890604607
2556,29125,Maries,Missouri,1364873607,7632374
2557,51153,Prince William,Virginia,868309976,30837608
2558,51167,Russell,Virginia,1226421378,7549891
2559,42107,Schuylkill,Pennsylvania,2016509909,10820294
2560,33019,Sullivan,New Hampshire,1393091317,36932078
2561,46091,Marshall,South Dakota,2170620943,124689684
2562,17065,Hamilton,Illinois,1125731580,3172088
2563,21019,Boyd,Kentucky,414054165,5569239
2564,47059,Greene,Tennessee,1611409727,5099752
2565,47085,Humphreys,Tennessee,1374668727,67184110
2566,17185,Wabash,Illinois,578403995,10973569
2567,48101,Cottle,Texas,2332448732,2723997
2568,37163,Sampson,North Carolina,2449946536,4923828
2569,21149,McLean,Kentucky,654041001,9606626
2570,24019,Dorchester,Maryland,1400573746,1145353068
2571,02066,Copper River,Alaska,63952335592,1217429937
2572,45085,Sumter,South Carolina,1722544860,44046815
2573,30017,Custer,Montana,9798723734,25612454
2574,25027,Worcester,Massachusetts,3912618040,177370899
2575,72057,Guayama,Puerto Rico,168445342,108210431
2576,55049,Iowa,Wisconsin,1975379904,13870324
2577,31157,Scotts Bluff,Nebraska,1915576079,15402683
2578,38073,Ransom,North Dakota,2233792873,3582338
2579,06093,Siskiyou,California,16261933231,179149816
2580,21237,Wolfe,Kentucky,575419135,1505160
2581,01077,Lauderdale,Alabama,1730150447,133604580
2582,17125,Mason,Illinois,1396914848,62748513
2583,36069,Ontario,New York,1668147120,47854414
2584,19061,Dubuque,Iowa,1575487976,21138781
2585,20151,Pratt,Kansas,1903740950,1771939
2586,21221,Trigg,Kentucky,1143489745,103147003
2587,48093,Comanche,Texas,2428768926,25719485
2588,53007,Chelan,Washington,7565814941,189653434
2589,47031,Coffee,Tennessee,1111010401,14479480
2590,01019,Cherokee,Alabama,1433620850,120310807
2591,06059,Orange,California,2053476505,406279630
2592,12123,Taylor,Florida,2702230209,1213570846
2593,18029,Dearborn,Indiana,790171258,6019020
2594,37193,Wilkes,North Carolina,1952020335,6854041
2595,19065,Fayette,Iowa,1892806735,1354955
2596,12085,Martin,Florida,1408493392,542089457
2597,06035,Lassen,California,11762091407,462950203
2598,40141,Tillman,Oklahoma,2256226948,20895054
2599,08109,Saguache,Colorado,8206547699,4454510
2600,40027,Cleveland,Oklahoma,1395706470,49267976
2601,53027,Grays Harbor,Washington,4924794342,834310602
2602,50019,Orleans,Vermont,1798874564,71422469
2603,32013,Humboldt,Nevada,24969535441,44194837
2604,47141,Putnam,Tennessee,1038860592,3777708
2605,28027,Coahoma,Mississippi,1432526489,77525442
2606,40131,Rogers,Oklahoma,1750176502,92946097
2607,25025,Suffolk,Massachusetts,150875411,160499488
2608,48015,Austin,Texas,1674415877,25596214
2609,20107,Linn,Kansas,1538662702,31893232
2610,19067,Floyd,Iowa,1296471923,2023930
2611,21133,Letcher,Kentucky,875235600,2856315
2612,49057,Weber,Utah,1492541890,216440007
2613,12099,Palm Beach,Florida,5087510102,1084950939
2614,39135,Preble,Ohio,1098741137,6062721
2615,29147,Nodaway,Missouri,2271326613,2361588
2616,39057,Greene,Ohio,1071111594,6802048
2617,48057,Calhoun,Texas,1312960774,1361631001
2618,06063,Plumas,California,6612400772,156387638
2619,48505,Zapata,Texas,2585876042,154371160
2620,13317,Wilkes,Georgia,1216001422,11896927
2621,24005,Baltimore,Maryland,1549740652,215957832
2622,29217,Vernon,Missouri,2140343861,27020859
2623,34025,Monmouth,New Jersey,1212585330,500431205
2624,36089,St. Lawrence,New York,6939601205,367206795
2625,17203,Woodford,Illinois,1366365782,39859804
2626,39161,Van Wert,Ohio,1059692855,3287921
2627,13179,Liberty,Georgia,1337654103,222884791
2628,39011,Auglaize,Ohio,1039590217,1339586
2629,48479,Webb,Texas,8706187276,36554555
2630,13215,Muscogee,Georgia,560731675,11683933
2631,13265,Taliaferro,Georgia,504029143,1917633
2632,48349,Navarro,Texas,2615116305,197615409
2633,40097,Mayes,Oklahoma,1697463782,72896637
2634,02282,Yakutat,Alaska,19744203659,3986124692
2635,72047,Corozal,Puerto Rico,110248542,16284
2636,01115,St. Clair,Alabama,1635759714,56431801
2637,54063,Monroe,West Virginia,1224426771,2297599
2638,72099,Moca,Puerto Rico,130383565,56474
2639,01007,Bibb,Alabama,1612188717,9572303
2640,23025,Somerset,Maine,10163811990,437942552
2641,21039,Carlisle,Kentucky,490647294,24707972
2642,36101,Steuben,New York,3601398422,35039875
2643,16015,Boise,Idaho,4919826444,19104286
2644,28163,Yazoo,Mississippi,2388847327,30612555
2645,27075,Lake,Minnesota,5462563556,2283905010
2646,05081,Little River,Arkansas,1375943077,83115227
2647,19025,Calhoun,Iowa,1475894578,5873827
2648,18151,Steuben,Indiana,799737112,35446879
2649,01005,Barbour,Alabama,2292160149,50523213
2650,26155,Shiawassee,Michigan,1375198265,25833316
2651,06103,Tehama,California,7638229340,33767224
2652,20131,Nemaha,Kansas,1858127934,5205446
2653,28063,Jefferson,Mississippi,1346620554,18988092
2654,17091,Kankakee,Illinois,1752101352,12458978
2655,17153,Pulaski,Illinois,516100615,9768333
2656,27143,Sibley,Minnesota,1525073955,30338002
2657,39005,Ashland,Ohio,1095530837,9966470
2658,37081,Guilford,North Carolina,1672930802,30338282
2659,42003,Allegheny,Pennsylvania,1890571830,37043982
2660,29205,Shelby,Missouri,1297230222,3764606
2661,48205,Hartley,Texas,3786435508,3023183
2662,51041,Chesterfield,Virginia,1096874571,34967238
2663,13001,Appling,Georgia,1316372081,10379206
2664,08029,Delta,Colorado,2958090989,16786781
2665,05131,Sebastian,Arkansas,1375754630,33853972
2666,37169,Stokes,North Carolina,1163797562,17578802
2667,37177,Tyrrell,North Carolina,1012106669,534571696
2668,51187,Warren,Virginia,555738442,8583334
2669,27009,Benton,Minnesota,1057483361,12286984
2670,26061,Houghton,Michigan,2613558396,1275354760
2671,54025,Greenbrier,West Virginia,2641303514,12164256
2672,30037,Golden Valley,Montana,3041740576,2621792
2673,01043,Cullman,Alabama,1902965973,52529944
2674,48507,Zavala,Texas,3360268878,11208707
2675,12089,Nassau,Florida,1680075562,200050173
2676,45033,Dillon,South Carolina,1049117525,4541557
2677,06019,Fresno,California,15432139297,136609893
2678,27023,Chippewa,Minnesota,1505378148,17239137
2679,54001,Barbour,West Virginia,883338376,4639586
2680,37135,Orange,North Carolina,1029651668,8829147
2681,02290,Yukon-Koyukuk,Alaska,377038947604,5944745276
2682,54083,Randolph,West Virginia,2692810850,667359
2683,54107,Wood,West Virginia,949229779,26590767
2684,48265,Kerr,Texas,2857617603,10231764
2685,08101,Pueblo,Colorado,6181242835,28941249
2686,37113,Macon,North Carolina,1335344502,10604264
2687,53009,Clallam,Washington,4503412739,2409309960
2688,28093,Marshall,Mississippi,1829011199,9173803
2689,41049,Morrow,Oregon,5259046091,44372730
2690,28143,Tunica,Mississippi,1176191638,57012297
2691,48275,Knox,Texas,2203098613,12587673
2692,47037,Davidson,Tennessee,1304564434,56621444
2693,21113,Jessamine,Kentucky,445912083,6125310
2694,13273,Terrell,Georgia,869695791,4951325
2695,47121,Meigs,Tennessee,505397668,55738399
2696,72027,Camuy,Puerto Rico,120058676,40429657
2697,47047,Fayette,Tennessee,1825359641,3774635
2698,17021,Christian,Illinois,1837569688,16227346
2699,18027,Daviess,Indiana,1112396615,19102189
2700,17071,Henderson,Illinois,981068796,42565932
2701,41047,Marion,Oregon,3059027620,26557435
2702,48453,Travis,Texas,2574625805,80180765
2703,17115,Macon,Illinois,1503684111,13406665
2704,06115,Yuba,California,1636887865,31084093
2705,08057,Jackson,Colorado,4179530231,18750017
2706,55127,Walworth,Wisconsin,1438448435,54928965
2707,51067,Franklin,Virginia,1788671765,54404459
2708,32021,Mineral,Nevada,9715777470,155864513
2709,72145,Vega Baja,Puerto Rico,118746309,57826361
2710,12125,Union,Florida,630804541,16049423
2711,26027,Cass,Michigan,1269375088,47139869
2712,27021,Cass,Minnesota,5235592066,1016598358
2713,30087,Rosebud,Montana,12971010185,44234227
2714,55089,Ozaukee,Wisconsin,603514413,2287415379
2715,30051,Liberty,Montana,3703651373,44411471
2716,42127,Wayne,Pennsylvania,1879734030,64785676
2717,28095,Monroe,Mississippi,1981578016,18140832
2718,55091,Pepin,Wisconsin,600894491,43241432
2719,24037,St. Mary's,Maryland,928809940,1050592561
2720,53003,Asotin,Washington,1647427905,11291731
2721,16017,Bonner,Idaho,4489020246,478920605
2722,37179,Union,North Carolina,1638781163,17889220
2723,47123,Monroe,Tennessee,1646647004,43545177
2724,26165,Wexford,Michigan,1463148677,27182043
2725,48367,Parker,Texas,2340624023,16510094
2726,48217,Hill,Texas,2483422646,69544723
2727,54037,Jefferson,West Virginia,542072983,6150170
2728,72129,San Lorenzo,Puerto Rico,137547962,256428
2729,22101,St. Mary,Louisiana,1439626085,1460444966
2730,21197,Powell,Kentucky,463558850,2953274
2731,27167,Wilkin,Minnesota,1945179856,480470
2732,21007,Ballard,Kentucky,639538865,70070118
2733,45081,Saluda,South Carolina,1172525912,23102511
2734,24039,Somerset,Maryland,828145301,752652883
2735,46127,Union,South Dakota,1193354523,16502827
2736,29023,Butler,Missouri,1799410880,11191324
2737,30075,Powder River,Montana,8542288822,1565958
2738,12031,Duval,Florida,1975265289,403543924
2739,21027,Breckinridge,Kentucky,1475798321,40885738
2740,26077,Kalamazoo,Michigan,1455456980,47508422
2741,39093,Lorain,Ohio,1270483154,1119495057
2742,48483,Wheeler,Texas,2368629232,2455912
2743,20045,Douglas,Kansas,1180428103,48875040
2744,29185,St. Clair,Missouri,1748193269,70137865
2745,26159,Van Buren,Michigan,1574177246,1248660328
2746,12059,Holmes,Florida,1240232910,26393540
2747,46031,Corson,South Dakota,6396478609,155287098
2748,72149,Villalba,Puerto Rico,92298569,3622640
2749,29035,Carter,Missouri,1314052440,4304986
2750,48255,Karnes,Texas,1936669678,15010315
2751,46035,Davison,South Dakota,1128284975,3404556
2752,35045,San Juan,New Mexico,14289563220,54895407
2753,48003,Andrews,Texas,3886850259,957039
2754,42085,Mercer,Pennsylvania,1741819732,26010715
2755,02188,Northwest Arctic,Alaska,92367472817,12837268666
2756,20209,Wyandotte,Kansas,392739381,11801597
2757,41041,Lincoln,Oregon,2540733361,553145239
2758,26063,Huron,Michigan,2165275136,3369019054
2759,47035,Cumberland,Tennessee,1764575266,9098322
2760,51145,Powhatan,Virginia,673921283,5444168
2761,26079,Kalkaska,Michigan,1449729130,28020186
2762,01083,Limestone,Alabama,1450297458,122310053
2763,12035,Flagler,Florida,1259255270,219183435
2764,06033,Lake,California,3254452700,188748214
2765,53035,Kitsap,Washington,1023308791,442187072
2766,47001,Anderson,Tennessee,873352611,19665031
2767,28129,Smith,Mississippi,1647926077,2599432
2768,55093,Pierce,Wisconsin,1486700521,48452323
2769,13295,Walker,Georgia,1156145203,1672676
2770,12121,Suwannee,Florida,1783430092,9505389
2771,17103,Lee,Illinois,1877189070,9732924
2772,22051,Jefferson,Louisiana,779455288,883412483
2773,47129,Morgan,Tennessee,1352439680,823018
2774,04001,Apache,Arizona,29003491828,54145120
2775,29227,Worth,Missouri,690564983,493903
2776,47165,Sumner,Tennessee,1371293555,35631266
2777,24035,Queen Anne's,Maryland,962673214,360020725
2778,34041,Warren,New Jersey,923435921,15822933
2779,47103,Lincoln,Tennessee,1477179214,971039
2780,17025,Clay,Illinois,1213023039,3064499
2781,47057,Grainger,Tennessee,726715759,56600343
2782,27025,Chisago,Minnesota,1074584695,71183782
2783,42111,Somerset,Pennsylvania,2784357763,17118618
2784,27001,Aitkin,Minnesota,4717323601,449370012
2785,37063,Durham,North Carolina,742303736,29156730
2786,22103,St. Tammany,Louisiana,2189234793,648416119
2787,47053,Gibson,Tennessee,1561102696,2345193
2788,22057,Lafourche,Louisiana,2765571303,1037643577
2789,20115,Marion,Kansas,2445722726,24432825
2790,41005,Clackamas,Oregon,4845042011,31861237
2791,39113,Montgomery,Ohio,1194894575,7494897
2792,49041,Sevier,Utah,4948000055,20260728
2793,37031,Carteret,North Carolina,1314688730,2131061851
2794,31117,McPherson,Nebraska,2225460625,2680669
2795,29015,Benton,Missouri,1823437752,125605711
2796,40101,Muskogee,Oklahoma,2099505291,76120773
2797,48401,Rusk,Texas,2393663215,37217198
2798,48437,Swisher,Texas,2305502705,27277988
2799,49001,Beaver,Utah,6689681850,5298466
2800,54031,Hardy,West Virginia,1508190150,5624064
2801,02240,Southeast Fairbanks,Alaska,64312145207,749823085
2802,72143,Vega Alta,Puerto Rico,71816310,25307600
2803,56011,Crook,Wyoming,7393068933,28186052
2804,56015,Goshen,Wyoming,5764310957,16969725
2805,19095,Iowa,Iowa,1518911689,2686847
2806,18165,Vermillion,Indiana,665275343,7895064
2807,13275,Thomas,Georgia,1410592607,19645695
2808,72141,Utuado,Puerto Rico,294045395,3982227
2809,34037,Sussex,New Jersey,1343330731,43707483
2810,05091,Miller,Arkansas,1616257229,36848741
2811,29095,Jackson,Missouri,1565698757,30621016
2812,15001,Hawaii,Hawaii,10433635373,2739472560
2813,29107,Lafayette,Missouri,1627237794,27073170
2814,48281,Lampasas,Texas,1845440041,2749903
2815,51071,Giles,Virginia,925207102,11232500
2816,37197,Yadkin,North Carolina,867496112,7176192
2817,06017,El Dorado,California,4423312022,203340010
2818,21095,Harlan,Kentucky,1206496138,6011473
2819,47097,Lauderdale,Tennessee,1222203226,80251266
2820,35028,Los Alamos,New Mexico,282626748,208105
2821,47153,Sequatchie,Tennessee,688550848,498315
2822,51730,Petersburg,Virginia,58845730,577678
2823,30077,Powell,Montana,6024421103,16247901
2824,46081,Lawrence,South Dakota,2072127354,667509
2825,08071,Las Animas,Colorado,12361852647,6929970
2826,22067,Morehouse,Louisiana,2058910717,28888046
2827,22039,Evangeline,Louisiana,1715687375,44662183
2828,42119,Union,Pennsylvania,818313044,4622034
2829,53025,Grant,Washington,6940003416,289811930
2830,37083,Halifax,North Carolina,1874472930,16919664
2831,06027,Inyo,California,26410783053,77280938
2832,37017,Bladen,North Carolina,2266321541,33022256
2833,13079,Crawford,Georgia,841524044,3986929
2834,41061,Union,Oregon,5275651494,4936782
2835,12077,Liberty,Florida,2164099094,19582444
2836,42103,Pike,Pennsylvania,1411272636,56780870
2837,31173,Thurston,Nebraska,1019377275,6458648
2838,46075,Jones,South Dakota,2511438719,3147179
2839,35027,Lincoln,New Mexico,12512530053,554839
2840,17107,Logan,Illinois,1600748259,2262329
2841,47027,Clay,Tennessee,612626871,59070611
2842,19193,Woodbury,Iowa,2260790943,12793700
2843,22031,De Soto,Louisiana,2269991655,46990189
2844,19165,Shelby,Iowa,1530110527,1486125
2845,37095,Hyde,North Carolina,1585966933,2192929400
2846,06085,Santa Clara,California,3343892720,33595850
2847,47087,Jackson,Tennessee,799813547,27751888
2848,24025,Harford,Maryland,1132152044,231885675
2849,46055,Haakon,South Dakota,4689279882,42452623
2850,51043,Clarke,Virginia,455729730,5685740
2851,53021,Franklin,Washington,3215718486,60508754
2852,47051,Franklin,Tennessee,1436141691,55046635
2853,08035,Douglas,Colorado,2176020279,6795841
2854,31111,Lincoln,Nebraska,6641092845,28436694
2855,41069,Wheeler,Oregon,4444475029,1241033
2856,55078,Menominee,Wisconsin,926217566,19022479
2857,54055,Mercer,West Virginia,1085106062,4442450
2858,20147,Phillips,Kansas,2294395636,22493383
2859,17101,Lawrence,Illinois,963938126,5076516
2860,29003,Andrew,Missouri,1120510438,9677371
2861,04025,Yavapai,Arizona,21038299574,11356180
2862,13093,Dooly,Georgia,1016908646,12141885
2863,31151,Saline,Nebraska,1486812315,5821039
2864,51087,Henrico,Virginia,605278397,28880880
2865,01047,Dallas,Alabama,2534919608,39124778
2866,22027,Claiborne,Louisiana,1954908518,32473223
2867,13059,Clarke,Georgia,308784927,4688313
2868,48063,Camp,Texas,507242364,19129375
2869,72055,Guánica,Puerto Rico,95960072,109853143
2870,37137,Pamlico,North Carolina,871570771,583036551
2871,01053,Escambia,Alabama,2448595161,20024887
2872,27157,Wabasha,Minnesota,1354362715,68875473
2873,37159,Rowan,North Carolina,1325058762,31968195
2874,19181,Warren,Iowa,1475408404,8645070
2875,28135,Tallahatchie,Mississippi,1672069540,16969517
2876,48175,Goliad,Texas,2206698612,19050015
2877,53011,Clark,Washington,1627792396,70200672
2878,38025,Dunn,North Dakota,5201969431,190528746
2879,42083,McKean,Pennsylvania,2537395883,13034578
2880,42045,Delaware,Pennsylvania,476068781,17591835
2881,02013,Aleutians East,Alaska,18091672533,20799851130
2882,28077,Lawrence,Mississippi,1115254005,13188412
2883,19127,Marshall,Iowa,1482776070,1803080
2884,22117,Washington,Louisiana,1734352072,16140411
2885,47179,Washington,Tennessee,845756036,8485270
2886,21163,Meade,Kentucky,791093710,49111009
2887,34031,Passaic,New Jersey,481772301,32052581
2888,41071,Yamhill,Oregon,1854279939,6381028
2889,42041,Cumberland,Pennsylvania,1412785599,12511257
2890,29031,Cape Girardeau,Missouri,1498351219,20284964
2891,25013,Hampden,Massachusetts,1598035109,44416904
2892,30057,Madison,Montana,9293281838,39849039
2893,41013,Crook,Oregon,7715390857,21004473
2894,53075,Whitman,Washington,5592463291,48246698
2895,21079,Garrard,Kentucky,595979379,9931261
2896,50025,Windham,Vermont,2035623287,32917039
2897,25005,Bristol,Massachusetts,1432553805,357457333
2898,31031,Cherry,Nebraska,15436903463,127452902
2899,42061,Huntingdon,Pennsylvania,2265337347,37851956
2900,06023,Humboldt,California,9241565229,1253726036
2901,31169,Thayer,Nebraska,1486153254,3025339
2902,19055,Delaware,Iowa,1496193400,3185375
2903,13285,Troup,Georgia,1072278217,82757751
2904,39109,Miami,Ohio,1052883436,7924128
2905,20163,Rooks,Kansas,2306454194,11962259
2906,72011,Añasco,Puerto Rico,101747429,14607647
2907,72125,San Germán,Puerto Rico,141145024,29360
2908,72013,Arecibo,Puerto Rico,326179587,117205829
2909,30005,Blaine,Montana,10949218328,29079295
2910,55017,Chippewa,Wisconsin,2611628507,85233303
2911,22091,St. Helena,Louisiana,1058078903,2796358
2912,51161,Roanoke,Virginia,648915079,1762677
2913,16077,Power,Idaho,3635892401,99205466
2914,20161,Riley,Kansas,1579077672,32047392
2915,45059,Laurens,South Carolina,1846324508,26063893
2916,08007,Archuleta,Colorado,3496712164,13740247
2917,35043,Sandoval,New Mexico,9609358329,10852149
2918,22013,Bienville,Louisiana,2101370397,27972980
2919,16079,Shoshone,Idaho,6830898576,13962457
2920,37101,Johnston,North Carolina,2051314624,9394347
2921,46041,Dewey,South Dakota,5963127468,370089902
2922,56029,Park,Wyoming,17972027721,67638744
2923,41067,Washington,Oregon,1875855591,6118186
