STATE,COUNTY,STATE_NAME,COUNTY_NAME,POP_COU,HOU_COU,ALAND_COU,ALAND_Mi²_COU,POPDEN_COU,HOUDEN_COU,TOTALBLOCKS,POP_URB,POPPCT_URB,HOU_URB,HOUPCT_URB,ALAND_URB,ALAND_Mi²_URB,ALAND_PCT_URB,POPDEN_URB,HOUDEN_URB,URBANBLOCKS,POP_RUR,POPPCT_RUR,HOU_RUR,HOUPCT_RUR,ALAND_RUR,ALAND_Mi²_RUR,ALAND_PCT_RUR,POPDEN_RUR,HOUDEN_RUR,RURALBLOCKS
20,149,Kansas,Pottawatomie,25348,9866,2177507162,840.7355152482,30.1497909155376,11.7349628046668,1910,8735,0.344603124506864,3428,0.347455909183053,16744466,6.4650383226,0.00768974095342149,1351.11341404812,530.236609428385,286,16613,0.655396875493136,6438,0.652544090816947,2160762696,834.2704769256,0.992310259046578,19.9132061597351,7.71692176346082,1624
20,151,Kansas,Pratt,9157,4388,1903740950,735.034380795,12.4579206622906,5.96978878083773,1300,6589,0.719558807469695,3130,0.71330902461258,9493556,3.6654619716,0.00498678982558,1797.59060414528,853.916920773218,324,2568,0.280441192530305,1258,0.28669097538742,1894247394,731.3689188234,0.99501321017442,3.51122386241311,1.72006215689863,976
20,153,Kansas,Rawlins,2561,1364,2769775708,1069.4104008588,2.39477753156633,1.27546917339183,766,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2561,1.0,1364,1.0,2769775708,1069.4104008588,1.0,2.39477753156633,1.27546917339183,766
20,155,Kansas,Reno,61898,28289,3251231984,1255.3006690224,49.3093021675873,22.5356368383288,3763,42475,0.686209570583864,19892,0.703170843790873,63461156,24.5023523316,0.0195191103902477,1733.50702925046,811.840419678638,1375,19423,0.313790429416136,8397,0.296829156209127,3187770828,1230.7983166908,0.980480889609752,15.7808145628781,6.82240127088952,2388
20,157,Kansas,Republic,4674,2676,1857998463,717.3732065643,6.51543709359468,3.73027592264856,1350,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4674,1.0,2676,1.0,1857998463,717.3732065643,1.0,6.51543709359468,3.73027592264856,1350
20,159,Kansas,Rice,9427,4377,1880936102,726.2294289822,12.9807463368867,6.02702097343301,1595,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,9427,1.0,4377,1.0,1880936102,726.2294289822,1.0,12.9807463368867,6.02702097343301,1595
20,161,Kansas,Riley,71959,30477,1579116499,609.6968802639,118.024222083691,49.9871345689163,2039,64872,0.901513361775455,27237,0.893690323850773,65992449,25.4796845589,0.0417907412415681,2546.02837998402,1068.96927774116,1114,7087,0.0984866382245445,3240,0.106309676149227,1513124050,584.217195705,0.958209258758432,12.1307624152483,5.54588263375259,925
20,163,Kansas,Rooks,4919,2638,2306454194,890.5219643034,5.52372675484521,2.96230761928881,1302,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4919,1.0,2638,1.0,2306454194,890.5219643034,1.0,5.52372675484521,2.96230761928881,1302
20,165,Kansas,Rush,2956,1663,1858997559,717.7589575299,4.11837423829972,2.31693381538986,1026,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2956,1.0,1663,1.0,1858997559,717.7589575299,1.0,4.11837423829972,2.31693381538986,1026
20,167,Kansas,Russell,6691,3675,2295402858,886.2550434738,7.54974547030355,4.14666187466232,1299,4066,0.607681960842923,2130,0.579591836734694,5903534,2.2793544774,0.0025718945061974,1783.83838069714,934.475098594421,235,2625,0.392318039157077,1545,0.420408163265306,2289499324,883.9756889964,0.997428105493803,2.96953867925964,1.74778562264996,1064
20,169,Kansas,Saline,54303,24076,1865429339,720.2422677879,75.3954640384857,33.4276410546486,2304,46547,0.857171795296761,20770,0.862684831367337,58340373,22.5252180153,0.0312745016818887,2066.43948877136,922.07764585862,1182,7756,0.142828204703239,3306,0.137315168632663,1807088966,697.7170497726,0.968725498318111,11.1162540782511,4.73831046708331,1122
20,171,Kansas,Scott,5151,2260,1858536838,717.5810731518,7.17828297418087,3.14946991295841,723,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5151,1.0,2260,1.0,1858536838,717.5810731518,1.0,7.17828297418087,3.14946991295841,723
20,173,Kansas,Sedgwick,523824,223640,2582051713,996.9301663893,525.437004175724,224.328651634631,12158,484957,0.925801414215462,209168,0.935288857091755,565744038,218.4337730718,0.219106393242094,2220.15576245434,957.580858758713,9361,38867,0.0741985857845383,14472,0.0647111429082454,2016307675,778.4963933175,0.780893606757906,49.9257290510639,18.589681499138,2797
20,175,Kansas,Seward,21964,8268,1656693305,639.6492850605,34.3375667150516,12.9258332544185,1351,19843,0.903432890183937,7399,0.894895984518626,27496063,10.6162299243,0.0165969542564186,1869.11927694599,696.951747725817,736,2121,0.0965671098160626,869,0.105104015481374,1629197242,629.0330551362,0.983403045743581,3.37184188125178,1.38148542895229,615
20,177,Kansas,Shawnee,178909,80512,1409020132,544.0226729652,328.863131797164,147.993831876838,5007,148796,0.831685381953954,68819,0.854766991255962,217125721,83.8322408781,0.154096961476204,1774.92571403839,820.913282039894,3605,30113,0.168314618046046,11693,0.145233008744038,1191894411,460.1904320871,0.845903038523796,65.4359541188821,25.4090463093046,1402
20,179,Kansas,Sheridan,2447,1152,2320518304,895.9521171744,2.7311727413706,1.28578299879809,839,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2447,1.0,1152,1.0,2320518304,895.9521171744,1.0,2.7311727413706,1.28578299879809,839
20,181,Kansas,Sherman,5927,2934,2735193250,1056.058113825,5.6123805332385,2.77825619782719,1103,4439,0.748945503627467,2214,0.754601226993865,7237207,2.7942856227,0.00264595819692082,1588.59923407214,792.331314313068,477,1488,0.251054496372532,720,0.245398773006135,2727956043,1053.2638282023,0.997354041803079,1.41275144950122,0.683589411048976,626
20,183,Kansas,Smith,3570,2026,2319241778,895.4592504858,3.98678108251517,2.26252618296239,1269,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3570,1.0,2026,1.0,2319241778,895.4592504858,1.0,3.98678108251517,2.26252618296239,1269
20,185,Kansas,Stafford,4072,2088,2051389756,792.0415847916,5.14114420023971,2.6362252185905,1347,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4072,1.0,2088,1.0,2051389756,792.0415847916,1.0,5.14114420023971,2.6362252185905,1347
20,187,Kansas,Stanton,2084,931,1762103387,680.3481177207,3.06313774627879,1.36841710258424,602,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2084,1.0,931,1.0,1762103387,680.3481177207,1.0,3.06313774627879,1.36841710258424,602
20,189,Kansas,Stevens,5250,2240,1883593926,727.2556148286,7.21891985837376,3.08007247290614,868,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5250,1.0,2240,1.0,1883593926,727.2556148286,1.0,7.21891985837376,3.08007247290614,868
20,191,Kansas,Sumner,22382,10324,3060505685,1181.6612449785,18.9411306286915,8.73685249801676,3232,8360,0.373514431239389,4023,0.389674544750097,13072336,5.0472289296,0.00427129936862052,1656.35443064053,797.07103761565,634,14022,0.626485568760611,6301,0.610325455249903,3047433349,1176.6140160489,0.995728700631379,11.9172471250056,5.35519712841678,2598
20,193,Kansas,Thomas,7930,3573,2783425129,1074.6804423069,7.37893767097643,3.32470924317765,1281,5467,0.689407313997478,2479,0.69381472152253,7676835,2.9640259935,0.00275805334945656,1844.45076122441,836.362435901829,338,2463,0.310592686002522,1094,0.30618527847747,2775748294,1071.7164163134,0.997241946650543,2.29818258123962,1.02079242544707,943
20,195,Kansas,Trego,2808,1611,2303727352,889.4691306072,3.15693923867049,1.81119270423724,913,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2808,1.0,1611,1.0,2303727352,889.4691306072,1.0,3.15693923867049,1.81119270423724,913
20,197,Kansas,Wabaunsee,6877,3110,2057320864,794.3315855904,8.65759353493234,3.9152415142707,1168,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6877,1.0,3110,1.0,2057320864,794.3315855904,1.0,8.65759353493234,3.9152415142707,1168
20,199,Kansas,Wallace,1512,740,2366348285,913.6470728385,1.65490597512949,0.809940755023691,417,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1512,1.0,740,1.0,2366348285,913.6470728385,1.0,1.65490597512949,0.809940755023691,417
20,201,Kansas,Washington,5530,2726,2317418814,894.7554040854,6.18046001706204,3.04664267748845,1622,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5530,1.0,2726,1.0,2317418814,894.7554040854,1.0,6.18046001706204,3.04664267748845,1622
20,203,Kansas,Wichita,2152,999,1861078197,718.5622918617,2.99486909398551,1.39027612680833,615,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2152,1.0,999,1.0,1861078197,718.5622918617,1.0,2.99486909398551,1.39027612680833,615
20,205,Kansas,Wilson,8624,4485,1477385742,570.4186349862,15.118720657169,7.86264635289923,1504,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8624,1.0,4485,1.0,1477385742,570.4186349862,1.0,15.118720657169,7.86264635289923,1504
20,207,Kansas,Woodson,3115,1828,1289344338,497.8158489018,6.2573339255305,3.67204058294374,842,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3115,1.0,1828,1.0,1289344338,497.8158489018,1.0,6.2573339255305,3.67204058294374,842
20,209,Kansas,Wyandotte,169245,68475,392739381,151.6366750041,1116.12180889237,451.572813754644,3355,160294,0.94711217465804,65025,0.949616648411829,223773235,86.3988460335,0.569775392603167,1855.27940891535,752.614218652729,3088,8951,0.0528878253419599,3450,0.0503833515881709,168966146,65.2378289706,0.430224607396832,137.205669490225,52.8834275210901,267
21,001,Kentucky,Adair,18903,8600,1049690986,405.2856896946,46.641173080264,21.2195994545982,883,5018,0.265460508913929,2036,0.236744186046512,8760295,3.3823498995,0.00834559419566169,1483.58394285044,601.948367406038,144,13885,0.734539491086071,6564,0.763255813953488,1040930691,401.9033397951,0.991654405804338,34.5481080278629,16.3322852787103,739
21,003,Kentucky,Allen,20588,9208,891838778,344.3389521858,59.7899246347565,26.741093162854,683,4637,0.225228288323295,2192,0.238053866203301,12362421,4.7731307481,0.0138617217651417,971.479778098643,459.237367606691,176,15951,0.774771711676705,7016,0.761946133796699,879476357,339.5658214377,0.986138278234858,46.9746923658703,20.6616789943543,507
21,005,Kentucky,Anderson,23852,10044,523612175,202.1666607675,117.981866591895,49.6817821586865,612,13543,0.56779305718598,5697,0.567204301075269,16978097,6.5552432517,0.0324249469562086,2065.97977832292,869.075300679738,199,10309,0.43220694281402,4347,0.432795698924731,506634078,195.6114175158,0.967575053043791,52.7014227028303,22.2226292064413,413
21,007,Kentucky,Ballard,7728,3684,639538865,246.9259557765,31.2968313748063,14.9194522237042,660,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7728,1.0,3684,1.0,639538865,246.9259557765,1.0,31.2968313748063,14.9194522237042,660
21,009,Kentucky,Barren,44485,19794,1262839457,487.5823143477,91.2358768785803,40.5962222532229,1453,16859,0.378981679217714,8021,0.405223805193493,34140718,13.1817312198,0.0270348838173814,1278.96705818705,608.493669477331,378,27626,0.621018320782286,11773,0.594776194806507,1228698739,474.4005831279,0.972965116182619,58.2334865987126,24.8165799510115,1075
21,011,Kentucky,Bath,12750,5445,722081417,278.7956351037,45.7324233044665,19.5304348935545,578,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,12750,1.0,5445,1.0,722081417,278.7956351037,1.0,45.7324233044665,19.5304348935545,578
21,013,Kentucky,Bell,24097,11517,929965658,359.0597405538,67.1113947858195,32.0754423267744,1306,9815,0.407312113541105,4823,0.418772249717808,19289910,7.447834251,0.0207426046693866,1317.83276442842,647.570802123104,349,14282,0.592687886458895,6694,0.581227750282192,910675748,351.6119063028,0.979257395330613,40.6186472755581,19.0380356296447,957
21,015,Kentucky,Boone,135968,51468,637882924,246.2865969564,552.072267351481,208.976049188383,1294,120378,0.885340668392563,45658,0.887114323463123,198147649,76.5048072789,0.31063325501405,1573.46975022314,596.799098304408,943,15590,0.114659331607437,5810,0.112885676536877,439735275,169.7817896775,0.68936674498595,91.8237464077458,34.2203955502889,351
21,017,Kentucky,Bourbon,20252,9112,750439787,289.7448017607,69.895990806165,31.4483640245791,816,11269,0.556438870235038,5101,0.559811237928007,14575644,5.6276561484,0.019422802805097,2002.43222095293,906.416430835112,250,8983,0.443561129764961,4011,0.440188762071993,735864143,284.1171456123,0.980577197194903,31.6172400670884,14.1174162205379,566
21,019,Kentucky,Boyd,48261,21742,414054165,159.8663131065,301.883486659565,136.001134807656,1642,36779,0.762085327697313,16719,0.768972495630577,74928141,28.9297552401,0.180962171941925,1271.32081466835,577.917091286881,1207,11482,0.237914672302687,5023,0.231027504369423,339126024,130.9365578664,0.819037828058075,87.6913230888165,38.3620898689362,435
21,021,Kentucky,Boyle,30614,12929,467104135,180.3489065235,169.748741980927,71.6888183534138,903,19788,0.64637094139936,8745,0.676386418129786,35242381,13.6070833041,0.0754486598582562,1454.24258511283,642.679978108535,405,10826,0.35362905860064,4184,0.323613581870214,431861754,166.7418232194,0.924551340141744,64.9267219883705,25.0926847219049,498
21,023,Kentucky,Bracken,8400,3839,525033511,202.7154385971,41.4373964712926,18.9378767920586,411,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8400,1.0,3839,1.0,525033511,202.7154385971,1.0,41.4373964712926,18.9378767920586,411
21,025,Kentucky,Breathitt,13718,6551,1275352779,492.4137079719,27.858688289772,13.3038538406689,775,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,13718,1.0,6551,1.0,1275352779,492.4137079719,1.0,27.858688289772,13.3038538406689,775
21,027,Kentucky,Breckinridge,20432,10704,1475798321,569.8057317381,35.8578351566866,18.785349819752,906,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,20432,1.0,10704,1.0,1475798321,569.8057317381,1.0,35.8578351566866,18.785349819752,906
21,029,Kentucky,Bullitt,82217,32704,769360733,297.0501790113,276.77815335325,110.095877096765,1324,58002,0.705474536896262,23064,0.705234833659491,94739423,36.5788912203,0.123140444964716,1585.66862102728,630.527586555174,766,24215,0.294525463103738,9640,0.294765166340509,674621310,260.471287791,0.876859555035284,92.9661008142668,37.009837367315,558
21,031,Kentucky,Butler,12371,5416,1103571982,426.0891422502,29.0338306549378,12.7109552038754,630,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,12371,1.0,5416,1.0,1103571982,426.0891422502,1.0,29.0338306549378,12.7109552038754,630
21,033,Kentucky,Caldwell,12649,6082,893002030,344.788083783,36.6863026738503,17.6398207654643,736,6058,0.478931140801644,2985,0.490792502466294,15810502,6.1044348222,0.0177048892038913,992.393264314801,488.988757672447,196,6591,0.521068859198356,3097,0.509207497533706,877191528,338.6836489608,0.982295110796109,19.4606383279013,9.14422650607043,540
21,035,Kentucky,Calloway,37103,17874,997224714,385.0284620754,96.3643046023287,46.4225421249501,1654,18958,0.510955987386465,8635,0.483103949871321,30659893,11.8377846873,0.0307452197780168,1601.48207631609,729.443914389146,481,18145,0.489044012613535,9239,0.516896050128679,966564821,373.1906773881,0.969254780221983,48.6212574413537,24.7567813447598,1173
21,037,Kentucky,Campbell,93076,41405,391968586,151.3390710546,615.016329566475,273.590948533455,1644,77150,0.828892517942327,35181,0.849679990339331,86378643,33.3507940623,0.220371341187021,2313.28824902586,1054.87743213193,1208,15926,0.171107482057673,6224,0.150320009660669,305589943,117.9882769923,0.779628658812979,134.97951157503,52.751003393381,436
21,039,Kentucky,Carlisle,4826,2293,490647294,189.4389202134,25.4752296653908,12.1041652761585,488,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4826,1.0,2293,1.0,490647294,189.4389202134,1.0,25.4752296653908,12.1041652761585,488
21,041,Kentucky,Carroll,10810,4658,333273743,128.6769921723,84.0088023313856,36.199167554079,590,5471,0.506105457909343,2398,0.514813224559897,9107568,3.5164320048,0.0273275893804811,1555.83841590907,681.941239508309,185,5339,0.493894542090657,2260,0.485186775440103,324166175,125.1605601675,0.972672410619519,42.6572076128048,18.0568063691588,405
21,043,Kentucky,Carter,26627,12206,1060592683,409.4948349063,65.0240191822999,29.8074577736566,1205,5418,0.203477673038645,2397,0.196378830083565,13474116,5.2023561876,0.012704326756137,1041.45118185371,460.752765393753,218,21209,0.796522326961355,9809,0.803621169916435,1047118567,404.2924787187,0.987295673243863,52.459546284948,24.2621382200507,987
21,045,Kentucky,Casey,15941,7366,1150573335,444.2363646435,35.884050178541,16.5812630082889,625,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,15941,1.0,7366,1.0,1150573335,444.2363646435,1.0,35.884050178541,16.5812630082889,625
21,047,Kentucky,Christian,72748,29206,1858342356,717.5059836516,101.390095215323,40.7048870190072,2073,51598,0.709270357947985,20563,0.704067657330685,93768142,36.2038796262,0.0504579480187019,1425.20637381248,567.977802719214,1016,21150,0.290729642052015,8643,0.295932342669315,1764574214,681.3021040254,0.949542051981298,31.0434972606682,12.6860022138986,1057
21,049,Kentucky,Clark,36972,16116,653939115,252.4858923015,146.431943832532,63.8293088500781,872,26253,0.710077896786758,11608,0.720277984611566,37349480,14.420634228,0.0571146137970352,1820.516322994,804.957661117372,486,10719,0.289922103213242,4508,0.279722015388434,616589635,238.0652580735,0.942885386202965,45.0254694311197,18.9359843451337,386
21,051,Kentucky,Clay,20345,8581,1215472436,469.2939075396,43.3523633551182,18.2849166847024,842,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,20345,1.0,8581,1.0,1215472436,469.2939075396,1.0,43.3523633551182,18.2849166847024,842
21,053,Kentucky,Clinton,9253,4841,510875757,197.2491297777,46.9102196315296,24.5425670848627,452,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,9253,1.0,4841,1.0,510875757,197.2491297777,1.0,46.9102196315296,24.5425670848627,452
21,055,Kentucky,Crittenden,8990,4331,932300423,359.9611933203,24.9749144264019,12.0318525451331,525,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8990,1.0,4331,1.0,932300423,359.9611933203,1.0,24.9749144264019,12.0318525451331,525
21,057,Kentucky,Cumberland,5888,3379,790453071,305.1939307131,19.2926510243582,11.0716487451268,593,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5888,1.0,3379,1.0,790453071,305.1939307131,1.0,19.2926510243582,11.0716487451268,593
21,059,Kentucky,Daviess,103312,43863,1187227811,458.3886578271,225.380794738094,95.6895404173476,2601,76433,0.73982693201177,33308,0.75936438456102,94271466,36.3982130226,0.0794046981771723,2099.91078277777,915.099869856763,1633,26879,0.26017306798823,10555,0.24063561543898,1092956345,421.9904448045,0.920595301822828,63.6957550364737,25.0124146884177,968
21,061,Kentucky,Edmonson,12126,6358,784468401,302.8832496261,40.0352281447362,20.9915867181455,396,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,12126,1.0,6358,1.0,784468401,302.8832496261,1.0,40.0352281447362,20.9915867181455,396
21,063,Kentucky,Elliott,7354,3022,606882500,234.31733325,31.384788730733,12.8970399162735,418,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7354,1.0,3022,1.0,606882500,234.31733325,1.0,31.384788730733,12.8970399162735,418
21,065,Kentucky,Estill,14163,6827,655509950,253.092391695,55.9598014983704,26.9743391110199,449,4029,0.284473628468545,2021,0.296030467262341,7182930,2.773329273,0.0109577741726117,1452.76655001795,728.727028440377,159,10134,0.715526371531455,4806,0.703969532737659,648327020,250.319062422,0.989042225827388,40.4843318840641,19.1994966483927,290
21,067,Kentucky,Fayette,322570,146142,734617508,283.6358198388,1137.26820605143,515.245218615397,3922,313127,0.97072573394922,142105,0.972376182069494,212152386,81.9120362346,0.288792989126527,3822.72269612721,1734.84882725909,3433,9443,0.0292742660507797,4037,0.0276238179305059,522465122,201.7237836042,0.711207010873474,46.8115352155401,20.012513784299,489
21,069,Kentucky,Fleming,15082,6732,902727568,348.5431140048,43.2715477483004,19.3146836919214,756,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,15082,1.0,6732,1.0,902727568,348.5431140048,1.0,43.2715477483004,19.3146836919214,756
21,071,Kentucky,Floyd,35942,17333,1018604451,393.2831785311,91.3896193939497,44.0725689431676,1766,7830,0.217850982137889,3883,0.22402353891421,21836206,8.4309591366,0.0214373753998057,928.719956192036,460.564443153726,499,28112,0.782149017862111,13450,0.77597646108579,996768245,384.8522193945,0.978562624600194,73.0462202978314,34.9484797597408,1267
21,073,Kentucky,Franklin,51541,24000,538312209,207.8423438949,247.981229590361,115.472138882999,1407,37836,0.734095186356493,18229,0.759541666666667,57685439,22.2723479979,0.107159819219333,1698.78811176834,818.45883522109,898,13705,0.265904813643507,5771,0.240458333333333,480626770,185.569995897,0.892840180780667,73.8535339926769,31.0987774295322,509
21,075,Kentucky,Fulton,6515,3177,533351953,205.9271890533,31.6373958676905,15.4277830654878,622,2333,0.358096699923254,1246,0.392193893610324,5069797,1.9574486217,0.00950553751886233,1191.8575916306,636.542888629116,150,4182,0.641903300076746,1931,0.607806106389676,528282156,203.9697404316,0.990494462481138,20.5030412410728,9.46709053957711,472
21,077,Kentucky,Gallatin,8690,3685,254761072,98.3632498992,88.3460032980333,37.463178613723,435,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8690,1.0,3685,1.0,254761072,98.3632498992,1.0,88.3460032980333,37.463178613723,435
21,079,Kentucky,Garrard,16953,7254,595979380,230.107638618,73.6742165615091,31.5243772156661,498,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,16953,1.0,7254,1.0,595979380,230.107638618,1.0,73.6742165615091,31.5243772156661,498
21,081,Kentucky,Grant,24941,10050,668157704,257.9756895144,96.6796524391412,38.9571591761906,810,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,24941,1.0,10050,1.0,668157704,257.9756895144,1.0,96.6796524391412,38.9571591761906,810
21,083,Kentucky,Graves,36649,16472,1429035010,551.750417361,66.4231486679986,29.8540780064742,2287,12256,0.334415673006085,5494,0.333535696940262,24373241,9.4105083501,0.0170557339949285,1302.37385102259,583.81543223875,473,24393,0.665584326993915,10978,0.666464303059738,1404661769,542.3399090109,0.982944266005071,44.9773280459612,20.24191806209,1814
21,085,Kentucky,Grayson,26420,13275,1294808799,499.9256772939,52.8478555912783,26.5539471224156,999,6488,0.24557153671461,2981,0.224557438794727,14137120,5.458342032,0.0109183070202476,1188.63932710034,546.13653423029,195,19932,0.75442846328539,10294,0.775442561205273,1280671679,494.4673352619,0.989081692979753,40.3100439171433,20.8183620350729,804
21,087,Kentucky,Green,11107,5270,740863433,286.0473714813,38.8292328731505,18.4235218548216,551,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,11107,1.0,5270,1.0,740863433,286.0473714813,1.0,38.8292328731505,18.4235218548216,551
21,089,Kentucky,Greenup,35962,16235,892153290,344.460385269,104.400974793999,47.1316897219446,1655,20612,0.573160558367165,9332,0.574807514628888,42492019,16.4061685359,0.0476286076353538,1256.35671454287,568.810443436547,809,15350,0.426839441632835,6903,0.425192485371112,849661271,328.0542167331,0.952371392364646,46.7910461656664,21.0422535297456,846
21,091,Kentucky,Hancock,9095,3894,486071470,187.672194567,48.462160422774,20.7489447703443,590,780,0.085761407366685,358,0.0919363122752953,2227008,0.8598477888,0.00458164722154954,907.137298205494,416.352759945598,37,8315,0.914238592633315,3536,0.908063687724705,483844462,186.8123467782,0.995418352778451,44.5099060281722,18.9280851131229,553
21,093,Kentucky,Hardin,110702,46669,1614586535,623.3918611635,177.580117573857,74.8630242186622,2769,73620,0.665028635435674,31767,0.680687394201719,141652343,54.6919696323,0.087732890080122,1346.08426968265,580.834813841464,1554,37082,0.334971364564326,14902,0.319312605798282,1472934192,568.6998915312,0.912267109919878,65.2048656105038,26.2036272943134,1215
21,095,Kentucky,Harlan,26831,12962,1206496138,465.8281588818,57.5984931104351,27.8257115909753,1704,6147,0.229100667138757,3073,0.23707761147971,12437244,4.8020199084,0.0103085651153572,1280.08632143471,639.939037867068,392,20684,0.770899332861243,9889,0.76292238852029,1194058894,461.0261389734,0.989691434884643,44.8651350790186,21.4499768321609,1312
21,097,Kentucky,Harrison,18692,8063,793604330,306.410631813,61.0031051775239,26.3143610660376,682,6393,0.342017975604537,2952,0.366116829964033,7740229,2.9885024169,0.00975325953677697,2139.19853765135,987.785716118689,196,12299,0.657982024395463,5111,0.633883170035967,785864101,303.4221293961,0.990246740463223,40.5342880708097,16.8445195812593,486
21,099,Kentucky,Hart,19288,8816,1068536124,412.5617974764,46.7517838975465,21.368919890127,811,2252,0.116756532559104,1119,0.12692831215971,5983624,2.3102772264,0.00559983314143902,974.774790776598,484.357455985352,93,17036,0.883243467440896,7697,0.87307168784029,1062552500,410.25152025,0.994400166858561,41.5257449615752,18.7616611275678,718
21,101,Kentucky,Henderson,44793,20047,1130079863,436.3238351043,102.659988742748,45.9452323873343,1412,28430,0.634697385752238,13402,0.668528956951165,39523336,15.2599600296,0.034973931749459,1863.04550895637,878.246074957203,556,16363,0.365302614247762,6645,0.331471043048835,1090556527,421.0638750747,0.965026068250541,38.8610872806343,15.7814535830725,856
21,103,Kentucky,Henry,15678,6600,741500309,286.2932693049,54.7620278956089,23.0532838443053,596,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,15678,1.0,6600,1.0,741500309,286.2932693049,1.0,54.7620278956089,23.0532838443053,596
21,105,Kentucky,Hickman,4521,2150,627487969,242.2731048309,18.6607589115413,8.87428260557705,578,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4521,1.0,2150,1.0,627487969,242.2731048309,1.0,18.6607589115413,8.87428260557705,578
21,107,Kentucky,Hopkins,45423,20888,1403991388,542.0810749068,83.7937388015429,38.5329814430273,2043,21328,0.469541862052264,10394,0.497606281118345,41735701,16.1141541561,0.0297264651027902,1323.55690490439,645.022996510516,590,24095,0.530458137947736,10494,0.502393718881655,1362255687,525.9669207507,0.97027353489721,45.8108657586484,19.9518250786992,1453
21,109,Kentucky,Jackson,12955,5954,894051381,345.1932382041,37.5297038476176,17.2483100508464,505,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,12955,1.0,5954,1.0,894051381,345.1932382041,1.0,37.5297038476176,17.2483100508464,505
21,111,Kentucky,Jefferson,782969,356887,986271740,380.799518814,2056.11866957857,937.204440571575,10986,770185,0.98367240593178,351994,0.986289777996957,731876729,282.5776050669,0.742063976201934,2725.56984768011,1245.65426873324,10514,12784,0.0163275940682198,4893,0.013710222003043,254395011,98.2219137471,0.257936023798066,130.154254914194,49.8157673103215,472
21,113,Kentucky,Jessamine,52991,20626,445910433,172.1660181813,307.790123508564,119.802968192479,997,39885,0.752674982544206,15444,0.748763696305634,40985917,15.8246625537,0.091915133548804,2520.4328916748,975.944981296868,505,13106,0.247325017455794,5182,0.251236303694366,404924516,156.3413556276,0.908084866451196,83.8293869679502,33.1454206674743,492
21,115,Kentucky,Johnson,22680,10493,678484991,261.9630550251,86.5770938494625,40.0552665680075,921,5941,0.26194885361552,2916,0.277899552082341,12558211,4.8487252671,0.0185091949955898,1225.27049332149,601.395179014555,224,16739,0.73805114638448,7577,0.722100447917659,665926780,257.114329758,0.98149080500441,65.1033336638802,29.4693804391672,697
21,117,Kentucky,Kenton,169064,72585,415150789,160.2897196329,1054.74013172645,452.836277749042,2947,157703,0.932800596223915,68083,0.937976165874492,182051496,70.2900826056,0.438518969067887,2243.60242802497,968.600369728059,2521,11361,0.0671994037760848,4502,0.062023834125508,233099293,89.9996370273,0.561481030932113,126.233842438207,50.0224239641587,426
