GeoFIPS,GeoName,proximity_to_hazardous_waste_sites
17111,"McHenry, IL",0.10134942862592511
17113,"McLean, IL",0.07749089869302561
17115,"Macon, IL",0.28096211843399477
17117,"Macoupin, IL",-0.034516747347061005
17119,"Madison, IL",0.16939945019673264
17121,"Marion, IL",0.0750547079546453
17123,"Marshall, IL",-0.06313520030430897
17125,"Mason, IL",-0.06590367290116361
17127,"Massac, IL",-0.02942505889631819
17129,"Menard, IL",-0.06302820890784577
17131,"Mercer, IL",-0.04391613360616675
17133,"Monroe, IL",-0.008638510308627723
17135,"Montgomery, IL",-0.02021473264160445
17137,"Morgan, IL",-0.06746861708237228
17139,"Moultrie, IL",0.05413225711754288
17141,"Ogle, IL",0.014156701710563713
17143,"Peoria, IL",0.2800883802705014
17145,"Perry, IL",-0.04121689052506494
17147,"Piatt, IL",-0.05605049392137995
17149,"Pike, IL",-0.06494682409852237
17151,"Pope, IL",-0.06551795002956673
17153,"Pulaski, IL",-0.06295605536180515
17155,"Putnam, IL",-0.05881862076823141
17157,"Randolph, IL",-0.06565468904013128
17159,"Richland, IL",0.007859998612616437
17161,"Rock Island, IL",0.1981102417232523
17163,"St. Clair, IL",0.12046581612113338
17165,"Saline, IL",-0.014163728417661114
17167,"Sangamon, IL",0.10155843910228035
17169,"Schuyler, IL",-0.0673565385018251
17171,"Scott, IL",-0.06411044466184557
17173,"Shelby, IL",-0.06377534686400066
17175,"Stark, IL",-0.03125803288897133
17177,"Stephenson, IL",0.17324340975985364
17179,"Tazewell, IL",0.061085380965383074
17181,"Union, IL",-0.06067373790446584
17183,"Vermilion, IL",0.11446133303878114
17185,"Wabash, IL",-0.06350382893014905
17187,"Warren, IL",-0.06389945386570928
17189,"Washington, IL",-0.04834244764997542
17191,"Wayne, IL",0.009263259677002145
17193,"White, IL",0.025673772221380453
17195,"Whiteside, IL",0.02255656025432673
17197,"Will, IL",0.09692574984662117
17199,"Williamson, IL",0.013258854291616995
17201,"Winnebago, IL",0.2783609741183648
17203,"Woodford, IL",-0.0469168234818339
18001,"Adams, IN",0.19743399016751195
18003,"Allen, IN",0.1993198066357018
18005,"Bartholomew, IN",0.03596591454607423
18007,"Benton, IN",-0.0635263006509017
18009,"Blackford, IN",0.08632067524976939
18011,"Boone, IN",0.07827785919539765
18013,"Brown, IN",-0.0377982938465391
18015,"Carroll, IN",-0.05922207429615012
18017,"Cass, IN",0.02345780998176461
18019,"Clark, IN",0.13893887143648231
18021,"Clay, IN",0.0558253029029121
18023,"Clinton, IN",0.1936228317224784
18025,"Crawford, IN",-0.06461245798889914
18027,"Daviess, IN",-0.06194523871754243
18029,"Dearborn, IN",-0.0336433257212001
18031,"Decatur, IN",0.019903215263876062
18033,"DeKalb, IN",0.16497354651877738
18035,"Delaware, IN",0.1833861038908784
18037,"Dubois, IN",0.17581449129980653
18039,"Elkhart, IN",0.2598567620329979
18041,"Fayette, IN",0.04353607578336738
18043,"Floyd, IN",0.17563490497556722
18045,"Fountain, IN",0.08602101320158684
18047,"Franklin, IN",-0.04780832995344897
18049,"Fulton, IN",0.0007434033280653285
18051,"Gibson, IN",-0.006200521256997105
18053,"Grant, IN",0.003951728199748539
18055,"Greene, IN",-0.06358246911185861
18057,"Hamilton, IN",0.13949220601500367
18059,"Hancock, IN",0.09989834131717834
18061,"Harrison, IN",-0.02107463257357145
18063,"Hendricks, IN",0.1963143762885593
18065,"Henry, IN",-0.0028007692754263847
18067,"Howard, IN",0.19391359172300393
18069,"Huntington, IN",0.1022223242908804
18071,"Jackson, IN",0.0888592558321859
18073,"Jasper, IN",-0.024915730413470838
18075,"Jay, IN",0.10625843490197928
18077,"Jefferson, IN",0.00036864421730631314
18079,"Jennings, IN",0.03156480033999176
18081,"Johnson, IN",0.17293553185363986
18083,"Knox, IN",0.023040513368687954
18085,"Kosciusko, IN",0.042883886097347945
18087,"Lagrange, IN",-0.050623744279915006
18089,"Lake, IN",0.31634173132333276
18091,"LaPorte, IN",0.03115200829529785
18093,"Lawrence, IN",-0.02111049339611426
18095,"Madison, IN",0.010318346204739814
18097,"Marion, IN",0.46363265111380336
18099,"Marshall, IN",0.013186029057885351
18101,"Martin, IN",-0.06061522165695732
18103,"Miami, IN",-0.039250951322783556
18105,"Monroe, IN",0.35550124642864844
18107,"Montgomery, IN",0.13645607628976442
18109,"Morgan, IN",-0.01115122690427639
18111,"Newton, IN",-0.02518855362792427
18113,"Noble, IN",0.026902084935978454
18115,"Ohio, IN",-0.05666575095695925
18117,"Orange, IN",-0.011502365535413173
18119,"Owen, IN",-0.06102740258561146
18121,"Parke, IN",-0.05415273855106728
18123,"Perry, IN",0.07788321242692664
18125,"Pike, IN",-0.004028196259641681
18127,"Porter, IN",0.11153549898726767
18129,"Posey, IN",0.020781127144748224
18131,"Pulaski, IN",0.029170864047846523
18133,"Putnam, IN",0.004045886636257379
18135,"Randolph, IN",-0.06246742767920821
18137,"Ripley, IN",0.05110565059362249
18139,"Rush, IN",-0.001769305445098901
18141,"St. Joseph, IN",0.18403403245024363
18143,"Scott, IN",-0.034335953864231494
18145,"Shelby, IN",0.1247797912787505
18147,"Spencer, IN",-0.04581430806498532
18149,"Starke, IN",-9.217277794759671e-05
18151,"Steuben, IN",0.03275514659244583
18153,"Sullivan, IN",-0.01789518223848241
18155,"Switzerland, IN",-0.03998417514090058
18157,"Tippecanoe, IN",0.26720750528267145
18159,"Tipton, IN",0.11101380610632305
18161,"Union, IN",0.05686668202611167
18163,"Vanderburgh, IN",0.36684162055436453
18165,"Vermillion, IN",0.07207964204093131
18167,"Vigo, IN",0.09558035393702569
18169,"Wabash, IN",0.012382760222029887
18171,"Warren, IN",-0.03567032897321076
18173,"Warrick, IN",-0.019834076343005824
18175,"Washington, IN",-0.06447245541210289
18177,"Wayne, IN",0.05514273828260485
18179,"Wells, IN",-0.018183326030145608
18181,"White, IN",-0.010821516644898055
18183,"Whitley, IN",-0.009235114653907806
19001,"Adair, IA",-0.030925580061402225
19003,"Adams, IA",-0.06643454057583142
19005,"Allamakee, IA",-0.035807757685033414
19007,"Appanoose, IA",0.04366987463679162
19009,"Audubon, IA",-0.06639066499558588
19011,"Benton, IA",-0.0630158925066554
19013,"Black Hawk, IA",0.029326036471287287
19015,"Boone, IA",-0.06370151142281166
19017,"Bremer, IA",-0.0626662955610453
19019,"Buchanan, IA",0.004250865711173946
19021,"Buena Vista, IA",-0.06680170117446305
19023,"Butler, IA",-0.05922551559298872
19025,"Calhoun, IA",-0.06676538383166775
19027,"Carroll, IA",-0.06587218378535853
19029,"Cass, IA",-0.03211560969115301
19031,"Cedar, IA",-0.061061406811570906
19033,"Cerro Gordo, IA",-0.002245675247706802
19035,"Cherokee, IA",-0.06566236599777164
19037,"Chickasaw, IA",-0.02398160137482519
19039,"Clarke, IA",-0.009439779262709891
19041,"Clay, IA",-0.06677992507754216
19043,"Clayton, IA",-0.059926273869698954
19045,"Clinton, IA",-0.03908771782589815
19047,"Crawford, IA",-0.06918819767695727
19049,"Dallas, IA",-0.05711194128122954
19051,"Davis, IA",-0.06539504064975898
19053,"Decatur, IA",-0.05920312515895554
19055,"Delaware, IA",-0.01030856593270879
19057,"Des Moines, IA",0.25232123855921307
19059,"Dickinson, IA",0.014674990134748489
19061,"Dubuque, IA",-0.01649477279471856
19063,"Emmet, IA",-0.03938593009750069
19065,"Fayette, IA",0.09572629970721214
19067,"Floyd, IA",0.03547756429553184
19069,"Franklin, IA",0.06890558780174105
19071,"Fremont, IA",-0.06453639424719615
19073,"Greene, IA",-0.046608084730971666
19075,"Grundy, IA",-0.06352012551847064
19077,"Guthrie, IA",-0.06689782822321311
19079,"Hamilton, IA",-0.011574589278089187
19081,"Hancock, IA",0.07241960470034936
19083,"Hardin, IA",-0.057229187437834894
19085,"Harrison, IA",-0.06519809247108876
19087,"Henry, IA",-0.06598816231220939
19089,"Howard, IA",-0.011567547857307292
19091,"Humboldt, IA",-0.06526753562251508
19093,"Ida, IA",-0.03843035902902725
19095,"Iowa, IA",-0.03716812377736234
19097,"Jackson, IA",-0.06659794649382655
19099,"Jasper, IA",0.020519823490812605
19101,"Jefferson, IA",0.027179904757695494
19103,"Johnson, IA",0.05992903981801945
19105,"Jones, IA",-0.0668240636731583
19107,"Keokuk, IA",-0.0658436366729166
19109,"Kossuth, IA",-0.06670539812700493
19111,"Lee, IA",0.0006171974181079509
19113,"Linn, IA",0.03596431206087902
19115,"Louisa, IA",-0.06341442409324205
19117,"Lucas, IA",-0.06626850465565182
19119,"Lyon, IA",-0.05105579536660143
19121,"Madison, IA",-0.06614999122700982
19123,"Mahaska, IA",0.04247677448525011
19125,"Marion, IA",0.04255484340900528
19127,"Marshall, IA",-0.06725953861248568
19129,"Mills, IA",-0.06225577500874968
19131,"Mitchell, IA",-0.02654208130329483
19133,"Monona, IA",-0.06878639665111097
19135,"Monroe, IA",-0.06328515723236572
19137,"Montgomery, IA",-0.013758415977430771
19139,"Muscatine, IA",-0.0088397036240081
19141,"O'Brien, IA",-0.027644559843879146
19143,"Osceola, IA",-0.0637681525747148
19145,"Page, IA",-0.06685369604323776
19147,"Palo Alto, IA",-0.06757847865902022
19149,"Plymouth, IA",-0.06353578334284404
19151,"Pocahontas, IA",-0.06836185551569707
19153,"Polk, IA",0.00836727515283009
19155,"Pottawattamie, IA",0.03751628105397997
19157,"Poweshiek, IA",-0.03247490823245469
19159,"Ringgold, IA",-0.06626850465565182
19161,"Sac, IA",-0.06747711105824516
19163,"Scott, IA",0.09696828174155736
19165,"Shelby, IA",-0.0675116557854678
19167,"Sioux, IA",-0.015214454414423373
19169,"Story, IA",0.03751584098865757
19171,"Tama, IA",-0.06652953812077733
19173,"Taylor, IA",-0.06780768055566622
19175,"Union, IA",-0.022801792861766645
19177,"Van Buren, IA",-0.0653555232136791
19179,"Wapello, IA",-0.0019017013432375274
19181,"Warren, IA",-0.029695266401322362
19183,"Washington, IA",-0.06659592433995976
19185,"Wayne, IA",-0.015013084401890975
19187,"Webster, IA",-0.006664823834820033
19189,"Winnebago, IA",0.006558768963201622
19191,"Winneshiek, IA",-0.024629693809022246
19193,"Woodbury, IA",0.017127262600343363
19195,"Worth, IA",-0.06293046681499526
19197,"Wright, IA",0.004915870188335836
20001,"Allen, KS",-0.014388078231011736
20003,"Anderson, KS",-0.06674337539938524
20005,"Atchison, KS",0.027370326563706193
20007,"Barber, KS",-0.06957949394030183
20009,"Barton, KS",-0.0674530497838971
20011,"Bourbon, KS",-0.015010182814175876
20013,"Brown, KS",-0.06316703988409988
20015,"Butler, KS",0.007091730980363753
20017,"Chase, KS",-0.06626850465565182
20019,"Chautauqua, KS",-0.06792418631809916
20021,"Cherokee, KS",-0.054151059499727205
20023,"Cheyenne, KS",-0.07123441849453949
20025,"Clark, KS",-0.06957949394030183
20027,"Clay, KS",-0.06129930582616128
20029,"Cloud, KS",-0.06644746495634468
20031,"Coffey, KS",-0.0668296002240184
20033,"Comanche, KS",-0.06957949394030183
20035,"Cowley, KS",-0.012996870843616448
20037,"Crawford, KS",0.0064653286853701974
20039,"Decatur, KS",-0.06792418631809916
20041,"Dickinson, KS",-0.023577094976202306
20043,"Doniphan, KS",0.03543700572611841
20045,"Douglas, KS",0.23435224021641243
20047,"Edwards, KS",-0.06957949394030183
20049,"Elk, KS",-0.06792418631809916
20051,"Ellis, KS",-0.03769295020506924
20053,"Ellsworth, KS",-0.06404335018130602
20055,"Finney, KS",0.06119847397474398
20057,"Ford, KS",-0.06957949394030183
20059,"Franklin, KS",-0.04422705039645136
20061,"Geary, KS",0.04090486763701251
20063,"Gove, KS",-0.07016414464428955
20065,"Graham, KS",-0.06957949394030183
20067,"Grant, KS",-0.06957949394030183
20069,"Gray, KS",-0.06792418631809916
20071,"Greeley, KS",-0.06957949394030183
20073,"Greenwood, KS",-0.06856419633712996
20075,"Hamilton, KS",-0.06957949394030183
20077,"Harper, KS",-0.06957949394030183
20079,"Harvey, KS",-0.03158704520149447
20081,"Haskell, KS",-0.06957949394030183
20083,"Hodgeman, KS",-0.06957949394030183
20085,"Jackson, KS",-0.0667816232052807
20087,"Jefferson, KS",-0.06207027632534545
20089,"Jewell, KS",-0.06626850465565182
20091,"Johnson, KS",0.307988609494777
20093,"Kearny, KS",-0.06626850465565182
20095,"Kingman, KS",-0.06829429537003429
20097,"Kiowa, KS",-0.06957949394030183
20099,"Labette, KS",-0.004081497621222341
20101,"Lane, KS",-0.06957949394030183
20103,"Leavenworth, KS",-0.0004964072483442106
20105,"Lincoln, KS",-0.06792418631809916
20107,"Linn, KS",-0.06792418631809916
20109,"Logan, KS",-0.07123441849453949
20111,"Lyon, KS",0.13363219657734304
20113,"McPherson, KS",0.02361024263524425
20115,"Marion, KS",-0.06374470411032829
20117,"Marshall, KS",-0.0007047769818570027
20119,"Meade, KS",-0.06957949394030183
20121,"Miami, KS",-0.0595703577016925
20123,"Mitchell, KS",-0.008787397888164294
20125,"Montgomery, KS",0.02881686691287566
20127,"Morris, KS",-0.06704641763509334
20129,"Morton, KS",-0.07123441849453949
20131,"Nemaha, KS",0.020483127168169357
20133,"Neosho, KS",0.03660335586226782
20135,"Ness, KS",-0.06888944476779113
20137,"Norton, KS",-0.06957949394030183
20139,"Osage, KS",-0.06563171862905759
20141,"Osborne, KS",-0.06792418631809916
20143,"Ottawa, KS",-0.06510174316938622
20145,"Pawnee, KS",-0.06792418631809916
20147,"Phillips, KS",-0.06957949394030183
20149,"Pottawatomie, KS",-0.0227150106896693
20151,"Pratt, KS",-0.06957949394030183
20153,"Rawlins, KS",-0.06957949394030183
20155,"Reno, KS",-0.036543258961830194
20157,"Republic, KS",-0.057372352247328506
20159,"Rice, KS",0.0350890037150271
20161,"Riley, KS",0.060539101004673856
20163,"Rooks, KS",-0.06863116983911499
20165,"Rush, KS",-0.04866039545271583
20167,"Russell, KS",-0.06792418631809916
20169,"Saline, KS",0.12577886040597241
20171,"Scott, KS",-0.06957949394030183
20173,"Sedgwick, KS",0.2206619282557929
20175,"Seward, KS",-0.07104405790590307
20177,"Shawnee, KS",0.07047798322185606
20179,"Sheridan, KS",-0.06957949394030183
20181,"Sherman, KS",-0.07123441849453949
20183,"Smith, KS",-0.06957949394030183
20185,"Stafford, KS",-0.06884749956061431
20187,"Stanton, KS",-0.06957949394030183
20189,"Stevens, KS",-0.06957949394030183
20191,"Sumner, KS",-0.03632601946898628
20193,"Thomas, KS",-0.06957949394030183
20195,"Trego, KS",-0.06792418631809916
20197,"Wabaunsee, KS",-0.06413329394551137
20199,"Wallace, KS",-0.07123441849453949
20201,"Washington, KS",-0.06705434392587362
20203,"Wichita, KS",-0.06957949394030183
20205,"Wilson, KS",0.2335522009639095
20207,"Woodson, KS",-0.06542033066029507
20209,"Wyandotte, KS",0.34544136282772087
21001,"Adair, KY",-0.060566062948632426
21003,"Allen, KY",-0.06528277962585849
21005,"Anderson, KY",-0.00044127293354412345
21007,"Ballard, KY",-0.05823203201560756
21009,"Barren, KY",-0.0011105815251488682
21011,"Bath, KY",-0.0601358251928652
21013,"Bell, KY",-0.06596465634769344
21015,"Boone, KY",0.2047021641907656
21017,"Bourbon, KY",0.012075080942411276
21019,"Boyd, KY",0.0006189580683348961
21021,"Boyle, KY",0.009140219901597302
21023,"Bracken, KY",-0.0666235951954759
21025,"Breathitt, KY",-0.06957949394030183
21027,"Breckinridge, KY",-0.0661903726020312
21029,"Bullitt, KY",0.005913359853682243
21031,"Butler, KY",-0.06390888021847951
21033,"Caldwell, KY",-0.06552175074098854
21035,"Calloway, KY",-0.021196172480037023
21037,"Campbell, KY",0.04063602434929647
21039,"Carlisle, KY",-0.06461245798889914
21041,"Carroll, KY",-0.008487389553389124
21043,"Carter, KY",-0.06538323921998523
21045,"Casey, KY",-0.06062649659634156
21047,"Christian, KY",-0.028251534744770268
21049,"Clark, KY",0.04270132267133686
21051,"Clay, KY",-0.06957949394030183
21053,"Clinton, KY",-0.06736675687570304
21055,"Crittenden, KY",-0.06761239458683832
21057,"Cumberland, KY",-0.06528139880198347
21059,"Daviess, KY",0.11965735881604478
21061,"Edmonson, KY",-0.06211557552086244
21063,"Elliott, KY",-0.06666184511681095
21065,"Estill, KY",-0.06346044288992525
21067,"Fayette, KY",0.09214541276354327
21069,"Fleming, KY",-0.06384119538110566
21071,"Floyd, KY",-0.06957949394030183
21073,"Franklin, KY",0.018182520686309767
21075,"Fulton, KY",-0.04085825937771592
21077,"Gallatin, KY",-0.05658114519156521
21079,"Garrard, KY",-0.06005393287756866
21081,"Grant, KY",-0.017521143194419664
21083,"Graves, KY",-0.04333250841182246
21085,"Grayson, KY",-0.0673115256594724
21087,"Green, KY",-0.06433095927592514
21089,"Greenup, KY",-0.030514485435083838
21091,"Hancock, KY",-0.03514035267522342
21093,"Hardin, KY",0.05264824257901046
21095,"Harlan, KY",-0.06870994508734607
21097,"Harrison, KY",0.017988796314370337
21099,"Hart, KY",-0.04814731294270902
21101,"Henderson, KY",0.05838074988898034
21103,"Henry, KY",-0.03149317997401091
21105,"Hickman, KY",-0.054669019896864346
21107,"Hopkins, KY",-0.007533576529321073
21109,"Jackson, KY",-0.0668608969276474
21111,"Jefferson, KY",0.2687545943633822
21113,"Jessamine, KY",0.04491097393905852
21115,"Johnson, KY",-0.06915206393040496
21117,"Kenton, KY",0.08978173897156294
21119,"Knott, KY",-0.06957949394030183
21121,"Knox, KY",-0.0689734098106809
21123,"Larue, KY",-0.062064621080244575
21125,"Laurel, KY",-0.06825340203670949
21127,"Lawrence, KY",-0.06403580640395512
21129,"Lee, KY",-0.06792418631809916
21131,"Leslie, KY",-0.06957949394030183
21133,"Letcher, KY",-0.06957949394030183
21135,"Lewis, KY",-0.06560104411705048
21137,"Lincoln, KY",-0.05440723807231962
21139,"Livingston, KY",-0.03562356259596067
21141,"Logan, KY",-0.0566183729779437
21143,"Lyon, KY",-0.06329433363755121
21145,"McCracken, KY",-0.013727659347433807
21147,"McCreary, KY",-0.06626850465565182
21149,"McLean, KY",-0.06333811361872799
21151,"Madison, KY",0.07491048428270086
21153,"Magoffin, KY",-0.06957949394030183
21155,"Marion, KY",0.01314004814440306
21157,"Marshall, KY",0.037119558843752065
21159,"Martin, KY",-0.06807356034821566
21161,"Mason, KY",0.011031912688708845
21163,"Meade, KY",-0.04714138123855538
21165,"Menifee, KY",-0.06429755523769143
21167,"Mercer, KY",0.02225349097802365
21169,"Metcalfe, KY",-0.05907414903774777
21171,"Monroe, KY",-0.059059266692447654
21173,"Montgomery, KY",-0.030130755865100722
21175,"Morgan, KY",-0.06770254482638915
21177,"Muhlenberg, KY",-0.0493133776364284
21179,"Nelson, KY",-0.006814793938678898
21181,"Nicholas, KY",-0.06418941757796481
21183,"Ohio, KY",-0.052502174964880854
21185,"Oldham, KY",-0.0525168336235301
21187,"Owen, KY",-0.06409590557468381
21189,"Owsley, KY",-0.06861176997285989
21191,"Pendleton, KY",-0.06287033848920687
21193,"Perry, KY",-0.06957949394030183
21195,"Pike, KY",-0.06957949394030183
21197,"Powell, KY",-0.03718488856295876
21199,"Pulaski, KY",-0.02834522511847426
21201,"Robertson, KY",-0.06461245798889914
21203,"Rockcastle, KY",-0.06508508825981574
21205,"Rowan, KY",-0.03817017559998259
21207,"Russell, KY",-0.02479351582345679
21209,"Scott, KY",0.00584323162356104
21211,"Shelby, KY",0.038169525991572195
21213,"Simpson, KY",0.0420104951602398
21215,"Spencer, KY",-0.061633787431130904
21217,"Taylor, KY",-0.02066966209972243
21219,"Todd, KY",-0.05092102899694784
21221,"Trigg, KY",-0.051480494699006285
21223,"Trimble, KY",-0.05804891259411271
21225,"Union, KY",-0.03911211457841879
21227,"Warren, KY",0.13172711882299604
21229,"Washington, KY",-0.062480272777964196
21231,"Wayne, KY",-0.06444462481592184
21233,"Webster, KY",-0.058877346219436966
21235,"Whitley, KY",-0.06792418631809916
21237,"Wolfe, KY",-0.06694924656073664
21239,"Woodford, KY",0.037710795037909195
22001,"Acadia, LA",-0.0515035216463815
22003,"Allen, LA",-0.05015070248662257
22005,"Ascension, LA",0.0077330121139864705
22007,"Assumption, LA",-0.050880685713565965
22009,"Avoyelles, LA",-0.04403899846783932
22011,"Beauregard, LA",-0.042335859527903974
22013,"Bienville, LA",-0.007680771154375932
22015,"Bossier, LA",0.03270654442227916
22017,"Caddo, LA",0.16459269150065814
22019,"Calcasieu, LA",0.11155266692137022
22021,"Caldwell, LA",-0.06553449884789764
22023,"Cameron, LA",-0.04104404020107055
22025,"Catahoula, LA",-0.062028480641674544
22027,"Claiborne, LA",-0.028554165543337007
22029,"Concordia, LA",-0.06753394826728432
22031,"De Soto, LA",-0.06379920208710022
22033,"East Baton Rouge, LA",0.26822946737754405
22035,"East Carroll, LA",-0.06827762713931185
22037,"East Feliciana, LA",-0.062040784389194026
22039,"Evangeline, LA",-0.02660350345292628
22041,"Franklin, LA",-0.0669979729255622
22043,"Grant, LA",-0.05578085038815239
22045,"Iberia, LA",0.010284567207283324
22047,"Iberville, LA",0.2594871150862015
22049,"Jackson, LA",-0.06492629909061287
22053,"Jefferson Davis, LA",-0.05376654110260104
22055,"Lafayette, LA",0.22768088820617272
22057,"Lafourche, LA",0.025154766092268188
22059,"LaSalle, LA",-0.0333826044151907
22061,"Lincoln, LA",-0.035997767594173835
22063,"Livingston, LA",-0.019291994129813417
22065,"Madison, LA",-0.06500738732395472
22067,"Morehouse, LA",-0.030928441332224943
22069,"Natchitoches, LA",-0.06740504530815694
22073,"Ouachita, LA",0.04029969035684289
22077,"Pointe Coupee, LA",-0.06234881096632228
22079,"Rapides, LA",0.17255227861331712
22081,"Red River, LA",-0.062021818363454106
22083,"Richland, LA",-0.04696747941490487
22085,"Sabine, LA",-0.046725576076776076
22091,"St. Helena, LA",-0.06409532238883486
22093,"St. James, LA",-0.02313874292174134
22097,"St. Landry, LA",-0.014862409214724925
22099,"St. Martin, LA",-0.049802965947531086
22101,"St. Mary, LA",0.06060763089220855
22105,"Tangipahoa, LA",0.02842269031290079
22107,"Tensas, LA",-0.06860181576529156
22109,"Terrebonne, LA",0.1623883502460417
22111,"Union, LA",-0.0607684781819946
22113,"Vermilion, LA",0.017794259661311873
22115,"Vernon, LA",-0.02699710305966374
22117,"Washington, LA",-0.04829730522980824
22119,"Webster, LA",0.047546868247230645
22121,"West Baton Rouge, LA",0.10283976264065742
22123,"West Carroll, LA",-0.06709286767253575
22125,"West Feliciana, LA",-0.04789537991574511
22127,"Winn, LA",-0.014441060039783515
23001,"Androscoggin, ME",0.23494425454845502
23003,"Aroostook, ME",-0.04501751865708303
23005,"Cumberland, ME",0.25505433861728255
23007,"Franklin, ME",-0.05703095977384065
23009,"Hancock, ME",-0.04028770818577043
23011,"Kennebec, ME",0.030977468986406853
23013,"Knox, ME",-0.03782577068438997
23015,"Lincoln, ME",-0.051242369925629805
23017,"Oxford, ME",-0.022687129339938328
23019,"Penobscot, ME",0.0737637893266816
23021,"Piscataquis, ME",-0.02777982278754043
23023,"Sagadahoc, ME",0.030744734959325726
23025,"Somerset, ME",-0.03244691674266509
23027,"Waldo, ME",-0.05702363138317201
23029,"Washington, ME",-0.06608204590634503
23031,"York, ME",0.05406289963481492
24001,"Allegany, MD",-0.00404578651590215
24003,"Anne Arundel, MD",0.2999752917671774
24005,"Baltimore, MD",0.46340021357928074
24009,"Calvert, MD",0.012959482518977827
24011,"Caroline, MD",-0.02244006284011346
24013,"Carroll, MD",0.08802009392936827
24015,"Cecil, MD",0.16888273965166634
24017,"Charles, MD",0.09554265734623368
24019,"Dorchester, MD",0.03510657012230256
24021,"Frederick, MD",0.32190553788310305
24023,"Garrett, MD",-0.031654935466426726
24025,"Harford, MD",0.19376166526444472
24027,"Howard, MD",0.1493618001067789
24029,"Kent, MD",0.022055408297042334
24031,"Montgomery, MD",0.6102330889788528
24033,"Prince George's, MD",0.4782770334636157
24035,"Queen Anne's, MD",-0.0440760809286056
24037,"St. Mary's, MD",0.05012782841307639
24039,"Somerset, MD",-0.06206503722633372
24041,"Talbot, MD",0.03014759071725681
24043,"Washington, MD",0.2841525875647759
24045,"Wicomico, MD",0.3582040978100365
24047,"Worcester, MD",-0.007025537450404795
24510,"Baltimore (Independent City), MD",0.8889973128573103
25001,"Barnstable, MA",0.037808820698996826
25003,"Berkshire, MA",-0.013757160835670579
25005,"Bristol, MA",0.2881798396694961
25007,"Dukes, MA",-0.05924723297662415
25009,"Essex, MA",0.5037330730793832
25011,"Franklin, MA",-0.006942193332150737
25013,"Hampden, MA",0.3827333087096949
25015,"Hampshire, MA",0.07186397979833292
25017,"Middlesex, MA",0.7886452836961695
25019,"Nantucket, MA",-0.06792418631809916
25021,"Norfolk, MA",0.5562134340271332
25023,"Plymouth, MA",0.17058249357922173
25025,"Suffolk, MA",0.9929063673389478
25027,"Worcester, MA",0.21466126368721783
26001,"Alcona, MI",-0.06511844377970866
26003,"Alger, MI",-0.0685645752870564
26005,"Allegan, MI",-0.011962843892793007
26007,"Alpena, MI",-0.06957949394030183
26009,"Antrim, MI",-0.019092695093622436
26011,"Arenac, MI",-0.06768008720465502
26013,"Baraga, MI",-0.06792418631809916
26015,"Barry, MI",-0.06357830089267147
26017,"Bay, MI",-0.008229368925799396
26019,"Benzie, MI",-0.0654784607180241
26021,"Berrien, MI",0.02272577191828762
26023,"Branch, MI",-0.04858729775159276
26025,"Calhoun, MI",0.02477800393825169
26027,"Cass, MI",-0.024997372132540496
26029,"Charlevoix, MI",-0.018731818997999028
26031,"Cheboygan, MI",-0.06756530651767712
26033,"Chippewa, MI",-0.07123441849453949
26035,"Clare, MI",-0.06679677908407167
26037,"Clinton, MI",-0.030933200519524195
26039,"Crawford, MI",-0.06749254340933808
26041,"Delta, MI",-0.060230465995497084
26043,"Dickinson, MI",-0.06878822878266666
26045,"Eaton, MI",0.038644794383872805
26047,"Emmet, MI",-0.04415820620113842
26049,"Genesee, MI",0.007095524536569808
26051,"Gladwin, MI",-0.06726042545179622
26053,"Gogebic, MI",-0.06957949394030183
26055,"Grand Traverse, MI",-0.02550345338622073
26057,"Gratiot, MI",0.03232132502210128
26059,"Hillsdale, MI",-0.034712810840971886
26061,"Houghton, MI",-0.023629347062536277
26063,"Huron, MI",-0.046316318828143355
26065,"Ingham, MI",0.2675750497878453
26067,"Ionia, MI",0.03155877421802855
26069,"Iosco, MI",-0.024215391925608398
26071,"Iron, MI",-0.06957949394030183
26073,"Isabella, MI",0.07151538363992094
26075,"Jackson, MI",0.03942865824484065
26077,"Kalamazoo, MI",0.20956118828711223
26079,"Kalkaska, MI",-0.03122334632722845
26081,"Kent, MI",0.2821767428618078
26083,"Keweenaw, MI",-0.05634827106484863
26085,"Lake, MI",-0.0674929792082617
26087,"Lapeer, MI",-0.014687647863536601
26089,"Leelanau, MI",-0.062440213441111725
26091,"Lenawee, MI",0.026709853044197818
26093,"Livingston, MI",0.04252066685128919
26095,"Luce, MI",-0.07123441849453949
26097,"Mackinac, MI",-0.06957949394030183
26099,"Macomb, MI",0.18143032697119144
26101,"Manistee, MI",-0.06924889590993344
26103,"Marquette, MI",-0.03408543340817227
26105,"Mason, MI",-0.06957949394030183
26107,"Mecosta, MI",-0.06385876964079762
26109,"Menominee, MI",0.08789884405983317
26111,"Midland, MI",0.18425419239023633
26113,"Missaukee, MI",-0.06265533474511131
26115,"Monroe, MI",-0.01867691650551284
26117,"Montcalm, MI",-0.0223101171809853
26119,"Montmorency, MI",-0.06864799446370173
26121,"Muskegon, MI",0.17576605266032774
26123,"Newaygo, MI",-0.045777105418295716
26125,"Oakland, MI",0.10942627105068303
26127,"Oceana, MI",-0.06514330226973875
26129,"Ogemaw, MI",-0.06890634319232547
26131,"Ontonagon, MI",-0.06957949394030183
26133,"Osceola, MI",-0.041395697830002076
