GeoFIPS,GeoName,expected_agricultural_loss_rate
17099,"LaSalle, IL",-0.06438532872103098
17101,"Lawrence, IL",-0.0019576317421453604
17103,"Lee, IL",-0.013902449100965941
17105,"Livingston, IL",-0.05755301443248062
17107,"Logan, IL",0.0032856636743110457
17109,"McDonough, IL",-0.029081939106232912
17111,"McHenry, IL",-0.06136132915457582
17113,"McLean, IL",-0.046733942508711435
17115,"Macon, IL",-0.05445669361836192
17117,"Macoupin, IL",-0.051629019614941596
17119,"Madison, IL",-0.038804161173027873
17121,"Marion, IL",-0.04231051610501779
17123,"Marshall, IL",-0.026108858951145786
17125,"Mason, IL",0.006483435981030405
17127,"Massac, IL",-0.040844066396070855
17129,"Menard, IL",0.003808960825530283
17131,"Mercer, IL",-0.014115897484739293
17133,"Monroe, IL",-0.033850182940978635
17135,"Montgomery, IL",-0.050385028547639266
17137,"Morgan, IL",-0.02505013750362506
17139,"Moultrie, IL",-0.012546790419510456
17141,"Ogle, IL",-0.016841651221309317
17143,"Peoria, IL",-0.04463031744313117
17145,"Perry, IL",-0.03988144048227493
17147,"Piatt, IL",-0.004315275869428703
17149,"Pike, IL",-0.02830550658247477
17151,"Pope, IL",0.001442733135328389
17153,"Pulaski, IL",-0.011032260706087205
17155,"Putnam, IL",-0.0724940194070024
17157,"Randolph, IL",-0.034428393983390815
17159,"Richland, IL",-0.0387742101122992
17161,"Rock Island, IL",-0.06053164115817966
17163,"St. Clair, IL",-0.05106167840018294
17165,"Saline, IL",-0.04831838338167871
17167,"Sangamon, IL",-0.03926330727816396
17169,"Schuyler, IL",-0.023104869459314448
17171,"Scott, IL",0.00016617411526587134
17173,"Shelby, IL",-0.02817675500000605
17175,"Stark, IL",-0.015421529816425972
17177,"Stephenson, IL",-0.039224084509155266
17179,"Tazewell, IL",-0.027881989298643828
17181,"Union, IL",-0.04202799290704895
17183,"Vermilion, IL",-0.038799645062216004
17185,"Wabash, IL",-0.035739973052572926
17187,"Warren, IL",-0.030141008970573036
17189,"Washington, IL",-0.03740316686468337
17191,"Wayne, IL",-0.05813379818528874
17193,"White, IL",-0.058796091564502495
17195,"Whiteside, IL",-0.04414474670363455
17197,"Will, IL",-0.05856336102765736
17199,"Williamson, IL",-0.03153653495732711
17201,"Winnebago, IL",-0.0487552086366938
17203,"Woodford, IL",-0.03282819319280372
18001,"Adams, IN",-0.06321074369901314
18003,"Allen, IN",-0.04596167600204426
18005,"Bartholomew, IN",-0.007715713313379502
18007,"Benton, IN",-0.06211573187420072
18009,"Blackford, IN",-0.058667870327616556
18011,"Boone, IN",-0.03616586202364558
18013,"Brown, IN",-0.028300681693291363
18015,"Carroll, IN",-0.036688483967445173
18017,"Cass, IN",-0.06414736967329504
18019,"Clark, IN",-0.04509223686469388
18021,"Clay, IN",-0.0009877318622463216
18023,"Clinton, IN",-0.04639565776447019
18025,"Crawford, IN",-0.051509050684126145
18027,"Daviess, IN",-0.01741567099513286
18029,"Dearborn, IN",-0.03838749938331165
18031,"Decatur, IN",-0.06373580258594225
18033,"DeKalb, IN",0.01770237777259487
18035,"Delaware, IN",-0.0639688158496946
18037,"Dubois, IN",-0.005806710896899436
18039,"Elkhart, IN",-0.027098148837802483
18041,"Fayette, IN",-0.03994490331554856
18043,"Floyd, IN",-0.062499727334973
18045,"Fountain, IN",-0.03048160666270361
18047,"Franklin, IN",-0.03548398930561758
18049,"Fulton, IN",-0.06155400942180955
18051,"Gibson, IN",0.04216500288001779
18053,"Grant, IN",-0.04773844798544302
18055,"Greene, IN",0.003871670916014258
18057,"Hamilton, IN",-0.04713726614663294
18059,"Hancock, IN",-0.04263374646681706
18061,"Harrison, IN",-0.050830898923540535
18063,"Hendricks, IN",-0.02333311465652599
18065,"Henry, IN",-0.06086186846970021
18067,"Howard, IN",-0.05149767786445192
18069,"Huntington, IN",0.025602930388298528
18071,"Jackson, IN",-0.02110280323441527
18073,"Jasper, IN",-0.05329681364000105
18075,"Jay, IN",-0.060529227488155146
18077,"Jefferson, IN",-0.056381485702633904
18079,"Jennings, IN",-0.05688935254383776
18081,"Johnson, IN",-0.029098723420210693
18083,"Knox, IN",-0.024679638507248303
18085,"Kosciusko, IN",0.03321214349389856
18087,"Lagrange, IN",0.023960321913223614
18089,"Lake, IN",-0.07069121970796133
18091,"LaPorte, IN",-0.0661844031836013
18093,"Lawrence, IN",-0.0249471751710999
18095,"Madison, IN",-0.05385615732863336
18097,"Marion, IN",-0.06712175390266117
18099,"Marshall, IN",-0.05998253307094237
18101,"Martin, IN",-0.03544724205896366
18103,"Miami, IN",0.026456433455192663
18105,"Monroe, IN",-0.06513704347324012
18107,"Montgomery, IN",-0.03900253470012005
18109,"Morgan, IN",0.04086784004340971
18111,"Newton, IN",-0.06276271719105542
18113,"Noble, IN",0.0329298905647899
18115,"Ohio, IN",-0.03729090195470097
18117,"Orange, IN",-0.0459142423967015
18119,"Owen, IN",0.02749664458018941
18121,"Parke, IN",-0.017665937490274897
18123,"Perry, IN",0.0012224435391745558
18125,"Pike, IN",-0.03544529800292873
18127,"Porter, IN",-0.06519456872105034
18129,"Posey, IN",-0.05160080105902143
18131,"Pulaski, IN",-0.06313340289359337
18133,"Putnam, IN",-0.016166034645018756
18135,"Randolph, IN",-0.0635181596851494
18137,"Ripley, IN",-0.04809598907172985
18139,"Rush, IN",-0.04695513829889353
18141,"St. Joseph, IN",-0.06830505634113726
18143,"Scott, IN",-0.04212271391256994
18145,"Shelby, IN",-0.04550185782997762
18147,"Spencer, IN",-0.05206208610979779
18149,"Starke, IN",-0.06034689695702533
18151,"Steuben, IN",0.00428231755216979
18153,"Sullivan, IN",-0.01696223031300581
18155,"Switzerland, IN",-0.04490433629405821
18157,"Tippecanoe, IN",-0.04962680596311542
18159,"Tipton, IN",-0.04821006712308906
18161,"Union, IN",-0.052693760369192155
18163,"Vanderburgh, IN",-0.054685390753253404
18165,"Vermillion, IN",-0.0068226117435411515
18167,"Vigo, IN",-0.001195825713066867
18169,"Wabash, IN",0.03846752688783872
18171,"Warren, IN",-0.055334668743547755
18173,"Warrick, IN",-0.046971276464394474
18175,"Washington, IN",-0.04624164480423576
18177,"Wayne, IN",-0.06016157704452618
18179,"Wells, IN",-0.05484596737694292
18181,"White, IN",-0.06440215765743973
18183,"Whitley, IN",0.04349643731966024
19001,"Adair, IA",-0.004490374665593322
19003,"Adams, IA",0.009625447713483393
19005,"Allamakee, IA",-0.05977025429771421
19007,"Appanoose, IA",0.022977138437037636
19009,"Audubon, IA",0.014969762982017354
19011,"Benton, IA",-0.018389343451325146
19013,"Black Hawk, IA",-0.03244248972391606
19015,"Boone, IA",0.008375086127369258
19017,"Bremer, IA",-0.025350674055961475
19019,"Buchanan, IA",-0.030140582430795204
19021,"Buena Vista, IA",0.00838529239124064
19023,"Butler, IA",-0.023071401751182496
19025,"Calhoun, IA",0.063566058232291
19027,"Carroll, IA",-0.011797773411371115
19029,"Cass, IA",0.036593610325905024
19031,"Cedar, IA",-0.014964983621189698
19033,"Cerro Gordo, IA",0.025101832027999205
19035,"Cherokee, IA",0.015738177720965973
19037,"Chickasaw, IA",-0.015459034396091531
19039,"Clarke, IA",0.01352009491040329
19041,"Clay, IA",0.013190789543386483
19043,"Clayton, IA",-0.033827928509569505
19045,"Clinton, IA",0.013594391977409082
19047,"Crawford, IA",-0.001101355903559753
19049,"Dallas, IA",-0.009957722954623827
19051,"Davis, IA",0.023866123536833816
19053,"Decatur, IA",0.02842116571509745
19055,"Delaware, IA",-0.03707481899752285
19057,"Des Moines, IA",-0.027794536981895823
19059,"Dickinson, IA",0.0002512120774758042
19061,"Dubuque, IA",-0.04395553195709068
19063,"Emmet, IA",0.00687352302971056
19065,"Fayette, IA",-0.03201975661051826
19067,"Floyd, IA",0.010631153148207506
19069,"Franklin, IA",0.005434164467308378
19071,"Fremont, IA",0.01800761090527425
19073,"Greene, IA",0.009162674466756116
19075,"Grundy, IA",0.011179658144256921
19077,"Guthrie, IA",0.02092574504680944
19079,"Hamilton, IA",-0.00649803734419141
19081,"Hancock, IA",0.01771050848890421
19083,"Hardin, IA",-0.002541027779016214
19085,"Harrison, IA",0.034444532334562794
19087,"Henry, IA",-0.02656959540564585
19089,"Howard, IA",-0.02071304090456605
19091,"Humboldt, IA",0.04400328366676165
19093,"Ida, IA",0.005650242347286172
19095,"Iowa, IA",-0.04138447492139219
19097,"Jackson, IA",0.009713520538560338
19099,"Jasper, IA",-0.0029287984968642267
19101,"Jefferson, IA",-0.05234802865920318
19103,"Johnson, IA",-0.03598441577888689
19105,"Jones, IA",-0.033062780775281686
19107,"Keokuk, IA",-0.03664233326283772
19109,"Kossuth, IA",0.006245645170946057
19111,"Lee, IA",-0.028817919214266463
19113,"Linn, IA",-0.03648619621333138
19115,"Louisa, IA",-0.02574686385420788
19117,"Lucas, IA",0.030327377030998193
19119,"Lyon, IA",-0.044263060735867055
19121,"Madison, IA",-0.0035829240647868854
19123,"Mahaska, IA",-0.0217020785936487
19125,"Marion, IA",-0.005384388457797429
19127,"Marshall, IA",0.05678177592878386
19129,"Mills, IA",0.01124153763047131
19131,"Mitchell, IA",0.02651077908154642
19133,"Monona, IA",-0.011711117015303696
19135,"Monroe, IA",-0.0010663194340106985
19137,"Montgomery, IA",0.019081091682122686
19139,"Muscatine, IA",-0.03568059237151944
19141,"O'Brien, IA",0.021751105787005898
19143,"Osceola, IA",-0.0005801228095450028
19145,"Page, IA",0.005614061369320744
19147,"Palo Alto, IA",0.0077677148281367625
19149,"Plymouth, IA",-0.04916452435449159
19151,"Pocahontas, IA",0.008289645309377924
19153,"Polk, IA",-0.019106333356745164
19155,"Pottawattamie, IA",-0.0336515727090424
19157,"Poweshiek, IA",0.01403400274488975
19159,"Ringgold, IA",0.03386168933032918
19161,"Sac, IA",0.029277733056592092
19163,"Scott, IA",-0.032923835720635286
19165,"Shelby, IA",-0.02663180202479165
19167,"Sioux, IA",-0.04438598978154573
19169,"Story, IA",0.005477080560277958
19171,"Tama, IA",0.04367304078635281
19173,"Taylor, IA",0.0329675094305395
19175,"Union, IA",-0.0020050301451317587
19177,"Van Buren, IA",-0.02091916934952076
19179,"Wapello, IA",0.03309318128622385
19181,"Warren, IA",0.011952448503047552
19183,"Washington, IA",-0.0349679499320773
19185,"Wayne, IA",0.02398851937260149
19187,"Webster, IA",0.02896289103041738
19189,"Winnebago, IA",0.040842062723615236
19191,"Winneshiek, IA",-0.023487554281190204
19193,"Woodbury, IA",-0.058010462527755324
19195,"Worth, IA",0.06541180165880833
19197,"Wright, IA",0.0056004204035349225
20001,"Allen, KS",-0.06318970967935433
20003,"Anderson, KS",-0.042866995230365634
20005,"Atchison, KS",-0.024100930252694885
20007,"Barber, KS",0.019508850806854605
20009,"Barton, KS",-0.04578597946192542
20011,"Bourbon, KS",-0.0373412570693793
20013,"Brown, KS",0.010069701260214226
20015,"Butler, KS",-0.05125884371094547
20017,"Chase, KS",-0.01342840587484495
20019,"Chautauqua, KS",-0.06148157027953871
20021,"Cherokee, KS",0.03298592761256591
20023,"Cheyenne, KS",-0.04215284680569731
20025,"Clark, KS",0.0829264940923673
20027,"Clay, KS",-0.01321189879162099
20029,"Cloud, KS",-0.04757745211544906
20031,"Coffey, KS",-0.02240145900984214
20033,"Comanche, KS",0.07755711852331104
20035,"Cowley, KS",-0.05912382851830489
20037,"Crawford, KS",-0.03609830407698311
20039,"Decatur, KS",0.09530922718206614
20041,"Dickinson, KS",-0.05225765291065687
20043,"Doniphan, KS",0.07575798319280325
20045,"Douglas, KS",-0.05674169555692421
20047,"Edwards, KS",0.06034086059640553
20049,"Elk, KS",-0.059996823469204985
20051,"Ellis, KS",0.051370003619494176
20053,"Ellsworth, KS",-0.004547980487703107
20055,"Finney, KS",-0.01482159970279684
20057,"Ford, KS",0.05543436737430807
20059,"Franklin, KS",-0.04141793383006542
20061,"Geary, KS",-0.05597021424177029
20063,"Gove, KS",0.1357803906318733
20065,"Graham, KS",0.026266059455454682
20067,"Grant, KS",0.030818160077674905
20069,"Gray, KS",0.09705236160229025
20071,"Greeley, KS",0.14503790220586366
20073,"Greenwood, KS",-0.0672606129218799
20075,"Hamilton, KS",0.023585080062792363
20077,"Harper, KS",-0.013892447657195661
20079,"Harvey, KS",-0.025123937503696347
20081,"Haskell, KS",0.013206100970980073
20083,"Hodgeman, KS",0.0863652655504148
20085,"Jackson, KS",-0.042539281686383656
20087,"Jefferson, KS",-0.029893839098839026
20089,"Jewell, KS",0.044661697256831445
20091,"Johnson, KS",-0.0724940194070024
20093,"Kearny, KS",0.024387057952544255
20095,"Kingman, KS",-0.022668764504579886
20097,"Kiowa, KS",0.0746834483156722
20099,"Labette, KS",-0.06770248909427357
20101,"Lane, KS",-0.0724940194070024
20103,"Leavenworth, KS",-0.041621551806807267
20105,"Lincoln, KS",-0.02433103813695725
20107,"Linn, KS",-0.03691214883646943
20109,"Logan, KS",0.16098245852780213
20111,"Lyon, KS",-0.058507368230272805
20113,"McPherson, KS",-0.0409760393936317
20115,"Marion, KS",-0.04116396914378617
20117,"Marshall, KS",-0.06081974350585506
20119,"Meade, KS",0.1274069195985852
20121,"Miami, KS",-0.049429928917889
20123,"Mitchell, KS",0.02986892835347188
20125,"Montgomery, KS",-0.06708976217818474
20127,"Morris, KS",-0.01359626484849863
20129,"Morton, KS",0.04519993993590066
20131,"Nemaha, KS",-0.01578502947290783
20133,"Neosho, KS",-0.06857770037623379
20135,"Ness, KS",0.07573754213907136
20137,"Norton, KS",0.06036269672596961
20139,"Osage, KS",-0.02999996538784444
20141,"Osborne, KS",0.058233102585750984
20143,"Ottawa, KS",-0.010268856979687713
20145,"Pawnee, KS",0.08810057000256011
20147,"Phillips, KS",0.09786071154218212
20149,"Pottawatomie, KS",-0.06122481478260766
20151,"Pratt, KS",0.030238242962743023
20153,"Rawlins, KS",-0.02014077961374594
20155,"Reno, KS",-0.06591110135039802
20157,"Republic, KS",-0.059890864981799075
20159,"Rice, KS",-0.06048179400814746
20161,"Riley, KS",-0.030033719937670234
20163,"Rooks, KS",0.06363156712023299
20165,"Rush, KS",0.07062443184849676
20167,"Russell, KS",-0.03178272760464296
20169,"Saline, KS",-0.05636912227099933
20171,"Scott, KS",0.0956305228977814
20173,"Sedgwick, KS",-0.0599329887670359
20175,"Seward, KS",0.06668057762996105
20177,"Shawnee, KS",-0.05402420841829014
20179,"Sheridan, KS",0.05106638499396965
20181,"Sherman, KS",-0.031741903464866605
20183,"Smith, KS",0.035920761941584445
20185,"Stafford, KS",-0.018934521932172932
20187,"Stanton, KS",0.020687894125147377
20189,"Stevens, KS",0.08131580960603224
20191,"Sumner, KS",-0.04119840263792418
20193,"Thomas, KS",-0.045989654293567384
20195,"Trego, KS",0.0855362433707747
20197,"Wabaunsee, KS",-0.05027532316540262
20199,"Wallace, KS",0.16865341184823213
20201,"Washington, KS",-0.0056420975676918506
20203,"Wichita, KS",0.1401286363675922
20205,"Wilson, KS",-0.06834155208161441
20207,"Woodson, KS",-0.06962554838454194
20209,"Wyandotte, KS",-0.06609116775778212
21001,"Adair, KY",-0.04277798509265618
21003,"Allen, KY",-0.046419424890384975
21005,"Anderson, KY",-0.04369883499128091
21007,"Ballard, KY",0.05074174606647608
21009,"Barren, KY",-0.05094744432298759
21011,"Bath, KY",-0.032236831435846436
21013,"Bell, KY",-0.06113203380114418
21015,"Boone, KY",-0.06228507829623242
21017,"Bourbon, KY",-0.04538628813670087
21019,"Boyd, KY",-0.059084893372078895
21021,"Boyle, KY",-0.050037844925581276
21023,"Bracken, KY",-0.03214834941714739
21025,"Breathitt, KY",-0.06343565884635383
21027,"Breckinridge, KY",-0.059504083115712314
21029,"Bullitt, KY",-0.05370020296460498
21031,"Butler, KY",-0.059867749181720775
21033,"Caldwell, KY",0.04526496122316925
21035,"Calloway, KY",-0.01421320133996995
21037,"Campbell, KY",-0.0632097909275342
21039,"Carlisle, KY",0.03333380364515737
21041,"Carroll, KY",-0.025770144534429607
21043,"Carter, KY",-0.02199812817387148
21045,"Casey, KY",-0.03647407269658087
21047,"Christian, KY",-0.044310840676953234
21049,"Clark, KY",-0.03521468782339621
21051,"Clay, KY",-0.010540523936243384
21053,"Clinton, KY",-0.04393540448388733
21055,"Crittenden, KY",0.059595585656975425
21057,"Cumberland, KY",-0.04375200791065381
21059,"Daviess, KY",-0.05494251359816826
21061,"Edmonson, KY",-0.052987747323900325
21063,"Elliott, KY",-0.02618819550541529
21065,"Estill, KY",-0.019804338741889138
21067,"Fayette, KY",-0.06639998451645168
21069,"Fleming, KY",-0.040229752863307544
21071,"Floyd, KY",-0.05672066218160976
21073,"Franklin, KY",-0.04829215998950187
21075,"Fulton, KY",-0.01087545446508309
21077,"Gallatin, KY",-0.04239988426441332
21079,"Garrard, KY",-0.048912400255248456
21081,"Grant, KY",-0.05346892177643814
21083,"Graves, KY",-0.03102811034602415
21085,"Grayson, KY",-0.06167691016654964
21087,"Green, KY",-0.049696078136527544
21089,"Greenup, KY",-0.037610935460976935
21091,"Hancock, KY",-0.030104228338307726
21093,"Hardin, KY",-0.06194981640091535
21095,"Harlan, KY",-0.06731624725566598
21097,"Harrison, KY",-0.04444482387881188
21099,"Hart, KY",-0.05878276447570141
21101,"Henderson, KY",-0.02956903535176214
21103,"Henry, KY",-0.04521306590520979
21105,"Hickman, KY",-0.03816347442279855
21107,"Hopkins, KY",-0.004052406375702922
21109,"Jackson, KY",-0.029087162268486955
21111,"Jefferson, KY",-0.06831777537236272
21113,"Jessamine, KY",-0.05037994898193188
21115,"Johnson, KY",-0.06093876804975895
21117,"Kenton, KY",-0.06881233676740117
21119,"Knott, KY",-0.06229790994392481
21121,"Knox, KY",0.00394155580770561
21123,"Larue, KY",-0.05758543218130785
21125,"Laurel, KY",-0.0127932587175964
21127,"Lawrence, KY",-0.03991024371666474
21129,"Lee, KY",-0.036307707094748176
21131,"Leslie, KY",-0.07136682798655059
21133,"Letcher, KY",-0.06938694115830524
21135,"Lewis, KY",-0.011131504426025951
21137,"Lincoln, KY",-0.050892579835558616
21139,"Livingston, KY",0.07053384032103449
21141,"Logan, KY",-0.05053019681083304
21143,"Lyon, KY",0.04945242976761044
21145,"McCracken, KY",-7.732237938595787e-06
21147,"McCreary, KY",-0.039844757480804294
21149,"McLean, KY",-0.040756863762000606
21151,"Madison, KY",-0.04696754631478817
21153,"Magoffin, KY",-0.042613858584593434
21155,"Marion, KY",-0.05627330936351771
21157,"Marshall, KY",0.036547290647504393
21159,"Martin, KY",-0.06349550820816552
21161,"Mason, KY",-0.04132915518380831
21163,"Meade, KY",-0.054242280976925294
21165,"Menifee, KY",-0.032283882571275235
21167,"Mercer, KY",-0.04862004491480887
21169,"Metcalfe, KY",-0.04623963697821665
21171,"Monroe, KY",-0.040868237380016215
21173,"Montgomery, KY",-0.032514205656710704
21175,"Morgan, KY",-0.0333081393091319
21177,"Muhlenberg, KY",-0.04593987683849898
21179,"Nelson, KY",-0.04214007770421402
21181,"Nicholas, KY",-0.026128713174178864
21183,"Ohio, KY",-0.0005938487932433123
21185,"Oldham, KY",-0.046223552549513935
21187,"Owen, KY",-0.04770760051085965
21189,"Owsley, KY",-0.0208314397351701
21191,"Pendleton, KY",-0.04455613429150673
21193,"Perry, KY",-0.06676853604252841
21195,"Pike, KY",-0.0652280885185047
21197,"Powell, KY",0.0612857170758192
21199,"Pulaski, KY",-0.045228805551664975
21201,"Robertson, KY",-0.039218165642764036
21203,"Rockcastle, KY",-0.02441321408902275
21205,"Rowan, KY",-0.032067299633346424
21207,"Russell, KY",-0.042936447294873004
21209,"Scott, KY",-0.04497678024183993
21211,"Shelby, KY",-0.05137369479749543
21213,"Simpson, KY",-0.0474038054589504
21215,"Spencer, KY",-0.04701340022933853
21217,"Taylor, KY",-0.05350429813660762
21219,"Todd, KY",-0.05534361625738504
21221,"Trigg, KY",0.013592880520723272
21223,"Trimble, KY",-0.04061854826856737
21225,"Union, KY",-0.021240071674005434
21227,"Warren, KY",-0.062107066550478485
21229,"Washington, KY",-0.050992945367762
21231,"Wayne, KY",-0.043861921648549185
21233,"Webster, KY",-0.004700188498023228
21235,"Whitley, KY",-0.00324186940891924
21237,"Wolfe, KY",-0.031019868022625685
21239,"Woodford, KY",-0.04713888163541402
22001,"Acadia, LA",0.07364515002676297
22003,"Allen, LA",0.09245713467106187
22005,"Ascension, LA",0.08563307289223165
22007,"Assumption, LA",0.2046158675461176
22009,"Avoyelles, LA",0.05569297920406591
22011,"Beauregard, LA",0.08523104973571138
22013,"Bienville, LA",-0.060162404505226585
22015,"Bossier, LA",-0.012681339242867296
22017,"Caddo, LA",-0.024490906079954855
22019,"Calcasieu, LA",0.052201725896178885
22021,"Caldwell, LA",-0.03307118408213261
22023,"Cameron, LA",0.01073858376943293
22025,"Catahoula, LA",-0.05794283605399719
22027,"Claiborne, LA",-0.06475708203786623
22029,"Concordia, LA",-0.04184687345570082
22031,"De Soto, LA",-0.03269832995196331
22033,"East Baton Rouge, LA",-0.012181589324016917
22035,"East Carroll, LA",-0.03293216897253992
22037,"East Feliciana, LA",0.21509765271457426
22039,"Evangeline, LA",0.048560349947849746
22041,"Franklin, LA",-0.028071790657853035
22043,"Grant, LA",-0.032947675421725386
22045,"Iberia, LA",0.027317272942614323
22047,"Iberville, LA",0.023743945165293656
22049,"Jackson, LA",-0.06151651689803972
22053,"Jefferson Davis, LA",0.07995999606984383
22055,"Lafayette, LA",0.06560419568804665
22057,"Lafourche, LA",0.05473423849774761
22059,"LaSalle, LA",0.009245958252051212
22061,"Lincoln, LA",-0.06589155895843679
22063,"Livingston, LA",0.26716488618921286
22065,"Madison, LA",-0.049332821278670114
22067,"Morehouse, LA",-0.03170338550135743
22069,"Natchitoches, LA",-0.06753645232186878
22073,"Ouachita, LA",-0.05300524802202611
22077,"Pointe Coupee, LA",0.022603560371076137
22079,"Rapides, LA",-0.01653180132816323
22081,"Red River, LA",-0.027754965638926543
22083,"Richland, LA",-0.029472856368064515
22085,"Sabine, LA",-0.05609218345193678
22091,"St. Helena, LA",0.16737971303730093
22093,"St. James, LA",0.12201599607363423
22097,"St. Landry, LA",0.055983853903932124
22099,"St. Martin, LA",0.09009170644273845
22101,"St. Mary, LA",0.052790981352834
22105,"Tangipahoa, LA",-0.016549901643120535
22107,"Tensas, LA",-0.01992206888028225
22109,"Terrebonne, LA",0.030218963488954698
22111,"Union, LA",-0.06356699177505021
22113,"Vermilion, LA",0.10279101685772174
22115,"Vernon, LA",-0.06282767891007035
22117,"Washington, LA",0.06571273381028209
22119,"Webster, LA",-0.04846630132657004
22121,"West Baton Rouge, LA",0.0338357895468282
22123,"West Carroll, LA",-0.024836232982247464
22125,"West Feliciana, LA",0.161056948157007
22127,"Winn, LA",-0.054084529187726105
23001,"Androscoggin, ME",0.1957055248766586
23003,"Aroostook, ME",-0.04177459920329496
23005,"Cumberland, ME",0.019123323709311135
23007,"Franklin, ME",-0.0724940194070024
23009,"Hancock, ME",-0.008843635586502585
23011,"Kennebec, ME",0.3153558367732643
23013,"Knox, ME",-0.03634757507479136
23015,"Lincoln, ME",-0.03850978056716825
23017,"Oxford, ME",0.10546596900374783
23019,"Penobscot, ME",0.2325971091997856
23021,"Piscataquis, ME",0.30322000380846537
23023,"Sagadahoc, ME",-0.0724940194070024
23025,"Somerset, ME",0.33666714768138073
23027,"Waldo, ME",0.15274455413856836
23029,"Washington, ME",-0.0724940194070024
23031,"York, ME",0.007048341997185181
24001,"Allegany, MD",-0.06797465023967875
24003,"Anne Arundel, MD",-0.06133156999020606
24005,"Baltimore, MD",-0.06556707830194453
24009,"Calvert, MD",-0.021333455133702772
24011,"Caroline, MD",0.39540140298513626
24013,"Carroll, MD",-0.050471757962761044
24015,"Cecil, MD",0.3155104074501449
24017,"Charles, MD",-0.04147661046260709
24019,"Dorchester, MD",-0.06274778493607736
24021,"Frederick, MD",-0.037612509638488945
24023,"Garrett, MD",-0.07181142138519536
24025,"Harford, MD",-0.04891503820289589
24027,"Howard, MD",-0.04485940288912116
24029,"Kent, MD",0.37423714608715475
24031,"Montgomery, MD",-0.060798107092747466
24033,"Prince George's, MD",-0.05788585570400839
24035,"Queen Anne's, MD",0.1261898324025379
24037,"St. Mary's, MD",-0.01745452938502079
24039,"Somerset, MD",-0.06309561046307466
24041,"Talbot, MD",0.08231359951226191
24043,"Washington, MD",-0.05265810521653169
24045,"Wicomico, MD",-0.06495034334717897
24047,"Worcester, MD",0.024527927661747828
24510,"Baltimore (Independent City), MD",-0.0724940194070024
25001,"Barnstable, MA",-0.05622466941545723
25003,"Berkshire, MA",-0.06091588548864968
25005,"Bristol, MA",-0.037298248658296895
25007,"Dukes, MA",-0.057016925761154025
25009,"Essex, MA",0.05219639180418345
25011,"Franklin, MA",-0.032165515839025605
25013,"Hampden, MA",0.012673169348746294
25015,"Hampshire, MA",0.18681124288516737
25017,"Middlesex, MA",0.03952219556944403
25019,"Nantucket, MA",-0.0724940194070024
25021,"Norfolk, MA",-0.0724940194070024
25023,"Plymouth, MA",-0.0011123408065242257
25025,"Suffolk, MA",-0.07065845873850263
25027,"Worcester, MA",0.016780542944481835
26001,"Alcona, MI",-0.06642811074987043
26003,"Alger, MI",-0.06725327262562564
26005,"Allegan, MI",-0.06750883650619388
26007,"Alpena, MI",-0.07033957941647329
26009,"Antrim, MI",-0.06670207114426485
26011,"Arenac, MI",-0.05980453668708552
26013,"Baraga, MI",-0.06710147448602055
26015,"Barry, MI",-0.064349703887712
26017,"Bay, MI",-0.05733802650551956
26019,"Benzie, MI",-0.0677412815714713
26021,"Berrien, MI",-0.06790331882753042
26023,"Branch, MI",-0.025078897610591122
26025,"Calhoun, MI",-0.06707532234705393
26027,"Cass, MI",-0.06300967899250376
26029,"Charlevoix, MI",-0.06845576194324099
26031,"Cheboygan, MI",-0.06825169515062601
26033,"Chippewa, MI",-0.07008433562348582
26035,"Clare, MI",-0.0662826811879722
26037,"Clinton, MI",-0.06532703609892887
26039,"Crawford, MI",-0.07190604062521677
26041,"Delta, MI",-0.06568707923841188
26043,"Dickinson, MI",-0.05826656436996214
26045,"Eaton, MI",-0.06427257711722356
26047,"Emmet, MI",-0.06879584630680602
26049,"Genesee, MI",-0.06958247824267128
26051,"Gladwin, MI",-0.06855323851218453
26053,"Gogebic, MI",-0.06832383720924196
26055,"Grand Traverse, MI",-0.06859737673930377
26057,"Gratiot, MI",-0.06625475330206232
26059,"Hillsdale, MI",-0.06121043061321574
26061,"Houghton, MI",-0.06972931281880579
26063,"Huron, MI",-0.06439712608553627
26065,"Ingham, MI",-0.07002872959217887
26067,"Ionia, MI",-0.06638528696618062
26069,"Iosco, MI",-0.06706262559803455
26071,"Iron, MI",-0.06458131774750053
26073,"Isabella, MI",-0.06336046922920846
26075,"Jackson, MI",-0.06499295545432449
26077,"Kalamazoo, MI",-0.06801492155161226
26079,"Kalkaska, MI",-0.06702232078831105
26081,"Kent, MI",-0.06713783444139798
26083,"Keweenaw, MI",-0.07248588585015614
26085,"Lake, MI",-0.06676319861790092
26087,"Lapeer, MI",-0.06496763439951259
26089,"Leelanau, MI",-0.06731953379020206
26091,"Lenawee, MI",-0.06811173551108285
26093,"Livingston, MI",-0.06371486947594207
26095,"Luce, MI",-0.06990983691939201
26097,"Mackinac, MI",-0.06953606037097759
26099,"Macomb, MI",-0.07071546147580232
26101,"Manistee, MI",-0.06925906298377704
26103,"Marquette, MI",-0.06255742213521032
26105,"Mason, MI",-0.06920660661972833
26107,"Mecosta, MI",-0.06919418550988188
26109,"Menominee, MI",-0.0645258831813671
26111,"Midland, MI",-0.06429690937759724
26113,"Missaukee, MI",-0.06688453741650058
26115,"Monroe, MI",-0.06110276793231317
26117,"Montcalm, MI",-0.06703842745489752
