GeoFIPS,GeoName,expected_building_loss_rate
17115,"Macon, IL",-0.032629823903179034
17117,"Macoupin, IL",-0.06230758551337967
17119,"Madison, IL",-0.0896893310984328
17121,"Marion, IL",-0.09707786679632502
17123,"Marshall, IL",0.04114701246225594
17125,"Mason, IL",0.013671972666998933
17127,"Massac, IL",0.014383446739878902
17129,"Menard, IL",-0.008377292790472501
17131,"Mercer, IL",0.01548852431508596
17133,"Monroe, IL",-0.05632955884935742
17135,"Montgomery, IL",-0.06460135540665535
17137,"Morgan, IL",0.024750412032390923
17139,"Moultrie, IL",-0.010510667976363353
17141,"Ogle, IL",-0.0941495625768708
17143,"Peoria, IL",-0.04278831485043055
17145,"Perry, IL",-0.07424135095151585
17147,"Piatt, IL",-0.054239069827260566
17149,"Pike, IL",-0.1050755815090596
17151,"Pope, IL",0.03214464792681704
17153,"Pulaski, IL",0.022648695996188017
17155,"Putnam, IL",-0.025694495861079636
17157,"Randolph, IL",-0.08810318031662667
17159,"Richland, IL",-0.06769158699198907
17161,"Rock Island, IL",-0.09209785235059986
17163,"St. Clair, IL",-0.05795517108151915
17165,"Saline, IL",0.016233306793761892
17167,"Sangamon, IL",-0.05114111868329696
17169,"Schuyler, IL",0.03771369466798524
17171,"Scott, IL",-0.02440116782202839
17173,"Shelby, IL",-0.060674962544945976
17175,"Stark, IL",0.03202445011893795
17177,"Stephenson, IL",-0.03139705185077657
17179,"Tazewell, IL",-0.002071432720109012
17181,"Union, IL",-0.043050542208740605
17183,"Vermilion, IL",-0.06110677269231268
17185,"Wabash, IL",-0.07489597678249571
17187,"Warren, IL",-0.0023665240466893556
17189,"Washington, IL",-0.08779622080391292
17191,"Wayne, IL",-0.04808774526266535
17193,"White, IL",-0.020656077663972705
17195,"Whiteside, IL",-0.0883230266877858
17197,"Will, IL",-0.10235745105895022
17199,"Williamson, IL",-0.07030803436428246
17201,"Winnebago, IL",-0.057808186646213566
17203,"Woodford, IL",-0.038506845530988265
18001,"Adams, IN",-0.07326794189654051
18003,"Allen, IN",-0.09618406922443279
18005,"Bartholomew, IN",0.07842115427360508
18007,"Benton, IN",-0.05530493202785147
18009,"Blackford, IN",-0.06029142162365053
18011,"Boone, IN",-0.10046337827560659
18013,"Brown, IN",-0.0660859863822465
18015,"Carroll, IN",-0.022536670611122966
18017,"Cass, IN",-0.09610637560795865
18019,"Clark, IN",-0.06990004393345628
18021,"Clay, IN",-0.013806679322986848
18023,"Clinton, IN",-0.051833182494827046
18025,"Crawford, IN",0.11426528207195807
18027,"Daviess, IN",-0.041937924325357145
18029,"Dearborn, IN",-0.054274199666247025
18031,"Decatur, IN",-0.05891025289201235
18033,"DeKalb, IN",-0.09425316953478424
18035,"Delaware, IN",-0.07549247276563875
18037,"Dubois, IN",-0.10843417181236736
18039,"Elkhart, IN",-0.12120198637452406
18041,"Fayette, IN",-0.05773289120149916
18043,"Floyd, IN",-0.052148791233827985
18045,"Fountain, IN",-0.004144848422166669
18047,"Franklin, IN",-0.05371629798935229
18049,"Fulton, IN",-0.08947076029741552
18051,"Gibson, IN",-0.063859342784093
18053,"Grant, IN",-0.06918101514888786
18055,"Greene, IN",-0.046279194290857695
18057,"Hamilton, IN",-0.08163386836384845
18059,"Hancock, IN",-0.10758511204106858
18061,"Harrison, IN",-0.016562322697743048
18063,"Hendricks, IN",-0.09559436280866773
18065,"Henry, IN",-0.048086700894588996
18067,"Howard, IN",-0.034494486810564995
18069,"Huntington, IN",-0.0719021351358885
18071,"Jackson, IN",-0.021732417093286327
18073,"Jasper, IN",-0.0902298634828107
18075,"Jay, IN",-0.05850882258738599
18077,"Jefferson, IN",-0.012523783997511084
18079,"Jennings, IN",-0.06071644995976855
18081,"Johnson, IN",-0.013421220696219871
18083,"Knox, IN",-0.0655344509192256
18085,"Kosciusko, IN",-0.07774876078521531
18087,"Lagrange, IN",-0.07476953273275189
18089,"Lake, IN",-0.09982284097521876
18091,"LaPorte, IN",-0.09359854796060163
18093,"Lawrence, IN",-0.04988410374889429
18095,"Madison, IN",-0.07973582592150186
18097,"Marion, IN",-0.1130215031246149
18099,"Marshall, IN",-0.09137600990836348
18101,"Martin, IN",-0.0150095714067493
18103,"Miami, IN",-0.09634637066585994
18105,"Monroe, IN",-0.11072838968571563
18107,"Montgomery, IN",-0.05611478656016755
18109,"Morgan, IN",-0.014420620609858825
18111,"Newton, IN",-0.06869640729174498
18113,"Noble, IN",-0.08123239894608403
18115,"Ohio, IN",0.01318858755642549
18117,"Orange, IN",-0.04183783089160964
18119,"Owen, IN",0.058128185937116106
18121,"Parke, IN",-0.03448991065413143
18123,"Perry, IN",0.04565597298017621
18125,"Pike, IN",-0.0357645038048201
18127,"Porter, IN",-0.08788259496036199
18129,"Posey, IN",-0.040375028018219905
18131,"Pulaski, IN",-0.09623050863462401
18133,"Putnam, IN",-0.07885301542487844
18135,"Randolph, IN",-0.06005858571298395
18137,"Ripley, IN",-0.06345504414815217
18139,"Rush, IN",-0.06815545079604246
18141,"St. Joseph, IN",-0.12342638462542543
18143,"Scott, IN",-0.055077910589879875
18145,"Shelby, IN",-0.07792981971209512
18147,"Spencer, IN",-0.03776940016338093
18149,"Starke, IN",-0.09969343598156599
18151,"Steuben, IN",-0.09322345560526635
18153,"Sullivan, IN",-0.050077832884914186
18155,"Switzerland, IN",-0.012034028930502316
18157,"Tippecanoe, IN",-0.09987933725676146
18159,"Tipton, IN",-0.020954886182221966
18161,"Union, IN",-0.05437334577335129
18163,"Vanderburgh, IN",-0.04504004144460039
18165,"Vermillion, IN",-0.002055822071649782
18167,"Vigo, IN",-0.08206580689903487
18169,"Wabash, IN",-0.050271838337486496
18171,"Warren, IN",-0.04027914122947229
18173,"Warrick, IN",-0.034509854261186024
18175,"Washington, IN",-0.027019506020191875
18177,"Wayne, IN",-0.07608639376603088
18179,"Wells, IN",-0.05676023103320249
18181,"White, IN",-0.09070420425232961
18183,"Whitley, IN",-0.06725552773530463
19001,"Adair, IA",0.062318911759252194
19003,"Adams, IA",0.059365583216327567
19005,"Allamakee, IA",-0.029400901844906513
19007,"Appanoose, IA",-0.030087143482986578
19009,"Audubon, IA",0.032758621805832444
19011,"Benton, IA",0.007487857921497421
19013,"Black Hawk, IA",-0.05636877501878956
19015,"Boone, IA",-0.025018709250266058
19017,"Bremer, IA",-0.06413172983680149
19019,"Buchanan, IA",0.04941626948381894
19021,"Buena Vista, IA",-0.028043509945751
19023,"Butler, IA",0.0016873294741595046
19025,"Calhoun, IA",0.08624737516705583
19027,"Carroll, IA",-0.0009039844010202414
19029,"Cass, IA",0.026291521326475387
19031,"Cedar, IA",0.011537792391036472
19033,"Cerro Gordo, IA",-0.0702996975475082
19035,"Cherokee, IA",0.015460896435604887
19037,"Chickasaw, IA",-0.002906281227946228
19039,"Clarke, IA",0.022203908132648165
19041,"Clay, IA",0.008482602008233142
19043,"Clayton, IA",0.04540600087935687
19045,"Clinton, IA",-0.06285177204075443
19047,"Crawford, IA",0.023554841415856176
19049,"Dallas, IA",-0.031129025804018218
19051,"Davis, IA",-0.01494076201613681
19053,"Decatur, IA",-0.0011072481067139206
19055,"Delaware, IA",0.1784951798023695
19057,"Des Moines, IA",-0.012410294615946782
19059,"Dickinson, IA",0.0015403367745898677
19061,"Dubuque, IA",-0.04141004914571311
19063,"Emmet, IA",-0.011297097788649846
19065,"Fayette, IA",0.08337362458680797
19067,"Floyd, IA",-0.013155330492080841
19069,"Franklin, IA",0.029003938130828244
19071,"Fremont, IA",0.11727692830827308
19073,"Greene, IA",0.03455385354860541
19075,"Grundy, IA",-0.008994975244585146
19077,"Guthrie, IA",0.030418331827815726
19079,"Hamilton, IA",-0.0043015292996888554
19081,"Hancock, IA",-0.03120425500151114
19083,"Hardin, IA",0.0462877056081461
19085,"Harrison, IA",0.020910351369354707
19087,"Henry, IA",-0.029037297144803187
19089,"Howard, IA",-0.015176944020986571
19091,"Humboldt, IA",0.014304814463118598
19093,"Ida, IA",-0.035570104894683374
19095,"Iowa, IA",0.07154296179574682
19097,"Jackson, IA",0.07495056115367915
19099,"Jasper, IA",-0.03067279137813106
19101,"Jefferson, IA",-0.05026371104152916
19103,"Johnson, IA",0.2994528940902548
19105,"Jones, IA",0.11646997342813448
19107,"Keokuk, IA",0.012975416998524114
19109,"Kossuth, IA",-0.015588155722402686
19111,"Lee, IA",-0.013867509921073662
19113,"Linn, IA",0.19209956373172954
19115,"Louisa, IA",0.18126395685698315
19117,"Lucas, IA",0.020734511714251003
19119,"Lyon, IA",0.051323071218450034
19121,"Madison, IA",-0.0311588669045888
19123,"Mahaska, IA",-0.03250563981527754
19125,"Marion, IA",-0.042122942951550835
19127,"Marshall, IA",-0.043170735443855635
19129,"Mills, IA",0.01818721816689961
19131,"Mitchell, IA",0.05007046376278179
19133,"Monona, IA",0.0427259715152819
19135,"Monroe, IA",0.01432086175809899
19137,"Montgomery, IA",0.03874310041327167
19139,"Muscatine, IA",-0.0605850658461049
19141,"O'Brien, IA",0.030760929907047263
19143,"Osceola, IA",0.06751585544020822
19145,"Page, IA",0.011060291263704114
19147,"Palo Alto, IA",-0.006686178277786281
19149,"Plymouth, IA",-0.03210466966462444
19151,"Pocahontas, IA",0.02026771707863051
19153,"Polk, IA",-0.05414337416231829
19155,"Pottawattamie, IA",-0.01695615380135007
19157,"Poweshiek, IA",0.019365046486596427
19159,"Ringgold, IA",0.043731497916365436
19161,"Sac, IA",0.012531599717496178
19163,"Scott, IA",-0.11229806715045487
19165,"Shelby, IA",-0.004138841179500474
19167,"Sioux, IA",-0.0018263656496969594
19169,"Story, IA",-0.03285728644940722
19171,"Tama, IA",0.0019596982663012685
19173,"Taylor, IA",0.029907935214871895
19175,"Union, IA",0.009070345488805476
19177,"Van Buren, IA",-0.027752788777524184
19179,"Wapello, IA",-0.08463251303422548
19181,"Warren, IA",-0.05321859969071596
19183,"Washington, IA",0.03109841975043892
19185,"Wayne, IA",0.04097967994059126
19187,"Webster, IA",-0.011464495844581202
19189,"Winnebago, IA",-0.015629074624520678
19191,"Winneshiek, IA",-0.002388952645770548
19193,"Woodbury, IA",-0.014432527523754901
19195,"Worth, IA",0.007507454138031777
19197,"Wright, IA",-0.015069952045811075
20001,"Allen, KS",0.04130488702166657
20003,"Anderson, KS",0.06422104375169568
20005,"Atchison, KS",-0.07481969716583847
20007,"Barber, KS",0.10734516423927176
20009,"Barton, KS",0.15963944415024223
20011,"Bourbon, KS",-0.003960449040006031
20013,"Brown, KS",-0.041776991645783856
20015,"Butler, KS",0.07559880776523076
20017,"Chase, KS",0.23101279707842104
20019,"Chautauqua, KS",0.12974757469765885
20021,"Cherokee, KS",0.05828078770664136
20023,"Cheyenne, KS",-0.03243588880530568
20025,"Clark, KS",0.10652124043430655
20027,"Clay, KS",-0.05025754633704249
20029,"Cloud, KS",-0.07518526735609188
20031,"Coffey, KS",0.016341175065071933
20033,"Comanche, KS",0.20530773401840907
20035,"Cowley, KS",0.05297079480417444
20037,"Crawford, KS",-0.02185256155591031
20039,"Decatur, KS",0.04643257751107677
20041,"Dickinson, KS",-0.05640902025209493
20043,"Doniphan, KS",0.019050833289248947
20045,"Douglas, KS",-0.054913103183237943
20047,"Edwards, KS",0.1391368444882064
20049,"Elk, KS",0.14947560399415982
20051,"Ellis, KS",-0.06135309771562558
20053,"Ellsworth, KS",0.1686089188283464
20055,"Finney, KS",0.038180117952972825
20057,"Ford, KS",0.03782871622419015
20059,"Franklin, KS",0.010421560817015063
20061,"Geary, KS",-0.06617022174197784
20063,"Gove, KS",0.07072224282121264
20065,"Graham, KS",0.012551435813024092
20067,"Grant, KS",0.027487700854624597
20069,"Gray, KS",0.06917400710089261
20071,"Greeley, KS",0.02815341986524489
20073,"Greenwood, KS",0.07367367855433571
20075,"Hamilton, KS",-0.07060839909528382
20077,"Harper, KS",0.08568821386394543
20079,"Harvey, KS",-0.03961356148280604
20081,"Haskell, KS",-5.749974332147634e-05
20083,"Hodgeman, KS",0.030359922188236244
20085,"Jackson, KS",-0.03883394864475598
20087,"Jefferson, KS",-0.01335138848636852
20089,"Jewell, KS",0.18982774415843084
20091,"Johnson, KS",-0.09341410668880101
20093,"Kearny, KS",0.06854044276068816
20095,"Kingman, KS",0.0830754886845615
20097,"Kiowa, KS",0.16646216733765873
20099,"Labette, KS",0.011040890380731971
20101,"Lane, KS",0.11766663615209971
20103,"Leavenworth, KS",-0.057579300238082554
20105,"Lincoln, KS",0.0234943733342603
20107,"Linn, KS",-0.017414180424729087
20109,"Logan, KS",0.004359259648396119
20111,"Lyon, KS",-0.04624992084542234
20113,"McPherson, KS",0.015594500325712746
20115,"Marion, KS",0.06015104774097502
20117,"Marshall, KS",-0.04987501934432126
20119,"Meade, KS",0.022452247345822407
20121,"Miami, KS",0.008569169752856265
20123,"Mitchell, KS",0.07474121009842594
20125,"Montgomery, KS",0.16369697092326874
20127,"Morris, KS",0.020841586411976643
20129,"Morton, KS",-0.059857857790596825
20131,"Nemaha, KS",-0.05893387970159314
20133,"Neosho, KS",0.09178431248642815
20135,"Ness, KS",0.12985418794407044
20137,"Norton, KS",0.18074080674314263
20139,"Osage, KS",-0.020123430644303664
20141,"Osborne, KS",0.07879026142235257
20143,"Ottawa, KS",0.0016718548232432795
20145,"Pawnee, KS",0.05633679445726192
20147,"Phillips, KS",0.16798000169508054
20149,"Pottawatomie, KS",-0.05649690723094414
20151,"Pratt, KS",0.049222050880181056
20153,"Rawlins, KS",-0.006682580774268754
20155,"Reno, KS",0.11354934872314315
20157,"Republic, KS",0.028755470162019403
20159,"Rice, KS",0.17662821242373217
20161,"Riley, KS",0.01338156144128888
20163,"Rooks, KS",0.15417541381707034
20165,"Rush, KS",0.1411522663913043
20167,"Russell, KS",0.03515448340423588
20169,"Saline, KS",-0.015384360415414022
20171,"Scott, KS",0.01049332849280793
20173,"Sedgwick, KS",-0.016641526013797203
20175,"Seward, KS",0.014162585877825595
20177,"Shawnee, KS",-0.09005516024219007
20179,"Sheridan, KS",0.11567934634632882
20181,"Sherman, KS",0.02747005021724047
20183,"Smith, KS",0.20069000331489528
20185,"Stafford, KS",0.07199975095261868
20187,"Stanton, KS",-0.0010390075929045395
20189,"Stevens, KS",-0.08047167908892405
20191,"Sumner, KS",0.08368213180951223
20193,"Thomas, KS",-0.02566947543021325
20195,"Trego, KS",-0.05863527922489287
20197,"Wabaunsee, KS",0.06924720173544108
20199,"Wallace, KS",0.02251338458273433
20201,"Washington, KS",-0.024773196798658526
20203,"Wichita, KS",0.081959553242694
20205,"Wilson, KS",0.12677546283727836
20207,"Woodson, KS",-0.0028763355502385846
20209,"Wyandotte, KS",-0.07996223380128875
21001,"Adair, KY",-0.03589124039535452
21003,"Allen, KY",-0.03863160936048282
21005,"Anderson, KY",-0.06292521890461544
21007,"Ballard, KY",0.03647688955157369
21009,"Barren, KY",-0.027380225885345166
21011,"Bath, KY",0.005691511006306271
21013,"Bell, KY",0.09006478277641627
21015,"Boone, KY",-0.06357525439335965
21017,"Bourbon, KY",-0.059992246430376484
21019,"Boyd, KY",-0.08059938171695169
21021,"Boyle, KY",-0.08595329340772784
21023,"Bracken, KY",-0.0324752317400786
21025,"Breathitt, KY",0.05794734962918646
21027,"Breckinridge, KY",0.02825501187456414
21029,"Bullitt, KY",-0.055808598302523826
21031,"Butler, KY",-0.02284271767562085
21033,"Caldwell, KY",0.04989698046976243
21035,"Calloway, KY",-0.025101421556092518
21037,"Campbell, KY",-0.08120945889964082
21039,"Carlisle, KY",0.05497360592952938
21041,"Carroll, KY",-0.0300488599240758
21043,"Carter, KY",0.055649198967145264
21045,"Casey, KY",-0.05888875276945227
21047,"Christian, KY",0.04405778882025824
21049,"Clark, KY",-0.06345437364375595
21051,"Clay, KY",-0.017358753650714043
21053,"Clinton, KY",-0.037330643990681645
21055,"Crittenden, KY",0.07855846060292926
21057,"Cumberland, KY",-0.029013446878723204
21059,"Daviess, KY",-0.05271944325652034
21061,"Edmonson, KY",-0.011865526662743875
21063,"Elliott, KY",0.01869333740313084
21065,"Estill, KY",0.006706795109439501
21067,"Fayette, KY",-0.08982199741077757
21069,"Fleming, KY",0.006376287149280735
21071,"Floyd, KY",0.016690868733820974
21073,"Franklin, KY",-0.06390424023774754
21075,"Fulton, KY",0.041474360529044185
21077,"Gallatin, KY",-0.027042381048752007
21079,"Garrard, KY",-0.0379708569973527
21081,"Grant, KY",-0.05167281091814646
21083,"Graves, KY",-0.024937025993647
21085,"Grayson, KY",-0.06273300477307997
21087,"Green, KY",-0.026732704529988438
21089,"Greenup, KY",-0.051861202899214365
21091,"Hancock, KY",0.23162492321433503
21093,"Hardin, KY",-0.05436534488181599
21095,"Harlan, KY",-0.067736402594609
21097,"Harrison, KY",-0.04410403861030143
21099,"Hart, KY",-0.01431865465633908
21101,"Henderson, KY",-0.0008154383356107076
21103,"Henry, KY",-0.03561961423510107
21105,"Hickman, KY",0.0234943733342603
21107,"Hopkins, KY",0.0011154931676922164
21109,"Jackson, KY",0.06916989267481943
21111,"Jefferson, KY",-0.07975157677782796
21113,"Jessamine, KY",-0.08787002874675165
21115,"Johnson, KY",0.006914311750594315
21117,"Kenton, KY",-0.07444482760516746
21119,"Knott, KY",-0.0170593489635138
21121,"Knox, KY",0.04013515009410784
21123,"Larue, KY",-0.04499139693442611
21125,"Laurel, KY",-0.001833923171544738
21127,"Lawrence, KY",0.0019422636676418303
21129,"Lee, KY",0.10008931288467382
21131,"Leslie, KY",-0.058637776162164035
21133,"Letcher, KY",-0.07316416836275574
21135,"Lewis, KY",0.08416958131981045
21137,"Lincoln, KY",-0.08132068290846739
21139,"Livingston, KY",0.044149856988454195
21141,"Logan, KY",-0.05518669207459692
21143,"Lyon, KY",0.01268745309147934
21145,"McCracken, KY",-0.020311523923382868
21147,"McCreary, KY",-0.04103706586306366
21149,"McLean, KY",0.09528981674973891
21151,"Madison, KY",-0.09501907926669895
21153,"Magoffin, KY",0.1277615215664798
21155,"Marion, KY",-0.06044834666941701
21157,"Marshall, KY",0.011934084319401128
21159,"Martin, KY",0.10242958076981057
21161,"Mason, KY",-0.05906760306901582
21163,"Meade, KY",-0.040400015394282396
21165,"Menifee, KY",0.12287892098453224
21167,"Mercer, KY",-0.059302408346882274
21169,"Metcalfe, KY",0.002745845534789071
21171,"Monroe, KY",-0.034580197871972196
21173,"Montgomery, KY",-0.06720712677572249
21175,"Morgan, KY",0.05419363217363782
21177,"Muhlenberg, KY",-0.0552840468436302
21179,"Nelson, KY",-0.05928369918760257
21181,"Nicholas, KY",0.025795154900062345
21183,"Ohio, KY",-0.06193860465490875
21185,"Oldham, KY",-0.03796941491767525
21187,"Owen, KY",-0.011002608878254216
21189,"Owsley, KY",0.18019592119791494
21191,"Pendleton, KY",0.24580402580858496
21193,"Perry, KY",-0.04104213224867237
21195,"Pike, KY",0.027357680773797854
21197,"Powell, KY",0.12462124056222712
21199,"Pulaski, KY",-0.06792374758437247
21201,"Robertson, KY",-0.031210246156337274
21203,"Rockcastle, KY",-0.07177917947521961
21205,"Rowan, KY",-0.062277668071938685
21207,"Russell, KY",-0.07227076216555384
21209,"Scott, KY",-0.08192821254941296
21211,"Shelby, KY",-0.06847529297576171
21213,"Simpson, KY",-0.06638554112524264
21215,"Spencer, KY",-0.05183958734434768
21217,"Taylor, KY",-0.04273975983284106
21219,"Todd, KY",0.04761829087972602
21221,"Trigg, KY",-0.0014626130751964617
21223,"Trimble, KY",0.15915338280997493
21225,"Union, KY",0.013344260559649435
21227,"Warren, KY",-0.07763198587793552
21229,"Washington, KY",-0.03354735427925759
21231,"Wayne, KY",-0.07695194366183067
21233,"Webster, KY",0.039973397862477666
21235,"Whitley, KY",0.018529903279001392
21237,"Wolfe, KY",0.0341931921376033
21239,"Woodford, KY",-0.080023708835953
22001,"Acadia, LA",0.2804696614399982
22003,"Allen, LA",-0.06167460369720379
22005,"Ascension, LA",0.35675070730287484
22007,"Assumption, LA",0.08599199867269558
22009,"Avoyelles, LA",-0.0026069499238592364
22011,"Beauregard, LA",0.03289916310563212
22013,"Bienville, LA",-0.06408595503947923
22015,"Bossier, LA",-0.07539672668965369
22017,"Caddo, LA",-0.08214115040142278
22019,"Calcasieu, LA",0.26108131831103765
22021,"Caldwell, LA",-0.0004251478265704378
22023,"Cameron, LA",0.8598694529307715
22025,"Catahoula, LA",-0.011740435772504831
22027,"Claiborne, LA",-0.04466347146562655
22029,"Concordia, LA",0.016469248694854777
22031,"De Soto, LA",-0.0036914534209770977
22033,"East Baton Rouge, LA",0.2419927437825271
22035,"East Carroll, LA",0.15574138783705682
22037,"East Feliciana, LA",0.013524158943822417
22039,"Evangeline, LA",0.08449900026879087
22041,"Franklin, LA",0.169475820039924
22043,"Grant, LA",-0.07110031774326275
22045,"Iberia, LA",0.2729235333634574
22047,"Iberville, LA",-0.037459979039642155
22049,"Jackson, LA",-0.07078469681365429
22053,"Jefferson Davis, LA",0.13625255504387934
22055,"Lafayette, LA",0.4372882541723213
22057,"Lafourche, LA",0.1563966843545339
22059,"LaSalle, LA",-0.035093296115627726
22061,"Lincoln, LA",-0.04657966834895133
22063,"Livingston, LA",0.6023888825659895
22065,"Madison, LA",0.0387023918627718
22067,"Morehouse, LA",-0.032451288887673235
22069,"Natchitoches, LA",-0.025543522580963263
22073,"Ouachita, LA",-0.07281447148593223
22077,"Pointe Coupee, LA",0.0007252859279762713
22079,"Rapides, LA",-0.06341709528440942
22081,"Red River, LA",0.0387376595893143
22083,"Richland, LA",0.11213323022593102
22085,"Sabine, LA",-0.019368249133968618
22091,"St. Helena, LA",0.22078557018866962
22093,"St. James, LA",0.04738493730412663
22097,"St. Landry, LA",0.14540917849722446
22099,"St. Martin, LA",0.3275424532804856
22101,"St. Mary, LA",0.16436519367573554
22105,"Tangipahoa, LA",0.3163777651434052
22107,"Tensas, LA",0.1871821918361498
22109,"Terrebonne, LA",0.09016566698408002
22111,"Union, LA",-0.03968221973685537
22113,"Vermilion, LA",0.27369098002573633
22115,"Vernon, LA",-0.011334567721587141
22117,"Washington, LA",0.58511242992993
22119,"Webster, LA",-0.09884418650903204
22121,"West Baton Rouge, LA",-0.03208118028788698
22123,"West Carroll, LA",0.07284201076053609
22125,"West Feliciana, LA",0.00548502753049096
22127,"Winn, LA",-0.08547464623501078
23001,"Androscoggin, ME",-0.1067770022267015
23003,"Aroostook, ME",-0.10954338432039101
23005,"Cumberland, ME",-0.10702769166853288
23007,"Franklin, ME",-0.11149138485138999
23009,"Hancock, ME",-0.10362934111260325
23011,"Kennebec, ME",-0.1046131363235403
23013,"Knox, ME",-0.10294591775234163
23015,"Lincoln, ME",-0.09738546069685639
23017,"Oxford, ME",-0.09626838537858395
23019,"Penobscot, ME",-0.1046969161396496
23021,"Piscataquis, ME",-0.11298638029388353
23023,"Sagadahoc, ME",-0.09821771837684934
23025,"Somerset, ME",-0.09468486577707202
23027,"Waldo, ME",-0.10109807521579328
23029,"Washington, ME",-0.0652728454955227
23031,"York, ME",-0.0957980471728993
24001,"Allegany, MD",-0.06559882561189934
24003,"Anne Arundel, MD",-0.09610240825266247
24005,"Baltimore, MD",-0.11525085302236993
24009,"Calvert, MD",-0.050139754225363986
24011,"Caroline, MD",-0.04897750385416966
24013,"Carroll, MD",-0.11918445701915403
24015,"Cecil, MD",-0.07245754870215682
24017,"Charles, MD",-0.1172984553558426
24019,"Dorchester, MD",0.006337870814063784
24021,"Frederick, MD",-0.09209484038537863
24023,"Garrett, MD",-0.10668439671675478
24025,"Harford, MD",-0.1130269575750148
24027,"Howard, MD",-0.1140084582143156
24029,"Kent, MD",0.029846184068573978
24031,"Montgomery, MD",-0.11967601477152678
24033,"Prince George's, MD",-0.12144314734723438
24035,"Queen Anne's, MD",0.07344100884201565
24037,"St. Mary's, MD",-0.10138538679177655
24039,"Somerset, MD",0.20346612687395327
24041,"Talbot, MD",0.0140251553420363
24043,"Washington, MD",-0.09203443306343262
24045,"Wicomico, MD",-0.0882852002085156
24047,"Worcester, MD",-0.10335132246425283
24510,"Baltimore (Independent City), MD",-0.11341400017927172
25001,"Barnstable, MA",-0.12565578219552564
25003,"Berkshire, MA",-0.120386084379832
25005,"Bristol, MA",-0.11995652518160016
25007,"Dukes, MA",-0.1086149708882983
25009,"Essex, MA",-0.12065585700257009
25011,"Franklin, MA",-0.08881497276473516
25013,"Hampden, MA",-0.11979997011024135
25015,"Hampshire, MA",-0.11507331417314304
25017,"Middlesex, MA",-0.12391380060973622
25019,"Nantucket, MA",-0.12719116775845074
25021,"Norfolk, MA",-0.12025340828718611
25023,"Plymouth, MA",-0.12088750661252723
25025,"Suffolk, MA",-0.12101644044576043
25027,"Worcester, MA",-0.12208845254287015
26001,"Alcona, MI",-0.11537893221550555
26003,"Alger, MI",-0.12337699991975248
26005,"Allegan, MI",-0.10886856021721236
26007,"Alpena, MI",-0.11902952896504138
26009,"Antrim, MI",-0.1225338816803414
26011,"Arenac, MI",-0.1118790849054705
26013,"Baraga, MI",-0.11411848847519979
26015,"Barry, MI",-0.09011201989290896
26017,"Bay, MI",-0.08185934613321133
26019,"Benzie, MI",-0.11867342684256554
26021,"Berrien, MI",-0.11840591978696091
26023,"Branch, MI",-0.09067898656471762
26025,"Calhoun, MI",-0.09182070659469388
26027,"Cass, MI",-0.11330847820497914
26029,"Charlevoix, MI",-0.12647582101043808
26031,"Cheboygan, MI",-0.11744356212986751
26033,"Chippewa, MI",-0.12270510659945166
26035,"Clare, MI",-0.08709453644974652
26037,"Clinton, MI",-0.05486376247500124
26039,"Crawford, MI",-0.056343837686866016
26041,"Delta, MI",-0.12227065405232551
26043,"Dickinson, MI",-0.11939102677288749
26045,"Eaton, MI",-0.08497384009274367
26047,"Emmet, MI",-0.12439650980543726
26049,"Genesee, MI",-0.09576746131681368
26051,"Gladwin, MI",-0.11235245342690992
26053,"Gogebic, MI",-0.11246380176121284
26055,"Grand Traverse, MI",-0.10859806339894817
26057,"Gratiot, MI",-0.055050309509693696
26059,"Hillsdale, MI",-0.07011138736609646
26061,"Houghton, MI",-0.12904559967933493
26063,"Huron, MI",-0.10507452979615073
26065,"Ingham, MI",-0.09647181857558762
26067,"Ionia, MI",-0.05656621671070672
26069,"Iosco, MI",-0.11110923442445597
26071,"Iron, MI",-0.11245890246713985
26073,"Isabella, MI",-0.07307500000123113
26075,"Jackson, MI",-0.08521912154151023
26077,"Kalamazoo, MI",-0.09112054786833079
26079,"Kalkaska, MI",-0.10262141012158654
26081,"Kent, MI",-0.10004844870011798
26083,"Keweenaw, MI",-0.12552136101524936
26085,"Lake, MI",-0.10906605458292007
26087,"Lapeer, MI",-0.06999325404636836
26089,"Leelanau, MI",-0.12223764515289326
26091,"Lenawee, MI",-0.07787176591639078
26093,"Livingston, MI",-0.07534986312906711
26095,"Luce, MI",-0.11760525864162441
26097,"Mackinac, MI",-0.1206713098234995
26099,"Macomb, MI",-0.07280821025176465
26101,"Manistee, MI",-0.11225571540152546
26103,"Marquette, MI",-0.09629610575094161
26105,"Mason, MI",-0.10396540611567118
26107,"Mecosta, MI",-0.08935401054935477
26109,"Menominee, MI",-0.11591021258134837
26111,"Midland, MI",-0.06167118396545346
26113,"Missaukee, MI",-0.09538155083698452
26115,"Monroe, MI",-0.07067883669997144
26117,"Montcalm, MI",-0.0714765497388552
26119,"Montmorency, MI",-0.10366028978844133
26121,"Muskegon, MI",-0.11242543330586197
26123,"Newaygo, MI",-0.10008880049632163
26125,"Oakland, MI",-0.09080447262621716
26127,"Oceana, MI",-0.10944164084008412
26129,"Ogemaw, MI",-0.08839985430140163
26131,"Ontonagon, MI",-0.1191330933203687
26133,"Osceola, MI",-0.08137054866215765
26135,"Oscoda, MI",-0.08018276206989039
26137,"Otsego, MI",-0.08908102696201137
