GeoFIPS,GeoName,burdens_housing
17123,"Marshall, IL",-0.06175412246847389
17125,"Mason, IL",-0.026019026251920097
17127,"Massac, IL",0.11861038318164563
17129,"Menard, IL",-0.2096921488710951
17131,"Mercer, IL",-0.1979862879439137
17133,"Monroe, IL",-0.06811856527780191
17135,"Montgomery, IL",-0.11294693651001242
17137,"Morgan, IL",0.10079868571390471
17139,"Moultrie, IL",-0.1977882607499113
17141,"Ogle, IL",-0.05224337357465991
17143,"Peoria, IL",0.10463030337443113
17145,"Perry, IL",-0.011838992286484773
17147,"Piatt, IL",-0.19362500021516083
17149,"Pike, IL",-0.0930988812978375
17151,"Pope, IL",-0.0994202499050807
17153,"Pulaski, IL",0.15572507085332754
17155,"Putnam, IL",-0.2542350281908865
17157,"Randolph, IL",-0.191594897491546
17159,"Richland, IL",-0.1988576495063299
17161,"Rock Island, IL",0.05572517266888344
17163,"St. Clair, IL",0.20633956471008785
17165,"Saline, IL",0.07501801718493195
17167,"Sangamon, IL",0.05172768565949659
17169,"Schuyler, IL",-0.2819695022684482
17171,"Scott, IL",-0.20623183959752478
17173,"Shelby, IL",-0.1455915216101038
17175,"Stark, IL",-0.18110245856484908
17177,"Stephenson, IL",0.08537219747299751
17179,"Tazewell, IL",-0.15165065940032185
17181,"Union, IL",-0.1538646381520441
17183,"Vermilion, IL",0.04093700097566222
17185,"Wabash, IL",-0.0881686541292992
17187,"Warren, IL",-0.18659403536287567
17189,"Washington, IL",-0.1685845023070941
17191,"Wayne, IL",-0.1821306200750885
17193,"White, IL",-0.15290980148310074
17195,"Whiteside, IL",-0.11702889741536382
17197,"Will, IL",0.025483186892806042
17199,"Williamson, IL",0.02956709811939051
17201,"Winnebago, IL",0.12158925815886534
17203,"Woodford, IL",-0.1853526784033256
18001,"Adams, IN",-0.08876674282905184
18003,"Allen, IN",0.014133759706624227
18005,"Bartholomew, IN",-0.03839588927566162
18007,"Benton, IN",0.03895220068380323
18009,"Blackford, IN",-0.019446928383765272
18011,"Boone, IN",-0.1368393860544861
18013,"Brown, IN",0.10522790385730296
18015,"Carroll, IN",-0.22863925104826555
18017,"Cass, IN",-0.05076898127514595
18019,"Clark, IN",0.0081381494429702
18021,"Clay, IN",-0.1255881705682118
18023,"Clinton, IN",-0.05291917397565904
18025,"Crawford, IN",-0.11827277833746574
18027,"Daviess, IN",-0.17349891112131532
18029,"Dearborn, IN",0.03527880618127788
18031,"Decatur, IN",-0.08618671684782597
18033,"DeKalb, IN",-0.14723619204410143
18035,"Delaware, IN",0.2579045454922255
18037,"Dubois, IN",-0.17178236745646736
18039,"Elkhart, IN",-0.07180734425447566
18041,"Fayette, IN",0.1916006617317476
18043,"Floyd, IN",-0.06872227606467729
18045,"Fountain, IN",-0.0681147338506547
18047,"Franklin, IN",-0.17736040467484038
18049,"Fulton, IN",-0.07701766227768203
18051,"Gibson, IN",-0.15884275185384578
18053,"Grant, IN",0.0659704256768745
18055,"Greene, IN",-0.08465965844522938
18057,"Hamilton, IN",-0.2360600036763867
18059,"Hancock, IN",-0.12526076187931923
18061,"Harrison, IN",-0.08430688014902987
18063,"Hendricks, IN",-0.138760943224995
18065,"Henry, IN",-0.040841579374400916
18067,"Howard, IN",-0.0248061653107986
18069,"Huntington, IN",-0.05380578768788136
18071,"Jackson, IN",0.0415536274456052
18073,"Jasper, IN",-0.1265783201797328
18075,"Jay, IN",-0.009171165421177352
18077,"Jefferson, IN",-0.018474335856851987
18079,"Jennings, IN",0.028561364763340036
18081,"Johnson, IN",-0.08862889323520562
18083,"Knox, IN",0.083946613073828
18085,"Kosciusko, IN",-0.17025697368319226
18087,"Lagrange, IN",-0.21789329627596532
18089,"Lake, IN",0.13641211779092255
18091,"LaPorte, IN",0.009650668129159712
18093,"Lawrence, IN",-0.024894717153607027
18095,"Madison, IN",0.12142158292825944
18097,"Marion, IN",0.3582820875785282
18099,"Marshall, IN",-0.03597420593980627
18101,"Martin, IN",-0.12107869415087846
18103,"Miami, IN",-0.03754727714643902
18105,"Monroe, IN",0.4513105262395909
18107,"Montgomery, IN",-0.09396952506932066
18109,"Morgan, IN",-0.09286477933229198
18111,"Newton, IN",-0.10421240388381825
18113,"Noble, IN",-0.13218167108398704
18115,"Ohio, IN",-0.20012307774127314
18117,"Orange, IN",0.008888937220175919
18119,"Owen, IN",-0.05222327330795462
18121,"Parke, IN",-0.07381747891572699
18123,"Perry, IN",-0.1448402049878429
18125,"Pike, IN",-0.25390753959278733
18127,"Porter, IN",0.003755108686350317
18129,"Posey, IN",-0.17545738197282756
18131,"Pulaski, IN",-0.08237695221761487
18133,"Putnam, IN",-0.08193595967056977
18135,"Randolph, IN",-0.05164960067229585
18137,"Ripley, IN",-0.1776260827014089
18139,"Rush, IN",0.02690275678867815
18141,"St. Joseph, IN",0.05375622691175108
18143,"Scott, IN",0.09184138534072206
18145,"Shelby, IN",-0.05628845232169288
18147,"Spencer, IN",-0.17732555069646094
18149,"Starke, IN",-0.05673412104283759
18151,"Steuben, IN",-0.19703838731523748
18153,"Sullivan, IN",-0.061442193258463895
18155,"Switzerland, IN",0.10722787144644297
18157,"Tippecanoe, IN",0.2989125281735303
18159,"Tipton, IN",-0.24849481295363784
18161,"Union, IN",0.054097040134930996
18163,"Vanderburgh, IN",0.18946417792113013
18165,"Vermillion, IN",-0.18702846451954092
18167,"Vigo, IN",0.20718996956878288
18169,"Wabash, IN",-0.08792113890676478
18171,"Warren, IN",-0.19575095855589097
18173,"Warrick, IN",-0.1879540100218794
18175,"Washington, IN",-0.10784914400858803
18177,"Wayne, IN",0.07998325280509255
18179,"Wells, IN",-0.1424743646910216
18181,"White, IN",-0.19032663600914757
18183,"Whitley, IN",-0.18432410051963455
19001,"Adair, IA",-0.10488584828985292
19003,"Adams, IA",-0.19744434257763988
19005,"Allamakee, IA",-0.1357875625972379
19007,"Appanoose, IA",0.07190793660637795
19009,"Audubon, IA",-0.15942922220916567
19011,"Benton, IA",-0.21590013992736123
19013,"Black Hawk, IA",0.14759255687912898
19015,"Boone, IA",-0.1001263938171616
19017,"Bremer, IA",-0.11089994336076914
19019,"Buchanan, IA",-0.1927203895669818
19021,"Buena Vista, IA",-0.18585342114007575
19023,"Butler, IA",-0.19064555400038363
19025,"Calhoun, IA",-0.1820977949896876
19027,"Carroll, IA",-0.14686908931835985
19029,"Cass, IA",-0.05201044187972059
19031,"Cedar, IA",-0.23532606248255528
19033,"Cerro Gordo, IA",-0.0775619832473885
19035,"Cherokee, IA",-0.3288718054542874
19037,"Chickasaw, IA",-0.19357122761200618
19039,"Clarke, IA",0.03220913168015027
19041,"Clay, IA",0.00014771150786652143
19043,"Clayton, IA",-0.04777077408183927
19045,"Clinton, IA",0.060211721277007246
19047,"Crawford, IA",-0.17790574930042047
19049,"Dallas, IA",-0.1987676205560075
19051,"Davis, IA",-0.13293323169433013
19053,"Decatur, IA",0.18958342509998616
19055,"Delaware, IA",-0.1395522870842385
19057,"Des Moines, IA",0.03692067126472298
19059,"Dickinson, IA",-0.11402170020734126
19061,"Dubuque, IA",-0.04109144523267483
19063,"Emmet, IA",-0.042638164358400066
19065,"Fayette, IA",-0.06228975798817016
19067,"Floyd, IA",-0.07838908358200736
19069,"Franklin, IA",-0.12295293983837652
19071,"Fremont, IA",-0.1288321284566516
19073,"Greene, IA",-0.16802191565601976
19075,"Grundy, IA",-0.22456374688437397
19077,"Guthrie, IA",-0.05743961993585456
19079,"Hamilton, IA",-0.13741945365532482
19081,"Hancock, IA",-0.20020905234784436
19083,"Hardin, IA",-0.19559162572748656
19085,"Harrison, IA",-0.17098859760295493
19087,"Henry, IA",-0.15117605473888518
19089,"Howard, IA",-0.21533850070738103
19091,"Humboldt, IA",-0.13189433700314845
19093,"Ida, IA",-0.30746300668691307
19095,"Iowa, IA",-0.18391008732410563
19097,"Jackson, IA",-0.08281239500780213
19099,"Jasper, IA",-0.07755813851227722
19101,"Jefferson, IA",0.08258595235312649
19103,"Johnson, IA",0.28810157650251056
19105,"Jones, IA",-0.05873749795714489
19107,"Keokuk, IA",-0.0026449458465218623
19109,"Kossuth, IA",-0.20787024649796582
19111,"Lee, IA",0.006138315204329725
19113,"Linn, IA",-0.05163613711587611
19115,"Louisa, IA",-0.156639787163127
19117,"Lucas, IA",-0.1721804101716613
19119,"Lyon, IA",-0.2790362248678021
19121,"Madison, IA",-0.09359283927115292
19123,"Mahaska, IA",-0.018277353236510474
19125,"Marion, IA",-0.11937808737942501
19127,"Marshall, IA",-0.06798116393848697
19129,"Mills, IA",-0.056946429791711384
19131,"Mitchell, IA",-0.1855105788078042
19133,"Monona, IA",0.042599683866468396
19135,"Monroe, IA",-0.20229024995933687
19137,"Montgomery, IA",0.014315528831458701
19139,"Muscatine, IA",-0.023881643469709335
19141,"O'Brien, IA",-0.1854391876878051
19143,"Osceola, IA",-0.20319105835345164
19145,"Page, IA",-0.12485070532681919
19147,"Palo Alto, IA",-0.21183307214946723
19149,"Plymouth, IA",-0.22609515501138955
19151,"Pocahontas, IA",-0.23298791844274258
19153,"Polk, IA",0.07970586071490104
19155,"Pottawattamie, IA",0.032663056583440486
19157,"Poweshiek, IA",-0.054000824488068866
19159,"Ringgold, IA",-0.06340529838431763
19161,"Sac, IA",-0.2348895251533486
19163,"Scott, IA",0.043671180497401485
19165,"Shelby, IA",-0.05070195576697223
19167,"Sioux, IA",-0.25411864086375113
19169,"Story, IA",0.3643597631736588
19171,"Tama, IA",-0.12707343198600451
19173,"Taylor, IA",-0.09819166822467673
19175,"Union, IA",-0.0843531661740714
19177,"Van Buren, IA",-0.11488608489998242
19179,"Wapello, IA",0.12760636431138983
19181,"Warren, IA",-0.07316069647979428
19183,"Washington, IA",-0.11824449456710295
19185,"Wayne, IA",-0.009308386058873741
19187,"Webster, IA",0.04487771890595549
19189,"Winnebago, IA",-0.13578709012672407
19191,"Winneshiek, IA",-0.0962589569780451
19193,"Woodbury, IA",0.01696001598244168
19195,"Worth, IA",-0.21270435407568944
19197,"Wright, IA",-0.02805595389992921
20001,"Allen, KS",0.0002436774205667458
20003,"Anderson, KS",-0.05587141009185792
20005,"Atchison, KS",-0.04409339706058757
20007,"Barber, KS",-0.1872384982085441
20009,"Barton, KS",-0.073261786741882
20011,"Bourbon, KS",0.012082317224750838
20013,"Brown, KS",-0.09344125565262307
20015,"Butler, KS",-0.05503384461697969
20017,"Chase, KS",0.02190725726042264
20019,"Chautauqua, KS",-0.11845354709718647
20021,"Cherokee, KS",0.042293484597692554
20023,"Cheyenne, KS",-0.15303136995921596
20025,"Clark, KS",-0.15303136995921596
20027,"Clay, KS",-0.045494071168934114
20029,"Cloud, KS",-0.09797943961857691
20031,"Coffey, KS",-0.09369015520539548
20033,"Comanche, KS",-0.3188773036103961
20035,"Cowley, KS",0.00022577245811050695
20037,"Crawford, KS",0.23553511232757152
20039,"Decatur, KS",-0.06957661344623822
20041,"Dickinson, KS",0.030822828753839016
20043,"Doniphan, KS",-0.09655149637303673
20045,"Douglas, KS",0.36052403285871826
20047,"Edwards, KS",-0.3166362012172891
20049,"Elk, KS",-0.11845354709718647
20051,"Ellis, KS",0.15656571162932598
20053,"Ellsworth, KS",-0.11898869111696275
20055,"Finney, KS",-0.08886987996977391
20057,"Ford, KS",-0.09159501417374738
20059,"Franklin, KS",0.00014620923738273284
20061,"Geary, KS",0.31218937892175136
20063,"Gove, KS",-0.1651615476028877
20065,"Graham, KS",0.041397574219505184
20067,"Grant, KS",-0.17149851196718813
20069,"Gray, KS",-0.31993028385110067
20071,"Greeley, KS",-0.22099746977857615
20073,"Greenwood, KS",-0.1389357312552435
20075,"Hamilton, KS",-0.380683161678149
20077,"Harper, KS",-0.041121159791637996
20079,"Harvey, KS",-0.051004052113994613
20081,"Haskell, KS",-0.22099746977857615
20083,"Hodgeman, KS",-0.2868827036387621
20085,"Jackson, KS",-0.07307330791346467
20087,"Jefferson, KS",-0.16987650051422587
20089,"Jewell, KS",-0.07852722291470238
20091,"Johnson, KS",-0.11582077994655382
20093,"Kearny, KS",-0.013319208950667183
20095,"Kingman, KS",-0.27963821194259975
20097,"Kiowa, KS",-0.15303136995921596
20099,"Labette, KS",0.017422633295521628
20101,"Lane, KS",-0.2542350281908865
20103,"Leavenworth, KS",-0.04184274193535831
20105,"Lincoln, KS",-0.2542350281908865
20107,"Linn, KS",0.2110309379539823
20109,"Logan, KS",-0.22099746977857615
20111,"Lyon, KS",0.1049342625930747
20113,"McPherson, KS",-0.07818782164643956
20115,"Marion, KS",-0.20036878278135506
20117,"Marshall, KS",-0.15245253657385527
20119,"Meade, KS",-0.10541189682169982
20121,"Miami, KS",0.006019579720402346
20123,"Mitchell, KS",-0.016741176642950606
20125,"Montgomery, KS",0.047329141560820576
20127,"Morris, KS",-0.08991826881837384
20129,"Morton, KS",0.02190725726042264
20131,"Nemaha, KS",-0.1985762020141606
20133,"Neosho, KS",0.015463972062945475
20135,"Ness, KS",-0.1730277127039812
20137,"Norton, KS",-0.11845354709718647
20139,"Osage, KS",-0.024846239413681692
20141,"Osborne, KS",-0.11845354709718647
20143,"Ottawa, KS",-0.02372380728005452
20145,"Pawnee, KS",-0.3430301536786534
20147,"Phillips, KS",-0.2136051920315183
20149,"Pottawatomie, KS",-0.1347446416530822
20151,"Pratt, KS",-0.1367714972742372
20153,"Rawlins, KS",-0.15303136995921596
20155,"Reno, KS",-0.015240188196441018
20157,"Republic, KS",-0.20558441284873052
20159,"Rice, KS",-0.06509270091201158
20161,"Riley, KS",0.4288047455993327
20163,"Rooks, KS",-0.24494474934844146
20165,"Rush, KS",0.022629700619694715
20167,"Russell, KS",-0.2542350281908865
20169,"Saline, KS",0.06882144299063131
20171,"Scott, KS",-0.3188773036103961
20173,"Sedgwick, KS",0.08755651095326766
20175,"Seward, KS",0.064326045375517
20177,"Shawnee, KS",0.0602505802867932
20179,"Sheridan, KS",-0.16741363418059763
20181,"Sherman, KS",-0.023081782113680505
20183,"Smith, KS",-0.19347323309274567
20185,"Stafford, KS",-0.17937215540990092
20187,"Stanton, KS",-0.08358603421931554
20189,"Stevens, KS",-0.08464740331129694
20191,"Sumner, KS",-0.06470229905463987
20193,"Thomas, KS",-0.11545473591518163
20195,"Trego, KS",-0.15303136995921596
20197,"Wabaunsee, KS",-0.20905727666697593
20199,"Wallace, KS",-0.22099746977857615
20201,"Washington, KS",-0.2988969107920223
20203,"Wichita, KS",-0.22099746977857615
20205,"Wilson, KS",-0.004585266531207832
20207,"Woodson, KS",-0.012460064949424865
20209,"Wyandotte, KS",0.34238294999193375
21001,"Adair, KY",-0.1248764159094018
21003,"Allen, KY",-0.05164364522260556
21005,"Anderson, KY",-0.0025160384795843704
21007,"Ballard, KY",-0.17159566855643238
21009,"Barren, KY",0.11681455404503271
21011,"Bath, KY",0.0029480225929712223
21013,"Bell, KY",0.26999953443781677
21015,"Boone, KY",-0.07788238115486767
21017,"Bourbon, KY",0.03278369560058603
21019,"Boyd, KY",-0.01680587663990185
21021,"Boyle, KY",0.14559858934726422
21023,"Bracken, KY",-0.05630088797073762
21025,"Breathitt, KY",0.02118543935062922
21027,"Breckinridge, KY",-0.136930275599351
21029,"Bullitt, KY",-0.06892078159626103
21031,"Butler, KY",-0.08570435486436678
21033,"Caldwell, KY",-0.22428211354991834
21035,"Calloway, KY",0.2545482053733099
21037,"Campbell, KY",0.08192003257103408
21039,"Carlisle, KY",-0.005528522344603215
21041,"Carroll, KY",0.10443362719240468
21043,"Carter, KY",0.018248027741917028
21045,"Casey, KY",-0.1064710466060178
21047,"Christian, KY",0.3181818720335403
21049,"Clark, KY",0.09112856628704202
21051,"Clay, KY",0.13890065140340768
21053,"Clinton, KY",0.0018638260447403354
21055,"Crittenden, KY",-0.09626731985908077
21057,"Cumberland, KY",0.027296175378695553
21059,"Daviess, KY",0.023416711693112324
21061,"Edmonson, KY",-0.06663414907971987
21063,"Elliott, KY",0.046983339926733425
21065,"Estill, KY",0.21489050541289223
21067,"Fayette, KY",0.2097994400212777
21069,"Fleming, KY",-0.06841501276392481
21071,"Floyd, KY",0.15687818427355116
21073,"Franklin, KY",-0.05574418766352618
21075,"Fulton, KY",0.20537771066296773
21077,"Gallatin, KY",-0.013319208950667183
21079,"Garrard, KY",-0.10632405652512111
21081,"Grant, KY",0.05211133384412059
21083,"Graves, KY",0.019443445344091925
21085,"Grayson, KY",0.03273124672433325
21087,"Green, KY",-0.03373839588495964
21089,"Greenup, KY",-0.020900161864773392
21091,"Hancock, KY",-0.31018016007254856
21093,"Hardin, KY",0.04133739605814957
21095,"Harlan, KY",0.09538949155361354
21097,"Harrison, KY",-0.019279099169871583
21099,"Hart, KY",-0.09172448333797556
21101,"Henderson, KY",0.1361026524824478
21103,"Henry, KY",0.0988615163425437
21105,"Hickman, KY",-0.08358603421931554
21107,"Hopkins, KY",-0.05859788733524918
21109,"Jackson, KY",0.08234273039248197
21111,"Jefferson, KY",0.14409823934041133
21113,"Jessamine, KY",0.06500045004337252
21115,"Johnson, KY",0.04007747171050058
21117,"Kenton, KY",0.014593625748921646
21119,"Knott, KY",-0.018039330668738196
21121,"Knox, KY",0.09220956942759861
21123,"Larue, KY",0.07958365117823796
21125,"Laurel, KY",0.0495908453258922
21127,"Lawrence, KY",-0.00036165970121315727
21129,"Lee, KY",0.19872801932453288
21131,"Leslie, KY",-0.058652076178522194
21133,"Letcher, KY",0.10077862457216535
21135,"Lewis, KY",0.00940628356523443
21137,"Lincoln, KY",-0.009846405714353468
21139,"Livingston, KY",-0.176626381929471
21141,"Logan, KY",0.015260757648212886
21143,"Lyon, KY",0.013974306664402691
21145,"McCracken, KY",0.1025551739662931
21147,"McCreary, KY",0.28781490714873237
21149,"McLean, KY",-0.12380103097761985
21151,"Madison, KY",0.15666885657000762
21153,"Magoffin, KY",0.09835426119012558
21155,"Marion, KY",-0.10580690540953896
21157,"Marshall, KY",-0.17745384792306407
21159,"Martin, KY",-0.04052238829615573
21161,"Mason, KY",-0.046444073448602685
21163,"Meade, KY",-0.15539071090678558
21165,"Menifee, KY",-0.10465132069297
21167,"Mercer, KY",0.02144897683613345
21169,"Metcalfe, KY",0.10074923772939437
21171,"Monroe, KY",-0.003656136931340037
21173,"Montgomery, KY",-0.00990449763549317
21175,"Morgan, KY",-0.04821374601973727
21177,"Muhlenberg, KY",-0.11769143312374519
21179,"Nelson, KY",-0.04994540552149895
21181,"Nicholas, KY",-0.05748585306561993
21183,"Ohio, KY",-0.07476343869968771
21185,"Oldham, KY",-0.2678689242124378
21187,"Owen, KY",0.03634471042883214
21189,"Owsley, KY",0.23479633163308034
21191,"Pendleton, KY",0.0800204405260998
21193,"Perry, KY",0.009225628065765212
21195,"Pike, KY",0.08168759789063706
21197,"Powell, KY",0.014505101134917098
21199,"Pulaski, KY",0.12389347674635953
21201,"Robertson, KY",-0.0485126445799946
21203,"Rockcastle, KY",0.07713362967989745
21205,"Rowan, KY",0.08226092708980315
21207,"Russell, KY",-0.10881584309524506
21209,"Scott, KY",-0.12476409818101053
21211,"Shelby, KY",-0.016498759374494076
21213,"Simpson, KY",-0.04598590095871191
21215,"Spencer, KY",-0.23351931216096988
21217,"Taylor, KY",0.1611722118556722
21219,"Todd, KY",-0.034431677366025815
21221,"Trigg, KY",-0.15175276591286646
21223,"Trimble, KY",0.1132947566095186
21225,"Union, KY",-0.10034563114975825
21227,"Warren, KY",0.10557599269660489
21229,"Washington, KY",-0.08728613943705843
21231,"Wayne, KY",-0.02292530337675247
21233,"Webster, KY",-0.0414043546495777
21235,"Whitley, KY",0.04282837674925233
21237,"Wolfe, KY",0.3269138538049612
21239,"Woodford, KY",-0.04068910689180416
22001,"Acadia, LA",-0.03196211143761729
22003,"Allen, LA",-0.12612364043030755
22005,"Ascension, LA",-0.1616969381362704
22007,"Assumption, LA",-0.04330440085537601
22009,"Avoyelles, LA",0.09526007432641803
22011,"Beauregard, LA",-0.14499471410302578
22013,"Bienville, LA",-0.02201503924451298
22015,"Bossier, LA",0.006768275841023019
22017,"Caddo, LA",0.2818066808870343
22019,"Calcasieu, LA",-0.010066011196273816
22021,"Caldwell, LA",-0.056487294414235945
22023,"Cameron, LA",-0.4393553874103434
22025,"Catahoula, LA",-0.04795838352887816
22027,"Claiborne, LA",0.14187778696372755
22029,"Concordia, LA",0.1756359856914238
22031,"De Soto, LA",-0.005781641888454758
22033,"East Baton Rouge, LA",0.25965751385109304
22035,"East Carroll, LA",0.13430351350767133
22037,"East Feliciana, LA",-0.05146433363166647
22039,"Evangeline, LA",0.08276256458190545
22041,"Franklin, LA",0.05692324668985527
22043,"Grant, LA",0.01035552363594583
22045,"Iberia, LA",-0.0398189157253912
22047,"Iberville, LA",-0.023576148358962712
22049,"Jackson, LA",0.03561614109460409
22053,"Jefferson Davis, LA",-0.05989946167382976
22055,"Lafayette, LA",0.08647539918539593
22057,"Lafourche, LA",-0.13539464740796292
22059,"LaSalle, LA",-0.19937715377394372
22061,"Lincoln, LA",0.3976882766372076
22063,"Livingston, LA",-0.1721230007903497
22065,"Madison, LA",0.2734439417825123
22067,"Morehouse, LA",0.11390567415020625
22069,"Natchitoches, LA",0.4448952404973039
22073,"Ouachita, LA",0.1581944111170699
22077,"Pointe Coupee, LA",-0.04251463317033255
22079,"Rapides, LA",0.12996386329489096
22081,"Red River, LA",0.015903944992269547
22083,"Richland, LA",0.017625846421121638
22085,"Sabine, LA",-0.0665061680680058
22091,"St. Helena, LA",0.004218375286474174
22093,"St. James, LA",-0.013112569390207995
22097,"St. Landry, LA",0.13005359080594125
22099,"St. Martin, LA",-0.09058561630441009
22101,"St. Mary, LA",-0.035664175599545156
22105,"Tangipahoa, LA",0.11722421310522102
22107,"Tensas, LA",-0.053597415652197
22109,"Terrebonne, LA",-0.028349311870731975
22111,"Union, LA",-0.2937468560680956
22113,"Vermilion, LA",-0.1894318162511862
22115,"Vernon, LA",0.02041910080860876
22117,"Washington, LA",0.11946992365933728
22119,"Webster, LA",0.13619785408018448
22121,"West Baton Rouge, LA",-0.1294406776424546
22123,"West Carroll, LA",-0.23800040973084224
22125,"West Feliciana, LA",-0.2398865498008137
22127,"Winn, LA",-0.10334163676888453
23001,"Androscoggin, ME",0.10366959438383572
23003,"Aroostook, ME",0.09760527419632159
23005,"Cumberland, ME",0.09625131754483784
23007,"Franklin, ME",-0.05367293232650561
23009,"Hancock, ME",0.07495256164971753
23011,"Kennebec, ME",0.05096255829619789
23013,"Knox, ME",0.034530267882841414
23015,"Lincoln, ME",0.0759930295846869
23017,"Oxford, ME",0.08958117091367579
23019,"Penobscot, ME",0.13215445419259675
23021,"Piscataquis, ME",0.20062722998621996
23023,"Sagadahoc, ME",0.10165837359287866
23025,"Somerset, ME",0.15807713695076964
23027,"Waldo, ME",-0.018456517849746557
23029,"Washington, ME",0.08505324041118367
23031,"York, ME",0.07893780450072319
24001,"Allegany, MD",0.13714358830440498
24003,"Anne Arundel, MD",-0.08469545895242692
24005,"Baltimore, MD",0.15750185503300518
24009,"Calvert, MD",-0.1594858442560534
24011,"Caroline, MD",0.19642176453733184
24013,"Carroll, MD",-0.13273464541426439
24015,"Cecil, MD",0.11577530066303998
24017,"Charles, MD",0.019268302762857292
24019,"Dorchester, MD",0.2712264527315351
24021,"Frederick, MD",0.017392047326055593
24023,"Garrett, MD",-0.03172430337434107
24025,"Harford, MD",0.009355632978411021
24027,"Howard, MD",-0.1970064910646433
24029,"Kent, MD",0.22706905366487495
24031,"Montgomery, MD",0.019220738816350558
24033,"Prince George's, MD",0.23374855314688503
24035,"Queen Anne's, MD",-0.05709752095891918
24037,"St. Mary's, MD",0.0057256975520083575
24039,"Somerset, MD",0.4704814151079926
24041,"Talbot, MD",0.08832337168286863
24043,"Washington, MD",0.07722951214749152
24045,"Wicomico, MD",0.21873329898321447
24047,"Worcester, MD",0.12255325455604882
24510,"Baltimore (Independent City), MD",0.4943299114775981
25001,"Barnstable, MA",0.20037958271012557
25003,"Berkshire, MA",0.22885829466447993
25005,"Bristol, MA",0.14398050701686183
25007,"Dukes, MA",0.3140325720588246
25009,"Essex, MA",0.28595825383951223
25011,"Franklin, MA",0.22177585752850826
25013,"Hampden, MA",0.37164685228089644
25015,"Hampshire, MA",0.3442502922459967
25017,"Middlesex, MA",0.048236694491639254
25019,"Nantucket, MA",0.0010871374927268196
25021,"Norfolk, MA",0.04584943560640342
25023,"Plymouth, MA",0.13679915697117107
25025,"Suffolk, MA",0.5023418079865336
25027,"Worcester, MA",0.16705065496579974
26001,"Alcona, MI",0.02322352881734724
26003,"Alger, MI",0.059277956934215004
26005,"Allegan, MI",-0.12467930675160566
26007,"Alpena, MI",-0.016956330157780863
26009,"Antrim, MI",-0.04277834209171083
26011,"Arenac, MI",0.03948923230643353
26013,"Baraga, MI",0.039820942264838566
26015,"Barry, MI",-0.10514156423889576
26017,"Bay, MI",0.07717612678551555
26019,"Benzie, MI",-0.05008684291638599
26021,"Berrien, MI",0.08439020807483089
26023,"Branch, MI",-0.03226375782416713
26025,"Calhoun, MI",0.12779298286724616
26027,"Cass, MI",-0.16124688950141275
26029,"Charlevoix, MI",-0.024178594165170764
26031,"Cheboygan, MI",-0.029910473263526693
26033,"Chippewa, MI",0.07905938136890867
26035,"Clare, MI",0.2554495425983778
26037,"Clinton, MI",-0.13295781539325535
26039,"Crawford, MI",0.03304211891499742
26041,"Delta, MI",-0.03613393892275607
26043,"Dickinson, MI",-0.04848362984743304
26045,"Eaton, MI",-0.06991050020638234
26047,"Emmet, MI",0.03976058897105439
26049,"Genesee, MI",0.17573780276769013
26051,"Gladwin, MI",0.05233147830385998
26053,"Gogebic, MI",0.04010696214064713
26055,"Grand Traverse, MI",0.016477953286704095
26057,"Gratiot, MI",0.13841601939143033
26059,"Hillsdale, MI",-0.011807259358804112
26061,"Houghton, MI",0.1544288568663632
26063,"Huron, MI",-0.06744085600906113
26065,"Ingham, MI",0.28525596256217134
26067,"Ionia, MI",-0.03621613205187657
26069,"Iosco, MI",0.009125254797876625
26071,"Iron, MI",0.04499265394994678
26073,"Isabella, MI",0.37983679198716636
26075,"Jackson, MI",0.05192180619585818
26077,"Kalamazoo, MI",0.09481542046208391
26079,"Kalkaska, MI",0.02902689313958673
26081,"Kent, MI",0.06880117283956388
26083,"Keweenaw, MI",-0.22099746977857615
26085,"Lake, MI",0.2657178663111692
26087,"Lapeer, MI",0.0012680625995860062
26089,"Leelanau, MI",-0.0489184633178088
26091,"Lenawee, MI",0.010243691338432503
26093,"Livingston, MI",-0.07945311236307973
26095,"Luce, MI",-0.03516212873792135
26097,"Mackinac, MI",-0.008080961041975976
26099,"Macomb, MI",0.07926378249535415
26101,"Manistee, MI",0.008872397658356013
26103,"Marquette, MI",0.11401312863409818
26105,"Mason, MI",0.05067346368592052
26107,"Mecosta, MI",0.08417108124638006
26109,"Menominee, MI",-0.10281717276582125
26111,"Midland, MI",-0.04298699003892026
26113,"Missaukee, MI",0.06617120850209557
26115,"Monroe, MI",0.0007241176104151315
26117,"Montcalm, MI",0.04071616570101666
26119,"Montmorency, MI",-0.0026842174589323253
26121,"Muskegon, MI",0.05013206665475667
26123,"Newaygo, MI",0.051296778184828584
26125,"Oakland, MI",-0.05612147334783446
26127,"Oceana, MI",-0.03551499589020679
26129,"Ogemaw, MI",0.10931975105533254
26131,"Ontonagon, MI",-0.04510316438833384
26133,"Osceola, MI",0.021810490783055414
26135,"Oscoda, MI",0.0711594820664534
26137,"Otsego, MI",-0.07378715489074328
26139,"Ottawa, MI",-0.043544806541531256
26141,"Presque Isle, MI",-0.09705855024537124
26143,"Roscommon, MI",0.1405744826391937
26145,"Saginaw, MI",0.12530145530155612
26147,"St. Clair, MI",0.04909138801214641
26149,"St. Joseph, MI",-0.04983733340233354
