GeoFIPS,GeoName,diesel_matter_exposure
17125,"Mason, IL",0.0014411104738358826
17127,"Massac, IL",0.10002299362565759
17129,"Menard, IL",-0.007521284146914997
17131,"Mercer, IL",-0.01696806835519815
17133,"Monroe, IL",0.12238768069232986
17135,"Montgomery, IL",0.02829632831725304
17137,"Morgan, IL",0.0592170063459474
17139,"Moultrie, IL",0.000900739784498672
17141,"Ogle, IL",0.04496080913549316
17143,"Peoria, IL",0.2273841092142559
17145,"Perry, IL",0.007821695648838833
17147,"Piatt, IL",0.0024654324734820765
17149,"Pike, IL",0.0006715325737038924
17151,"Pope, IL",-0.02307765845431109
17153,"Pulaski, IL",0.0304354357646639
17155,"Putnam, IL",0.030414284188305496
17157,"Randolph, IL",0.031816399382797345
17159,"Richland, IL",0.025537930896275762
17161,"Rock Island, IL",0.15700665222596522
17163,"St. Clair, IL",0.20075531119073742
17165,"Saline, IL",0.01620750568868501
17167,"Sangamon, IL",0.1616560393204931
17169,"Schuyler, IL",-0.034380812455994225
17171,"Scott, IL",-0.02146055990537543
17173,"Shelby, IL",-0.010199145590426673
17175,"Stark, IL",-0.013591422813965526
17177,"Stephenson, IL",0.014247229237328352
17179,"Tazewell, IL",0.13308138632383693
17181,"Union, IL",0.011563891907088397
17183,"Vermilion, IL",0.06904885929439142
17185,"Wabash, IL",0.018587230261194465
17187,"Warren, IL",0.04330358583130067
17189,"Washington, IL",0.01871537942975876
17191,"Wayne, IL",0.00013048199456866527
17193,"White, IL",0.0012090789958454362
17195,"Whiteside, IL",0.07716672735794727
17197,"Will, IL",0.3373718933478036
17199,"Williamson, IL",0.04084375928831174
17201,"Winnebago, IL",0.12520960502036416
17203,"Woodford, IL",0.01722854832772991
18001,"Adams, IN",0.06544119830800388
18003,"Allen, IN",0.3065563989195681
18005,"Bartholomew, IN",0.19533123084431114
18007,"Benton, IN",0.01969602886287447
18009,"Blackford, IN",0.07490178057878061
18011,"Boone, IN",0.22768999261003198
18013,"Brown, IN",-0.013167719260578914
18015,"Carroll, IN",0.07318055939470791
18017,"Cass, IN",0.10824480137748393
18019,"Clark, IN",0.350713662588392
18021,"Clay, IN",0.08316681478963228
18023,"Clinton, IN",0.11613326550843972
18025,"Crawford, IN",-0.019631014194169905
18027,"Daviess, IN",0.09667091169836817
18029,"Dearborn, IN",0.13280893623231504
18031,"Decatur, IN",0.07893515468462864
18033,"DeKalb, IN",0.2055239288540811
18035,"Delaware, IN",0.2172282841296589
18037,"Dubois, IN",0.06669871166947927
18039,"Elkhart, IN",0.21839851250698006
18041,"Fayette, IN",0.09422637932737143
18043,"Floyd, IN",0.28935001464479404
18045,"Fountain, IN",0.039874458701258275
18047,"Franklin, IN",0.031264309968096926
18049,"Fulton, IN",0.07398081579126714
18051,"Gibson, IN",0.09705292911247487
18053,"Grant, IN",0.12157793744346734
18055,"Greene, IN",0.011251323655357082
18057,"Hamilton, IN",0.3547125165412848
18059,"Hancock, IN",0.2214811889902888
18061,"Harrison, IN",0.04622708078434723
18063,"Hendricks, IN",0.2732218147035359
18065,"Henry, IN",0.10071581701332244
18067,"Howard, IN",0.16579340334198123
18069,"Huntington, IN",0.11093908031676158
18071,"Jackson, IN",0.10970529331882317
18073,"Jasper, IN",0.08339887053903317
18075,"Jay, IN",0.04526995781085752
18077,"Jefferson, IN",0.0693645997694543
18079,"Jennings, IN",0.04971799249035058
18081,"Johnson, IN",0.24734395375678697
18083,"Knox, IN",0.12690660464539483
18085,"Kosciusko, IN",0.13638724639459499
18087,"Lagrange, IN",0.07263996498340441
18089,"Lake, IN",0.36921454620928373
18091,"LaPorte, IN",0.23210290087949348
18093,"Lawrence, IN",0.05146913277795395
18095,"Madison, IN",0.22524200614410383
18097,"Marion, IN",0.4935727787894886
18099,"Marshall, IN",0.13515919175304458
18101,"Martin, IN",0.010017188764180895
18103,"Miami, IN",0.09943210622773302
18105,"Monroe, IN",0.1242979212084998
18107,"Montgomery, IN",0.08296545758688323
18109,"Morgan, IN",0.13425157008348765
18111,"Newton, IN",0.04945841514307081
18113,"Noble, IN",0.12812141027459822
18115,"Ohio, IN",0.05816273035995034
18117,"Orange, IN",-0.004909869178551074
18119,"Owen, IN",-0.008806393839006277
18121,"Parke, IN",0.01721223139061334
18123,"Perry, IN",0.03678615463293533
18125,"Pike, IN",0.025946243268559543
18127,"Porter, IN",0.22609308189170285
18129,"Posey, IN",0.0642235603544401
18131,"Pulaski, IN",0.03223298267415742
18133,"Putnam, IN",0.05336311314096642
18135,"Randolph, IN",0.046110093423591625
18137,"Ripley, IN",0.02479746485578005
18139,"Rush, IN",0.05376915535568805
18141,"St. Joseph, IN",0.2685968905637224
18143,"Scott, IN",0.12120279548735957
18145,"Shelby, IN",0.18195743087832694
18147,"Spencer, IN",0.03408312119100665
18149,"Starke, IN",0.06385393588599841
18151,"Steuben, IN",0.07827028783277168
18153,"Sullivan, IN",0.042462041151536845
18155,"Switzerland, IN",0.047305941030452825
18157,"Tippecanoe, IN",0.3003485172288254
18159,"Tipton, IN",0.07837514197986839
18161,"Union, IN",0.0304354357646639
18163,"Vanderburgh, IN",0.3904883136367323
18165,"Vermillion, IN",0.06497566609961325
18167,"Vigo, IN",0.24253976814579548
18169,"Wabash, IN",0.10499869683293994
18171,"Warren, IN",0.013141184064142664
18173,"Warrick, IN",0.1267277208521469
18175,"Washington, IN",0.02188185350920735
18177,"Wayne, IN",0.13214584814518182
18179,"Wells, IN",0.08384629057509851
18181,"White, IN",0.06338635875390009
18183,"Whitley, IN",0.11964147408012904
19001,"Adair, IA",-0.05983476729958126
19003,"Adams, IA",-0.03874734473087227
19005,"Allamakee, IA",-0.061210333798370375
19007,"Appanoose, IA",-0.03765951371134424
19009,"Audubon, IA",-0.06686518542935393
19011,"Benton, IA",-0.014273368534533981
19013,"Black Hawk, IA",0.044337870285704906
19015,"Boone, IA",0.05178399211324547
19017,"Bremer, IA",-0.0339443311770562
19019,"Buchanan, IA",-0.03478708779134343
19021,"Buena Vista, IA",-0.054061279759659464
19023,"Butler, IA",-0.05601096784551429
19025,"Calhoun, IA",-0.06429135611352887
19027,"Carroll, IA",-0.025042735234013125
19029,"Cass, IA",-0.046652728871783955
19031,"Cedar, IA",0.008184412413396291
19033,"Cerro Gordo, IA",0.0029788928235681134
19035,"Cherokee, IA",-0.057414406581322575
19037,"Chickasaw, IA",-0.05887188258791132
19039,"Clarke, IA",0.08673253167246786
19041,"Clay, IA",-0.047505696678989295
19043,"Clayton, IA",-0.05084031049709414
19045,"Clinton, IA",0.096496927129754
19047,"Crawford, IA",-0.015573069314717913
19049,"Dallas, IA",0.09524115373727948
19051,"Davis, IA",-0.05601096784551429
19053,"Decatur, IA",-0.06036796412671097
19055,"Delaware, IA",-0.035586788441895556
19057,"Des Moines, IA",0.12662494533485735
19059,"Dickinson, IA",-0.0695272424691854
19061,"Dubuque, IA",0.06936620908508684
19063,"Emmet, IA",-0.05784748506892712
19065,"Fayette, IA",-0.06004455067076131
19067,"Floyd, IA",-0.03442139620747331
19069,"Franklin, IA",-0.04431917223962656
19071,"Fremont, IA",-0.037953865594741565
19073,"Greene, IA",-0.033937902551024246
19075,"Grundy, IA",-0.056010967845514514
19077,"Guthrie, IA",-0.05961547186457017
19079,"Hamilton, IA",-0.01291725668959498
19081,"Hancock, IA",-0.0670822068413216
19083,"Hardin, IA",-0.044475614606807046
19085,"Harrison, IA",0.00513090801372873
19087,"Henry, IA",0.018619343228329255
19089,"Howard, IA",-0.06607067925156906
19091,"Humboldt, IA",-0.052406712304823744
19093,"Ida, IA",-0.07324116453928664
19095,"Iowa, IA",-0.01724463780780683
19097,"Jackson, IA",0.0020543840759710275
19099,"Jasper, IA",0.06399241073659478
19101,"Jefferson, IA",0.009412787005004919
19103,"Johnson, IA",0.1347126157492362
19105,"Jones, IA",-0.023327181088273585
19107,"Keokuk, IA",-0.042586069488516176
19109,"Kossuth, IA",-0.05609388241896973
19111,"Lee, IA",0.04911811188770199
19113,"Linn, IA",0.15049412510808868
19115,"Louisa, IA",-0.02760990673559327
19117,"Lucas, IA",0.017653818101678542
19119,"Lyon, IA",-0.06002485499623622
19121,"Madison, IA",-0.043099261081003926
19123,"Mahaska, IA",-0.0003598470153067801
19125,"Marion, IA",-0.020492874953717877
19127,"Marshall, IA",0.0510259340816408
19129,"Mills, IA",0.01954545947402786
19131,"Mitchell, IA",-0.05476699105408234
19133,"Monona, IA",-0.02848433543538642
19135,"Monroe, IA",0.012199394571761113
19137,"Montgomery, IA",0.012359901046877342
19139,"Muscatine, IA",0.03821331266115702
19141,"O'Brien, IA",-0.0482617703782664
19143,"Osceola, IA",-0.07324116453928664
19145,"Page, IA",-0.03956658037060301
19147,"Palo Alto, IA",-0.06598100323830425
19149,"Plymouth, IA",-0.04475915819571041
19151,"Pocahontas, IA",-0.07324116453928664
19153,"Polk, IA",0.21441212718061609
19155,"Pottawattamie, IA",0.1790095701390313
19157,"Poweshiek, IA",-0.024253834052139878
19159,"Ringgold, IA",-0.07324116453928664
19161,"Sac, IA",-0.07324116453928664
19163,"Scott, IA",0.16333231456184927
19165,"Shelby, IA",-0.05062644460444066
19167,"Sioux, IA",-0.033834280164178554
19169,"Story, IA",0.10140624127560649
19171,"Tama, IA",-0.012710131388665724
19173,"Taylor, IA",-0.06646771959581
19175,"Union, IA",-0.018833570257124177
19177,"Van Buren, IA",-0.05601096784551429
19179,"Wapello, IA",0.05368985984459873
19181,"Warren, IA",0.0079252667305314
19183,"Washington, IA",-0.01619484218042999
19185,"Wayne, IA",-0.06859510943992131
19187,"Webster, IA",-0.01489385517059083
19189,"Winnebago, IA",-0.05431279972474434
19191,"Winneshiek, IA",-0.0627623499403458
19193,"Woodbury, IA",0.1027959291858982
19195,"Worth, IA",-0.05101457533557041
19197,"Wright, IA",-0.042899405402467505
20001,"Allen, KS",-0.021930256536414783
20003,"Anderson, KS",-0.02762712287178848
20005,"Atchison, KS",0.11031195665721305
20007,"Barber, KS",-0.10166492767689994
20009,"Barton, KS",-0.02245104309186341
20011,"Bourbon, KS",-0.0015764186255899926
20013,"Brown, KS",-0.03254303935604408
20015,"Butler, KS",0.025921982284382583
20017,"Chase, KS",-0.03874734473087249
20019,"Chautauqua, KS",-0.09042774973448453
20021,"Cherokee, KS",-0.004256968392429061
20023,"Cheyenne, KS",-0.15853838490238836
20025,"Clark, KS",-0.12462988645344919
20027,"Clay, KS",-0.06241118127851142
20029,"Cloud, KS",-0.05932188840521757
20031,"Coffey, KS",-0.05016414547974113
20033,"Comanche, KS",-0.12462988645344919
20035,"Cowley, KS",-0.016487490460834975
20037,"Crawford, KS",0.01749252230283216
20039,"Decatur, KS",-0.12122160232225898
20041,"Dickinson, KS",-0.020985651852435172
20043,"Doniphan, KS",-0.019124146030576883
20045,"Douglas, KS",0.21311780890541288
20047,"Edwards, KS",-0.08921333703262135
20049,"Elk, KS",-0.09042774973448453
20051,"Ellis, KS",-0.04813472628474025
20053,"Ellsworth, KS",-0.1075606419014058
20055,"Finney, KS",-0.023413508332980948
20057,"Ford, KS",-0.08089032693768339
20059,"Franklin, KS",0.08683540613062113
20061,"Geary, KS",0.012938313163863402
20063,"Gove, KS",-0.14162567850768726
20065,"Graham, KS",-0.11841055700032754
20067,"Grant, KS",-0.11131769921075196
20069,"Gray, KS",-0.12462988645344919
20071,"Greeley, KS",-0.15853838490238836
20073,"Greenwood, KS",-0.07714278614642045
20075,"Hamilton, KS",-0.14162567850768726
20077,"Harper, KS",-0.0463889004007636
20079,"Harvey, KS",0.05712101777135237
20081,"Haskell, KS",-0.12462988645344919
20083,"Hodgeman, KS",-0.12462988645344919
20085,"Jackson, KS",-0.03307965245616873
20087,"Jefferson, KS",0.012229928807239387
20089,"Jewell, KS",-0.1075606419014058
20091,"Johnson, KS",0.31774171250993866
20093,"Kearny, KS",-0.14162567850768726
20095,"Kingman, KS",-0.06952616476048856
20097,"Kiowa, KS",-0.12462988645344919
20099,"Labette, KS",-0.030342065495385873
20101,"Lane, KS",-0.14162567850768726
20103,"Leavenworth, KS",0.16765565032742624
20105,"Lincoln, KS",-0.1075606419014058
20107,"Linn, KS",-0.030246524150377985
20109,"Logan, KS",-0.14162567850768726
20111,"Lyon, KS",0.08978812281418458
20113,"McPherson, KS",-0.019134438295015377
20115,"Marion, KS",-0.052636740431722506
20117,"Marshall, KS",-0.037177104562427954
20119,"Meade, KS",-0.11183839341274182
20121,"Miami, KS",0.06349664703527691
20123,"Mitchell, KS",-0.1075606419014058
20125,"Montgomery, KS",0.008985832173067587
20127,"Morris, KS",-0.06515094185121117
20129,"Morton, KS",-0.14162567850768726
20131,"Nemaha, KS",-0.05990939538364759
20133,"Neosho, KS",-0.01363438364530778
20135,"Ness, KS",-0.13172489124020093
20137,"Norton, KS",-0.14162567850768726
20139,"Osage, KS",-0.012403739548654036
20141,"Osborne, KS",-0.12462988645344919
20143,"Ottawa, KS",-0.09042774973448453
20145,"Pawnee, KS",-0.11149341333408147
20147,"Phillips, KS",-0.10661893550189294
20149,"Pottawatomie, KS",-0.02803823762898694
20151,"Pratt, KS",-0.06464182096557436
20153,"Rawlins, KS",-0.14162567850768726
20155,"Reno, KS",0.044894050211268244
20157,"Republic, KS",-0.08262272462119646
20159,"Rice, KS",-0.0770000220780287
20161,"Riley, KS",0.054286640498440564
20163,"Rooks, KS",-0.12462988645344919
20165,"Rush, KS",-0.12462988645344919
20167,"Russell, KS",-0.08993126166733378
20169,"Saline, KS",0.08048423885989386
20171,"Scott, KS",-0.14162567850768726
20173,"Sedgwick, KS",0.17792955033441626
20175,"Seward, KS",-0.0297221505115024
20177,"Shawnee, KS",0.22172753194059402
20179,"Sheridan, KS",-0.13294088134790294
20181,"Sherman, KS",-0.13187509147782628
20183,"Smith, KS",-0.10913059684164228
20185,"Stafford, KS",-0.1075606419014058
20187,"Stanton, KS",-0.14162567850768726
20189,"Stevens, KS",-0.11141726343397984
20191,"Sumner, KS",0.005512260448691908
20193,"Thomas, KS",-0.1153672207315034
20195,"Trego, KS",-0.14162567850768726
20197,"Wabaunsee, KS",-0.05101955498192978
20199,"Wallace, KS",-0.15853838490238836
20201,"Washington, KS",-0.07324116453928664
20203,"Wichita, KS",-0.14162567850768726
20205,"Wilson, KS",-0.04027847130579498
20207,"Woodson, KS",-0.03916872611242295
20209,"Wyandotte, KS",0.36395542686062243
21001,"Adair, KY",-0.052902956672519985
21003,"Allen, KY",-0.02523483123358783
21005,"Anderson, KY",0.04807355749562614
21007,"Ballard, KY",0.013141184064142664
21009,"Barren, KY",0.015408266532443982
21011,"Bath, KY",-0.02236903314946037
21013,"Bell, KY",-0.058044563933104865
21015,"Boone, KY",0.37291656110306826
21017,"Bourbon, KY",0.10071132803518479
21019,"Boyd, KY",0.14097703616204993
21021,"Boyle, KY",0.07069226403528273
21023,"Bracken, KY",-0.020125657958282916
21025,"Breathitt, KY",-0.07962107265376728
21027,"Breckinridge, KY",-0.04276193738826162
21029,"Bullitt, KY",0.1941303188026331
21031,"Butler, KY",-0.032213470736150995
21033,"Caldwell, KY",-0.02610853422703152
21035,"Calloway, KY",0.03087831761738835
21037,"Campbell, KY",0.4844424617936278
21039,"Carlisle, KY",-0.015183877553057501
21041,"Carroll, KY",0.1270726323953204
21043,"Carter, KY",-0.03267467081720432
21045,"Casey, KY",-0.06297923644906644
21047,"Christian, KY",0.1144954003995513
21049,"Clark, KY",0.1348287530983885
21051,"Clay, KY",-0.07167020940120905
21053,"Clinton, KY",-0.07948199603133221
21055,"Crittenden, KY",-0.035493125383823876
21057,"Cumberland, KY",-0.08349177671535313
21059,"Daviess, KY",0.16781237957366524
21061,"Edmonson, KY",-0.0060482651792510556
21063,"Elliott, KY",-0.09042774973448453
21065,"Estill, KY",-0.0543131092171788
21067,"Fayette, KY",0.445076380476497
21069,"Fleming, KY",-0.04542271842275303
21071,"Floyd, KY",-0.05866390796467047
21073,"Franklin, KY",0.20475198209976297
21075,"Fulton, KY",-0.006684314755322163
21077,"Gallatin, KY",0.138357759676506
21079,"Garrard, KY",-0.00748352955668774
21081,"Grant, KY",0.09727437299402597
21083,"Graves, KY",-0.01639991220022108
21085,"Grayson, KY",-0.02762131889873809
21087,"Green, KY",-0.050975925783222964
21089,"Greenup, KY",0.06896995010155571
21091,"Hancock, KY",-0.008105523150675586
21093,"Hardin, KY",0.10083327676202125
21095,"Harlan, KY",-0.07096794095816206
21097,"Harrison, KY",0.02527501717651015
21099,"Hart, KY",0.01885375519801724
21101,"Henderson, KY",0.14020514893362557
21103,"Henry, KY",0.052165534667996116
21105,"Hickman, KY",-0.02146055990537521
21107,"Hopkins, KY",0.05277033537602138
21109,"Jackson, KY",-0.06666248279914622
21111,"Jefferson, KY",0.3325640880066656
21113,"Jessamine, KY",0.13674930177943034
21115,"Johnson, KY",-0.0444045119388744
21117,"Kenton, KY",0.4864109989648855
21119,"Knott, KY",-0.07633285167902715
21121,"Knox, KY",-0.04675381643302956
21123,"Larue, KY",-0.006384032380760241
21125,"Laurel, KY",0.07367199474679609
21127,"Lawrence, KY",-0.04582979726212377
21129,"Lee, KY",-0.08056780591198676
21131,"Leslie, KY",-0.09478351714528033
21133,"Letcher, KY",-0.0913090338531265
21135,"Lewis, KY",-0.04869057327198845
21137,"Lincoln, KY",-0.012210199364222962
21139,"Livingston, KY",0.03071808815582333
21141,"Logan, KY",-0.008570407388793999
21143,"Lyon, KY",0.026904962758970807
21145,"McCracken, KY",0.17155023649506962
21147,"McCreary, KY",-0.04196687833119017
21149,"McLean, KY",-0.014806665403037877
21151,"Madison, KY",0.14223126545736253
21153,"Magoffin, KY",-0.08655612145461111
21155,"Marion, KY",-0.028473882471992673
21157,"Marshall, KY",0.041882550293435905
21159,"Martin, KY",-0.057567174436244706
21161,"Mason, KY",0.026378926944510273
21163,"Meade, KY",0.014762362426478104
21165,"Menifee, KY",-0.08006503103158802
21167,"Mercer, KY",0.023515176558399187
21169,"Metcalfe, KY",-0.06768460020415223
21171,"Monroe, KY",-0.06644744605705677
21173,"Montgomery, KY",0.00979137855980361
21175,"Morgan, KY",-0.0792880866527621
21177,"Muhlenberg, KY",-0.01563624886841919
21179,"Nelson, KY",0.032450659195869314
21181,"Nicholas, KY",-0.02146055990537521
21183,"Ohio, KY",-0.0421870397004811
21185,"Oldham, KY",0.1658474905723244
21187,"Owen, KY",0.00036991444115064276
21189,"Owsley, KY",-0.07747453704522078
21191,"Pendleton, KY",0.01587164426232457
21193,"Perry, KY",-0.06162607930340369
21195,"Pike, KY",-0.051583301083746314
21197,"Powell, KY",-0.05721929759808031
21199,"Pulaski, KY",0.04085437568353134
21201,"Robertson, KY",-0.03874734473087227
21203,"Rockcastle, KY",0.0012335958987779172
21205,"Rowan, KY",-0.008785286888128963
21207,"Russell, KY",-0.05369474960704501
21209,"Scott, KY",0.2117570212533164
21211,"Shelby, KY",0.15390949015994093
21213,"Simpson, KY",0.07152097745147379
21215,"Spencer, KY",0.01374223071888725
21217,"Taylor, KY",-0.010956225239334372
21219,"Todd, KY",-0.0041637431690835225
21221,"Trigg, KY",-0.020874040355029932
21223,"Trimble, KY",0.04771148382765933
21225,"Union, KY",-0.007543851192074902
21227,"Warren, KY",0.18047192406469414
21229,"Washington, KY",-0.03429337528985954
21231,"Wayne, KY",-0.062195103280576425
21233,"Webster, KY",0.00629775878962846
21235,"Whitley, KY",0.01935364462507727
21237,"Wolfe, KY",-0.09042774973448453
21239,"Woodford, KY",0.09473902429864034
22001,"Acadia, LA",0.054222049580279874
22003,"Allen, LA",-0.06017769856613586
22005,"Ascension, LA",0.3013201234895604
22007,"Assumption, LA",0.034962220775341724
22009,"Avoyelles, LA",-0.03251596424436809
22011,"Beauregard, LA",-0.040110564092389
22013,"Bienville, LA",-0.057632168176295795
22015,"Bossier, LA",0.14121692522818874
22017,"Caddo, LA",0.1819765805290725
22019,"Calcasieu, LA",0.20979927151993816
22021,"Caldwell, LA",-0.08617184059718797
22023,"Cameron, LA",-0.06895097486088886
22025,"Catahoula, LA",-0.07480233246913925
22027,"Claiborne, LA",-0.07374393647626198
22029,"Concordia, LA",-0.01888865764875236
22031,"De Soto, LA",-0.05736792228560983
22033,"East Baton Rouge, LA",0.46019424659113084
22035,"East Carroll, LA",-0.05135246222100087
22037,"East Feliciana, LA",-0.010762458059982438
22039,"Evangeline, LA",-0.036160362099743715
22041,"Franklin, LA",-0.06542349511539691
22043,"Grant, LA",-0.05561255763822792
22045,"Iberia, LA",0.03127995440147435
22047,"Iberville, LA",0.22205484634071748
22049,"Jackson, LA",-0.08976736490162307
22053,"Jefferson Davis, LA",0.026939326318199397
22055,"Lafayette, LA",0.25451460172885154
22057,"Lafourche, LA",0.10169099640178136
22059,"LaSalle, LA",-0.09042774973448486
22061,"Lincoln, LA",0.04889310788681778
22063,"Livingston, LA",0.17746990832530707
22065,"Madison, LA",0.07209686023154105
22067,"Morehouse, LA",-0.02763005727313017
22069,"Natchitoches, LA",-0.03860473994315894
22073,"Ouachita, LA",0.15452184830117344
22077,"Pointe Coupee, LA",0.05568449120993324
22079,"Rapides, LA",0.07320020915416436
22081,"Red River, LA",-0.07397453745919047
22083,"Richland, LA",-0.006836635657490486
22085,"Sabine, LA",-0.0881697169729343
22091,"St. Helena, LA",-0.033351949227758304
22093,"St. James, LA",0.3655075962252423
22097,"St. Landry, LA",0.07968465969732241
22099,"St. Martin, LA",0.05849535358074265
22101,"St. Mary, LA",0.07854027164508248
22105,"Tangipahoa, LA",0.20500906121297047
22107,"Tensas, LA",-0.05913792497611159
22109,"Terrebonne, LA",0.1577010086457129
22111,"Union, LA",-0.06777025607921916
22113,"Vermilion, LA",-0.009374819223480602
22115,"Vernon, LA",-0.06309494801333237
22117,"Washington, LA",-0.03334646072153091
22119,"Webster, LA",-0.0023033235164846566
22121,"West Baton Rouge, LA",0.4723135022515321
22123,"West Carroll, LA",-0.0673091866945339
22125,"West Feliciana, LA",-0.03507823697224244
22127,"Winn, LA",-0.07926369051834858
23001,"Androscoggin, ME",-0.04878535855280053
23003,"Aroostook, ME",-0.17032419207364613
23005,"Cumberland, ME",0.07155404964492518
23007,"Franklin, ME",-0.14493980336186818
23009,"Hancock, ME",-0.1365785507033518
23011,"Kennebec, ME",-0.06676889660508578
23013,"Knox, ME",-0.10967739654334585
23015,"Lincoln, ME",-0.11384057686915106
23017,"Oxford, ME",-0.14448090983511275
23019,"Penobscot, ME",-0.10210754589108872
23021,"Piscataquis, ME",-0.16518071363310427
23023,"Sagadahoc, ME",-0.06671565290445203
23025,"Somerset, ME",-0.1254471166838983
23027,"Waldo, ME",-0.13791940632613342
23029,"Washington, ME",-0.16341366691750803
23031,"York, ME",-0.0385175937088541
24001,"Allegany, MD",0.007392094962048512
24003,"Anne Arundel, MD",0.322986662400619
24005,"Baltimore, MD",0.3381455942818594
24009,"Calvert, MD",0.03795009652281389
24011,"Caroline, MD",0.0013866076591484422
24013,"Carroll, MD",0.09159089717285296
24015,"Cecil, MD",0.16217622758190076
24017,"Charles, MD",0.103428414065168
24019,"Dorchester, MD",0.01721426534804915
24021,"Frederick, MD",0.20407590796942476
24023,"Garrett, MD",-0.10684453614875855
24025,"Harford, MD",0.17102352719800695
24027,"Howard, MD",0.33369561519086455
24029,"Kent, MD",0.07182716265461253
24031,"Montgomery, MD",0.4202735619987479
24033,"Prince George's, MD",0.40065146565109955
24035,"Queen Anne's, MD",0.09325863086406616
24037,"St. Mary's, MD",0.03255285676090014
24039,"Somerset, MD",-0.03987137950251729
24041,"Talbot, MD",0.05281395397402178
24043,"Washington, MD",0.26135970055230184
24045,"Wicomico, MD",0.043257600018398845
24047,"Worcester, MD",-0.02538593891964691
24510,"Baltimore (Independent City), MD",0.49203362037841125
25001,"Barnstable, MA",-0.033158236810207575
25003,"Berkshire, MA",-0.056063631050007556
25005,"Bristol, MA",0.1352487737692929
25007,"Dukes, MA",-0.06063872035852769
25009,"Essex, MA",0.21924983036220924
25011,"Franklin, MA",-0.03407240885004503
25013,"Hampden, MA",0.20265289494523397
25015,"Hampshire, MA",0.04063171626388895
25017,"Middlesex, MA",0.3621701795665395
25019,"Nantucket, MA",-0.001912879769170761
25021,"Norfolk, MA",0.33631403254603387
25023,"Plymouth, MA",0.08827520533889777
25025,"Suffolk, MA",0.7118474346556831
25027,"Worcester, MA",0.050043044704450645
26001,"Alcona, MI",-0.1495122005899211
26003,"Alger, MI",-0.1585383849023887
26005,"Allegan, MI",0.0032501533347046863
26007,"Alpena, MI",-0.11774045894677199
26009,"Antrim, MI",-0.1326307112662779
26011,"Arenac, MI",-0.10084413020898508
26013,"Baraga, MI",-0.16680981107285453
26015,"Barry, MI",-0.045975299037602446
26017,"Bay, MI",0.01307005933916372
26019,"Benzie, MI",-0.12462988645344919
26021,"Berrien, MI",0.12096128101880033
26023,"Branch, MI",0.01606129070804241
26025,"Calhoun, MI",0.049780654007040015
26027,"Cass, MI",0.05553214533303108
26029,"Charlevoix, MI",-0.1307659905881846
26031,"Cheboygan, MI",-0.14212661927205694
26033,"Chippewa, MI",-0.11840045386870035
26035,"Clare, MI",-0.11064189268954883
26037,"Clinton, MI",0.0031662041824145337
26039,"Crawford, MI",-0.13489402716093013
26041,"Delta, MI",-0.09722111551931678
26043,"Dickinson, MI",-0.1313509326727943
26045,"Eaton, MI",0.04300911383288453
26047,"Emmet, MI",-0.1299391410637828
26049,"Genesee, MI",0.06031506502851558
26051,"Gladwin, MI",-0.11427993382786361
26053,"Gogebic, MI",-0.14607311827514635
26055,"Grand Traverse, MI",-0.08415494660495415
26057,"Gratiot, MI",-0.04880621918079542
26059,"Hillsdale, MI",-0.018955222671488192
26061,"Houghton, MI",-0.15662511913345278
26063,"Huron, MI",-0.09297982010850603
26065,"Ingham, MI",0.10134764077826275
26067,"Ionia, MI",-0.03128319743924235
26069,"Iosco, MI",-0.11259220483686916
26071,"Iron, MI",-0.15709204443608582
26073,"Isabella, MI",-0.03202952712442708
26075,"Jackson, MI",0.026543170712729935
26077,"Kalamazoo, MI",0.11659469514065823
26079,"Kalkaska, MI",-0.1368997312793191
26081,"Kent, MI",0.13669811511336705
26083,"Keweenaw, MI",-0.17535856536925698
26085,"Lake, MI",-0.11937045932907997
26087,"Lapeer, MI",-0.010163104213078977
26089,"Leelanau, MI",-0.12176833132480547
26091,"Lenawee, MI",0.027907080565563902
26093,"Livingston, MI",0.05287336779508833
26095,"Luce, MI",-0.15853838490238836
26097,"Mackinac, MI",-0.14664425488002386
26099,"Macomb, MI",0.28779066197311476
26101,"Manistee, MI",-0.09889259642409964
26103,"Marquette, MI",-0.13647635889465393
26105,"Mason, MI",-0.07434605242083825
26107,"Mecosta, MI",-0.07394742102556184
26109,"Menominee, MI",-0.09857455567104223
26111,"Midland, MI",-0.013617081979951373
26113,"Missaukee, MI",-0.1272054710090943
26115,"Monroe, MI",0.1516617042256827
26117,"Montcalm, MI",-0.07235852525365372
26119,"Montmorency, MI",-0.1513514387948871
26121,"Muskegon, MI",0.016349612652907686
26123,"Newaygo, MI",-0.08266810199289576
26125,"Oakland, MI",0.26604219542411434
26127,"Oceana, MI",-0.08155035408379763
26129,"Ogemaw, MI",-0.12394839700940585
26131,"Ontonagon, MI",-0.17036022932729533
26133,"Osceola, MI",-0.11518245952547645
26135,"Oscoda, MI",-0.14462165722596731
26137,"Otsego, MI",-0.11301429452788325
26139,"Ottawa, MI",0.06161507314125614
26141,"Presque Isle, MI",-0.1501741578765704
26143,"Roscommon, MI",-0.12999903036347948
26145,"Saginaw, MI",0.060297378167958327
26147,"St. Clair, MI",0.04203207131831155
26149,"St. Joseph, MI",0.02943375820558436
26151,"Sanilac, MI",-0.07127085947317058
26153,"Schoolcraft, MI",-0.13852514009564487
26155,"Shiawassee, MI",0.004366401509363849
